cust_id,segment,industry,region,facility_type,ead,rating_internal,leverage_ratio,interest_cover,ebitda_margin,years_in_business,past_due_12m,restructuring_flag,collateral_coverage,default_flag,dpd_band,dpd_points
6479,SmallCorp,Services,GCC,Overdraft,1450224,6,2.13,6.19,21.6,13,1,0,0.79,0,Mild Deterioration,55
6480,LargeCorp,Manufacturing,Europe,TermLoan,38965258,6,1.68,2.53,21.4,8,1,0,0.49,1,Mild Deterioration,55
6481,SmallCorp,Transport,Asia,Revolver,2596937,4,2.09,4.88,12.7,8,0,0,0.74,0,Clean Behaviour,35
6482,MidCorp,Retail,Asia,Overdraft,10074694,5,3.28,2.48,14.4,26,1,0,0.69,0,Mild Deterioration,55
6483,SmallCorp,Manufacturing,Asia,Revolver,1410211,6,2.29,2.42,20.4,4,0,0,0.41,0,Clean Behaviour,35
6484,SmallCorp,Services,Asia,Revolver,1388148,6,2.13,5.19,19.1,11,1,0,1.02,1,Mild Deterioration,55
6485,SmallCorp,Construction,Europe,TradeFinance,2174747,1,1.05,3.3,30,14,0,0,0.73,0,Clean Behaviour,35
6486,MidCorp,Energy,GCC,TradeFinance,6115116,2,0.25,4.94,14.9,17,0,0,0.82,0,Clean Behaviour,35
6487,MidCorp,Services,GCC,Overdraft,8236614,5,1.34,2.38,17.7,14,0,0,0.82,0,Clean Behaviour,35
6488,MidCorp,Construction,GCC,TermLoan,10799232,8,2.91,2.51,22.5,11,2,0,0.73,0,Mild Deterioration,55
6489,MidCorp,Manufacturing,GCC,Overdraft,11013185,7,2.66,5.94,20.5,18,1,0,0.91,0,Mild Deterioration,55
6490,MidCorp,Services,Asia,TradeFinance,5335841,1,2.62,1.98,20.1,23,0,0,0.95,0,Clean Behaviour,35
6491,MidCorp,Manufacturing,Asia,TermLoan,6533008,5,2.03,4.5,20.7,13,0,0,0.96,0,Clean Behaviour,35
6492,MidCorp,Manufacturing,Asia,Revolver,7169503,6,2.41,3.31,34.4,8,1,0,0.72,1,Mild Deterioration,55
6493,LargeCorp,Transport,Europe,TradeFinance,31843977,5,1.23,2.19,16.9,15,0,0,0.71,0,Clean Behaviour,35
6494,LargeCorp,Services,GCC,Overdraft,45880020,6,2.41,6.19,4.5,15,0,0,0.75,0,Clean Behaviour,35
6495,SmallCorp,Retail,GCC,Overdraft,870538,6,2.69,4.13,14.7,20,1,0,0.44,0,Mild Deterioration,55
6496,LargeCorp,Manufacturing,Europe,TermLoan,56500109,1,1.73,4.67,21.7,16,0,0,1.04,0,Clean Behaviour,35
6497,SmallCorp,Manufacturing,GCC,TermLoan,1008684,4,1.09,6.12,18.1,14,0,0,0.99,0,Clean Behaviour,35
6498,SmallCorp,Energy,GCC,TermLoan,1575587,5,2.14,5.15,13.8,13,1,0,0.79,0,Mild Deterioration,55
6499,MidCorp,Energy,Europe,Overdraft,14475365,8,2.65,0.33,14.7,14,2,0,0.55,1,Mild Deterioration,55
6500,LargeCorp,Construction,Europe,TermLoan,32234255,8,3.09,3.86,7.1,23,2,0,0.78,0,Mild Deterioration,55
6501,LargeCorp,Services,Europe,TermLoan,45452569,4,1.57,4.07,18.8,18,0,0,0.73,0,Clean Behaviour,35
6502,SmallCorp,Services,Africa,TermLoan,1727541,8,2.42,2.83,10.1,21,2,0,0.97,0,Mild Deterioration,55
6503,SmallCorp,Retail,GCC,TermLoan,1143021,6,2.41,1.62,27.4,16,0,0,0.97,0,Clean Behaviour,35
6504,LargeCorp,Manufacturing,GCC,Overdraft,102091597,6,1.39,3.76,20,15,0,0,0.56,0,Clean Behaviour,35
6505,LargeCorp,Manufacturing,GCC,TradeFinance,98610714,7,2.92,3.74,25.2,13,1,0,0.88,1,Mild Deterioration,55
6506,SmallCorp,Services,GCC,Revolver,1093699,3,1.38,4.59,16.2,19,0,0,0.63,0,Clean Behaviour,35
6507,MidCorp,Transport,Asia,Overdraft,8272568,6,0.64,3.26,8.1,12,0,0,0.26,0,Clean Behaviour,35
6508,MidCorp,Services,Africa,Revolver,4939691,4,2.45,6.77,20,11,0,0,0.77,0,Clean Behaviour,35
6509,SmallCorp,Transport,Asia,Overdraft,1451088,6,2.59,5.38,24,22,0,0,0.9,0,Clean Behaviour,35
6510,MidCorp,Retail,GCC,TradeFinance,11186396,3,1.62,2.31,28.2,13,0,0,0.7,0,Clean Behaviour,35
6511,MidCorp,Services,GCC,Overdraft,9661837,2,2.38,6.03,20.6,16,0,0,0.79,0,Clean Behaviour,35
6512,LargeCorp,Services,GCC,Overdraft,37980894,5,1.58,3.06,16,13,1,0,0.44,0,Mild Deterioration,55
6513,SmallCorp,Manufacturing,GCC,TermLoan,1757426,8,2.45,1.02,7.7,17,2,0,0.51,0,Mild Deterioration,55
6514,MidCorp,Construction,Europe,Overdraft,10380393,3,1.97,5.18,19.9,23,0,0,0.83,0,Clean Behaviour,35
6515,LargeCorp,Energy,Europe,Overdraft,50136383,3,1.93,6.06,26.3,22,0,0,0.8,0,Clean Behaviour,35
6516,SmallCorp,Manufacturing,Asia,Overdraft,1468118,2,1.05,5,29.8,14,0,0,0.92,0,Clean Behaviour,35
6517,SmallCorp,Energy,Asia,Overdraft,2427267,3,1.77,5.09,26.7,7,0,0,0.88,0,Clean Behaviour,35
6518,LargeCorp,Services,Asia,TermLoan,54798956,3,1.24,3.45,16.6,9,0,0,0.8,0,Clean Behaviour,35
6519,LargeCorp,Retail,Asia,Revolver,39120157,4,1.26,2.77,21.2,16,0,0,0.79,0,Clean Behaviour,35
6520,LargeCorp,Services,Asia,TermLoan,44349572,8,3.13,3.52,20.5,5,2,0,0.62,0,Mild Deterioration,55
6521,SmallCorp,Manufacturing,GCC,Revolver,1894768,4,1.39,4.32,18.7,4,0,0,0.46,0,Clean Behaviour,35
6522,MidCorp,Construction,Asia,TermLoan,4193756,3,3.31,4.38,23.6,25,1,0,0.96,0,Mild Deterioration,55
6523,SmallCorp,Transport,Asia,Revolver,3890008,5,1.75,6.06,19.1,8,0,0,0.67,0,Clean Behaviour,35
6524,LargeCorp,Transport,Asia,TermLoan,17542498,7,1.89,1.71,26.2,6,1,0,0.79,0,Mild Deterioration,55
6525,MidCorp,Services,Asia,TradeFinance,10960643,4,1.27,2.95,25.3,10,1,0,0.76,0,Mild Deterioration,55
6526,LargeCorp,Manufacturing,Africa,TradeFinance,13196162,10,3.66,0.1,15,8,4,0,0.88,0,Mild Deterioration,55
6527,SmallCorp,Retail,Asia,Overdraft,1456032,6,1.72,6.6,12.1,21,0,0,0.48,0,Clean Behaviour,35
6528,SmallCorp,Manufacturing,Africa,TermLoan,2040279,3,3.01,2.48,15.8,19,0,1,0.85,1,Restructured Account,95
6529,SmallCorp,Manufacturing,Africa,Overdraft,1433257,5,2.61,4.49,31.1,28,1,0,0.77,0,Mild Deterioration,55
6530,SmallCorp,Manufacturing,GCC,TradeFinance,1755174,5,2.46,3.43,19.2,11,0,0,0.65,0,Clean Behaviour,35
6531,MidCorp,Retail,GCC,TradeFinance,11119525,6,1.4,0.63,12.2,5,0,0,0.84,0,Clean Behaviour,35
6532,SmallCorp,Services,Europe,Overdraft,5819603,4,3.08,3.51,23.2,7,0,0,0.82,1,Clean Behaviour,35
6533,MidCorp,Retail,Africa,TradeFinance,8033304,7,2.93,3.86,18.6,14,1,0,0.89,0,Mild Deterioration,55
6534,LargeCorp,Transport,Europe,Revolver,64635191,8,2.99,1.41,28.1,20,2,0,0.84,0,Mild Deterioration,55
6535,SmallCorp,Manufacturing,GCC,TermLoan,2119096,6,3.03,3.21,10.1,13,1,0,1.1,1,Mild Deterioration,55
6536,MidCorp,Manufacturing,Africa,Revolver,16776043,8,2.3,1.92,14.6,4,2,0,0.65,1,Mild Deterioration,55
6537,SmallCorp,Transport,GCC,TradeFinance,2258081,6,1.62,6.23,28.8,5,0,0,0.66,0,Clean Behaviour,35
6538,MidCorp,Energy,GCC,TermLoan,4154134,8,2.15,3.04,20.3,5,2,0,0.81,1,Mild Deterioration,55
6539,SmallCorp,Construction,GCC,TradeFinance,1106751,6,2.4,3.94,14.2,2,0,0,0.76,0,Clean Behaviour,35
6540,SmallCorp,Services,Asia,Revolver,2237317,4,1.25,3.13,22.5,11,0,0,0.81,0,Clean Behaviour,35
6541,LargeCorp,Construction,Asia,Overdraft,30823506,5,1.31,1.41,13.3,11,1,0,0.71,0,Mild Deterioration,55
6542,MidCorp,Retail,Europe,Revolver,15238859,4,2.5,3.05,27.6,21,0,0,0.87,0,Clean Behaviour,35
6543,SmallCorp,Services,GCC,TradeFinance,603689,7,3.67,4.8,13.5,3,1,0,0.88,1,Mild Deterioration,55
6544,LargeCorp,Manufacturing,GCC,Overdraft,140999557,8,1.65,1.51,5.2,11,2,0,0.65,0,Mild Deterioration,55
6545,LargeCorp,Construction,GCC,Overdraft,200000000,9,2.1,2.19,14.1,14,3,0,0.52,0,Mild Deterioration,55
6546,SmallCorp,Retail,GCC,TermLoan,1547290,2,1.82,4.92,11.2,23,0,0,0.66,0,Clean Behaviour,35
6547,MidCorp,Retail,Europe,TradeFinance,12514173,5,2.42,4.87,15.6,22,0,0,0.54,0,Clean Behaviour,35
6548,SmallCorp,Services,GCC,TermLoan,1546739,8,4.05,0.1,11.5,15,2,1,0.84,0,Restructured Account,95
6549,MidCorp,Manufacturing,GCC,TradeFinance,7938554,3,1.02,6.33,26,12,0,0,0.7,0,Clean Behaviour,35
6550,SmallCorp,Transport,Europe,TradeFinance,1087804,4,2.19,5.32,31.1,12,0,0,0.85,0,Clean Behaviour,35
6551,MidCorp,Construction,Asia,Overdraft,14560439,8,2.48,2.95,18.6,6,2,0,0.72,0,Mild Deterioration,55
6552,SmallCorp,Manufacturing,Europe,Overdraft,2391969,4,1.4,3.3,14.1,11,1,0,0.68,0,Mild Deterioration,55
6553,SmallCorp,Retail,GCC,TermLoan,2161680,5,1.85,5.36,26.4,29,1,0,0.9,0,Mild Deterioration,55
6554,MidCorp,Retail,Europe,Revolver,6931820,4,0.75,5.46,21.3,17,2,0,0.84,0,Mild Deterioration,55
6555,SmallCorp,Transport,GCC,Revolver,1321418,7,2.48,3.43,19.6,21,1,0,0.75,0,Mild Deterioration,55
6556,SmallCorp,Manufacturing,Asia,TradeFinance,2715185,6,1.59,4.17,21.6,16,0,0,0.68,0,Clean Behaviour,35
6557,LargeCorp,Services,Asia,Revolver,68260887,7,3.12,2.99,10.3,1,2,0,0.75,0,Mild Deterioration,55
6558,SmallCorp,Services,Asia,Revolver,1701187,4,2.69,2.93,13.8,9,0,0,0.48,0,Clean Behaviour,35
6559,LargeCorp,Transport,Africa,TermLoan,32824577,2,1.8,6.55,27.5,19,0,0,0.95,0,Clean Behaviour,35
6560,SmallCorp,Energy,GCC,TermLoan,1115298,4,2.15,3.99,25.4,27,0,0,0.99,0,Clean Behaviour,35
6561,LargeCorp,Energy,GCC,Overdraft,46738130,9,2.65,4,18.6,9,3,0,0.45,0,Mild Deterioration,55
6562,SmallCorp,Retail,Africa,Overdraft,1979811,5,1.91,2.59,16.6,10,2,0,1.04,0,Mild Deterioration,55
6563,SmallCorp,Services,Europe,TradeFinance,707377,2,0.71,4.84,16.4,14,0,0,0.92,0,Clean Behaviour,35
6564,SmallCorp,Retail,Europe,Revolver,3647560,4,2.39,1.45,23.6,12,1,0,0.55,0,Mild Deterioration,55
6565,LargeCorp,Manufacturing,Europe,TermLoan,73451395,6,2.08,1.88,20.6,9,0,0,0.8,0,Clean Behaviour,35
6566,MidCorp,Services,GCC,TermLoan,9400776,4,2.62,4.93,17.9,18,0,0,1.02,0,Clean Behaviour,35
6567,MidCorp,Services,GCC,TermLoan,9269589,3,2.13,4.01,21.3,18,0,0,0.93,0,Clean Behaviour,35
6568,LargeCorp,Services,Europe,TermLoan,48705444,4,1.83,7.11,21.1,5,0,0,0.74,0,Clean Behaviour,35
6569,MidCorp,Retail,Africa,TermLoan,22645542,6,2.65,4.84,24.2,16,0,0,1.06,0,Clean Behaviour,35
6570,LargeCorp,Retail,Asia,TradeFinance,11760035,5,1.49,4.65,20.1,16,0,0,0.71,0,Clean Behaviour,35
6571,LargeCorp,Manufacturing,Asia,Revolver,47559159,5,0.91,3.49,24.4,2,0,0,0.8,0,Clean Behaviour,35
6572,MidCorp,Services,Europe,Revolver,6564021,5,2.21,4.63,20.3,23,0,0,0.6,0,Clean Behaviour,35
6573,MidCorp,Services,GCC,TermLoan,11035216,9,1.67,2.95,14.6,10,3,1,0.72,0,Restructured Account,95
6574,MidCorp,Manufacturing,GCC,TermLoan,4339786,6,2.55,3.63,22.7,14,0,0,0.83,0,Clean Behaviour,35
6575,MidCorp,Services,GCC,TradeFinance,6878256,5,1.44,1.72,14.3,6,0,0,0.93,0,Clean Behaviour,35
6576,SmallCorp,Retail,GCC,Revolver,851960,5,2.14,4.47,14.7,20,0,0,0.63,0,Clean Behaviour,35
6577,MidCorp,Retail,GCC,TradeFinance,4174638,8,2.25,3.91,7.4,9,2,0,0.53,1,Mild Deterioration,55
6578,SmallCorp,Manufacturing,GCC,Overdraft,3722808,8,3.63,1.6,13.3,10,2,0,0.76,1,Mild Deterioration,55
6579,LargeCorp,Construction,GCC,TermLoan,35632507,3,1.76,3.75,16.7,16,0,0,0.64,0,Clean Behaviour,35
6580,MidCorp,Construction,GCC,Revolver,14875924,5,2.06,2.54,13,18,0,0,0.86,0,Clean Behaviour,35
6581,LargeCorp,Retail,GCC,Revolver,36216614,6,2.05,3.55,11.1,8,0,0,0.82,0,Clean Behaviour,35
6582,SmallCorp,Retail,Europe,TradeFinance,1793945,5,2.07,2.48,11.4,3,0,0,0.79,0,Clean Behaviour,35
6583,SmallCorp,Construction,Asia,Overdraft,1957202,9,3.45,3.97,24.8,7,3,0,0.83,0,Mild Deterioration,55
6584,SmallCorp,Services,GCC,Overdraft,812180,6,2.01,4.57,19.2,3,1,0,0.67,0,Mild Deterioration,55
6585,SmallCorp,Energy,GCC,TermLoan,2485598,9,3.4,0.73,8.5,4,3,0,0.69,0,Mild Deterioration,55
6586,MidCorp,Energy,Asia,TermLoan,4615378,9,2.31,1.1,16.5,19,3,0,0.88,0,Mild Deterioration,55
6587,MidCorp,Manufacturing,Asia,Revolver,4058881,5,1.67,4.2,23.6,11,0,0,0.76,1,Clean Behaviour,35
6588,SmallCorp,Construction,Asia,TradeFinance,1903951,5,1.9,5.99,16.6,9,0,0,0.82,0,Clean Behaviour,35
6589,SmallCorp,Retail,GCC,TermLoan,1490022,7,1.46,4.9,13.1,25,1,0,0.44,0,Mild Deterioration,55
6590,SmallCorp,Services,GCC,TermLoan,3118201,6,2.1,4.78,9.2,19,0,0,0.59,0,Clean Behaviour,35
6591,SmallCorp,Manufacturing,Europe,Revolver,593689,1,0.59,5.97,31.8,4,0,0,0.93,0,Clean Behaviour,35
6592,SmallCorp,Manufacturing,Africa,TradeFinance,1527121,4,0.2,7.57,18.5,17,0,0,1,0,Clean Behaviour,35
6593,LargeCorp,Construction,Asia,TermLoan,23400853,9,1.86,3.24,22.8,12,3,1,0.74,0,Restructured Account,95
6594,SmallCorp,Services,GCC,TradeFinance,3755077,2,2.12,3.91,23.5,14,1,0,0.93,0,Mild Deterioration,55
6595,LargeCorp,Services,Europe,TermLoan,200000000,10,3.08,0.47,13.7,9,4,0,0.46,0,Mild Deterioration,55
6596,SmallCorp,Manufacturing,Asia,TermLoan,5634288,5,2.04,2.66,24.1,15,0,0,0.41,0,Clean Behaviour,35
6597,SmallCorp,Retail,GCC,Revolver,1095552,6,2.58,3.48,23.3,14,1,0,0.7,0,Mild Deterioration,55
6598,MidCorp,Retail,GCC,Revolver,15777770,5,2.94,3.48,32.2,10,0,0,0.93,0,Clean Behaviour,35
6599,MidCorp,Services,GCC,Revolver,6121094,1,2.33,3.55,22.6,15,0,0,0.73,0,Clean Behaviour,35
6600,SmallCorp,Retail,Asia,TermLoan,928757,7,1.75,4.74,24,11,1,0,0.73,1,Mild Deterioration,55
6601,MidCorp,Construction,GCC,TermLoan,9901098,6,1.71,4.17,23.6,10,0,0,1.02,0,Clean Behaviour,35
6602,SmallCorp,Retail,Africa,TradeFinance,3488849,4,1.3,5.44,18,10,1,0,1.26,0,Mild Deterioration,55
6603,MidCorp,Construction,Europe,Revolver,5326642,6,2.27,2.49,23,18,0,0,0.78,0,Clean Behaviour,35
6604,LargeCorp,Retail,Europe,Revolver,34656209,6,2.29,6.97,20.5,10,1,0,0.45,0,Mild Deterioration,55
6605,LargeCorp,Construction,GCC,TermLoan,28212370,6,2.28,1.9,18.5,15,0,0,0.72,0,Clean Behaviour,35
6606,SmallCorp,Energy,GCC,TradeFinance,1815213,4,1.57,1.25,19.4,16,0,0,1.02,0,Clean Behaviour,35
6607,SmallCorp,Construction,GCC,Revolver,705372,5,2.73,5.68,14.6,16,0,0,0.76,0,Clean Behaviour,35
6608,SmallCorp,Energy,GCC,TermLoan,1017099,6,2.26,3.1,17.3,18,1,0,0.58,1,Mild Deterioration,55
6609,MidCorp,Manufacturing,Africa,TermLoan,5599645,6,2.72,3.61,14.8,12,1,0,0.46,0,Mild Deterioration,55
6610,LargeCorp,Services,Asia,TermLoan,109333711,4,2.09,4.14,27.9,17,0,0,0.84,0,Clean Behaviour,35
6611,LargeCorp,Manufacturing,GCC,TermLoan,64336347,8,3.74,3.54,6,6,2,0,0.61,0,Mild Deterioration,55
6612,MidCorp,Transport,Europe,TermLoan,5905815,4,1.77,4.53,28.3,17,0,0,0.59,1,Clean Behaviour,35
6613,LargeCorp,Transport,Africa,TermLoan,56984304,7,2.68,3.33,1.9,13,1,0,0.9,0,Mild Deterioration,55
6614,SmallCorp,Transport,GCC,TermLoan,1172054,9,3.6,2.92,13.9,11,3,0,0.78,1,Mild Deterioration,55
6615,SmallCorp,Construction,GCC,Revolver,1137113,3,0.85,7.31,9.2,15,0,0,0.65,0,Clean Behaviour,35
6616,SmallCorp,Retail,GCC,TermLoan,1746485,7,3.15,3.65,18.3,10,1,0,0.83,0,Mild Deterioration,55
6617,MidCorp,Services,GCC,TermLoan,8970959,8,2.21,1.57,12.5,7,4,0,0.56,1,Mild Deterioration,55
6618,SmallCorp,Manufacturing,Europe,Revolver,1211628,2,0.97,6.2,21.9,19,0,0,0.89,0,Clean Behaviour,35
6619,LargeCorp,Transport,Asia,Overdraft,35291433,10,2.07,2.62,5.3,23,4,0,0.72,0,Mild Deterioration,55
6620,MidCorp,Construction,GCC,TermLoan,6336090,5,2.82,3.47,4.8,10,0,0,1.01,0,Clean Behaviour,35
6621,SmallCorp,Construction,Africa,TermLoan,1932130,3,2.97,3.79,23.2,14,0,0,0.92,0,Clean Behaviour,35
6622,MidCorp,Construction,GCC,Revolver,9050145,6,2.78,3.16,18.2,11,0,0,0.9,0,Clean Behaviour,35
6623,LargeCorp,Construction,GCC,Revolver,31188883,6,1.01,6.85,12,12,0,0,1.06,0,Clean Behaviour,35
6624,LargeCorp,Retail,GCC,TermLoan,57325024,5,2.93,3.63,8.6,6,0,0,0.71,0,Clean Behaviour,35
6625,SmallCorp,Retail,Europe,TermLoan,854415,5,0.42,6.79,26.1,26,1,0,0.5,0,Mild Deterioration,55
6626,MidCorp,Construction,Europe,Overdraft,4351220,6,1.11,4.82,16.1,8,0,0,0.55,0,Clean Behaviour,35
6627,LargeCorp,Services,GCC,Overdraft,30808390,5,1.35,0.95,13.9,3,0,0,0.51,0,Clean Behaviour,35
6628,SmallCorp,Construction,GCC,Revolver,1336276,7,3.22,5.56,21.7,5,2,0,0.5,0,Mild Deterioration,55
6629,SmallCorp,Construction,Asia,Overdraft,1959179,7,1.9,3.12,9,9,1,0,0.7,0,Mild Deterioration,55
6630,LargeCorp,Retail,Asia,Overdraft,31197205,7,3.03,2.14,13.7,3,1,0,0.85,0,Mild Deterioration,55
6631,MidCorp,Services,Asia,TradeFinance,6339743,6,2.5,6.11,18.6,17,0,0,1.07,0,Clean Behaviour,35
6632,SmallCorp,Retail,Asia,TermLoan,996962,5,0.95,4.84,28.1,17,0,0,0.82,0,Clean Behaviour,35
6633,MidCorp,Manufacturing,GCC,TermLoan,22169557,5,1.88,4.38,19.8,9,0,0,0.65,0,Clean Behaviour,35
6634,MidCorp,Transport,Africa,Revolver,5887265,2,1.56,5.62,17.2,11,0,0,0.79,0,Clean Behaviour,35
6635,SmallCorp,Energy,GCC,TradeFinance,1227075,4,2.47,3.48,5.5,3,1,0,0.74,0,Mild Deterioration,55
6636,MidCorp,Energy,GCC,TermLoan,8397496,5,1.74,3.07,21.8,12,0,0,0.67,0,Clean Behaviour,35
6637,SmallCorp,Construction,GCC,TermLoan,777462,5,1.54,4.05,9.6,7,0,0,0.71,0,Clean Behaviour,35
6638,MidCorp,Services,GCC,Revolver,5954433,5,2.02,4.72,20.9,16,1,0,0.89,0,Mild Deterioration,55
6639,MidCorp,Retail,GCC,TradeFinance,6503448,5,1.86,5.82,19.4,3,0,0,0.87,0,Clean Behaviour,35
6640,SmallCorp,Construction,GCC,TermLoan,2046957,5,2.75,3.32,21.3,3,0,0,0.63,0,Clean Behaviour,35
6641,SmallCorp,Services,Asia,Revolver,1500900,4,2.04,2.25,21.1,12,1,0,0.88,0,Mild Deterioration,55
6642,MidCorp,Energy,GCC,Overdraft,3621372,3,1.41,3.98,23,13,0,0,0.63,0,Clean Behaviour,35
6643,MidCorp,Construction,Asia,TermLoan,4554960,2,1.52,5.49,21.9,14,0,0,1.14,0,Clean Behaviour,35
6644,MidCorp,Energy,GCC,Overdraft,1636437,7,1.86,1.93,17.1,9,2,0,0.35,1,Mild Deterioration,55
6645,SmallCorp,Services,GCC,Overdraft,755050,6,1.66,2.07,16.7,14,0,0,0.55,0,Clean Behaviour,35
6646,MidCorp,Services,GCC,TermLoan,13241155,4,2.76,5.93,22.6,17,2,0,0.69,0,Mild Deterioration,55
6647,LargeCorp,Construction,Asia,Revolver,57137558,4,2.62,4.78,19.1,14,0,0,0.59,1,Clean Behaviour,35
6648,MidCorp,Retail,GCC,TradeFinance,7350237,5,1.68,4.37,22.4,13,0,0,0.68,0,Clean Behaviour,35
6649,SmallCorp,Services,GCC,TradeFinance,833543,3,1.71,0.61,18.6,2,0,0,0.84,0,Clean Behaviour,35
6650,SmallCorp,Manufacturing,Europe,TermLoan,1300663,5,2.41,0.83,16.8,20,0,0,0.49,0,Clean Behaviour,35
6651,MidCorp,Services,Asia,TermLoan,2397067,8,2.08,2.57,16.2,15,3,0,0.65,1,Mild Deterioration,55
6652,MidCorp,Retail,Asia,Revolver,4150109,6,2.1,2.99,18.9,5,0,0,0.72,0,Clean Behaviour,35
6653,LargeCorp,Retail,GCC,Revolver,73121417,5,0.7,4.39,13.4,17,0,0,0.66,0,Clean Behaviour,35
6654,LargeCorp,Manufacturing,GCC,Overdraft,51339514,6,2.68,3.05,19.3,19,0,0,0.61,0,Clean Behaviour,35
6655,LargeCorp,Retail,GCC,TradeFinance,59276276,7,1.51,1.91,10.4,18,2,0,0.74,0,Mild Deterioration,55
6656,MidCorp,Construction,Africa,TradeFinance,16947259,3,1.19,4.13,26.6,1,0,0,0.95,0,Clean Behaviour,35
6657,SmallCorp,Services,GCC,TradeFinance,1738238,4,1.14,2.07,24.1,6,0,0,0.91,0,Clean Behaviour,35
6658,MidCorp,Manufacturing,GCC,Overdraft,5229723,6,0.96,0.1,20.9,5,0,0,0.73,0,Clean Behaviour,35
6659,LargeCorp,Energy,Asia,TermLoan,97517285,5,1.05,3.57,27.9,16,0,0,1.12,0,Clean Behaviour,35
6660,MidCorp,Retail,Europe,TermLoan,5835100,4,0.82,4.64,24.7,6,1,0,0.77,0,Mild Deterioration,55
6661,MidCorp,Energy,Asia,Revolver,25357479,4,1.33,7.15,15.2,22,0,0,0.79,0,Clean Behaviour,35
6662,MidCorp,Manufacturing,Europe,TermLoan,4222453,7,2.17,2.34,14.7,16,2,0,0.91,1,Mild Deterioration,55
6663,SmallCorp,Manufacturing,Europe,Overdraft,2305052,6,1.87,6.4,21.9,16,0,0,0.58,0,Clean Behaviour,35
6664,MidCorp,Transport,GCC,Revolver,13005549,3,1.39,6.11,27.7,15,0,0,0.82,0,Clean Behaviour,35
6665,LargeCorp,Energy,GCC,Overdraft,84192154,3,0.86,4.19,21.2,16,0,1,0.95,0,Restructured Account,95
6666,LargeCorp,Construction,GCC,TermLoan,38655571,7,1.77,1.78,7.5,21,1,0,0.89,0,Mild Deterioration,55
6667,MidCorp,Services,GCC,Overdraft,6256905,5,2.69,4.66,9,5,0,0,0.87,0,Clean Behaviour,35
6668,MidCorp,Manufacturing,GCC,Overdraft,8503928,8,2.05,0.1,8.8,14,2,0,0.93,0,Mild Deterioration,55
6669,MidCorp,Services,Europe,Overdraft,4216017,4,2.37,4.86,12.4,15,1,0,0.64,0,Mild Deterioration,55
6670,SmallCorp,Construction,Europe,TermLoan,1239602,8,1.6,2.34,15.1,8,2,0,0.74,0,Mild Deterioration,55
6671,MidCorp,Services,Africa,Overdraft,7329925,8,2.85,3.88,18,9,2,0,0.73,0,Mild Deterioration,55
6672,MidCorp,Manufacturing,Asia,Revolver,7395385,6,0.78,5.27,6.6,8,0,0,0.87,0,Clean Behaviour,35
6673,LargeCorp,Manufacturing,Europe,Revolver,100170335,9,2.2,1.06,16.7,13,4,0,0.56,0,Mild Deterioration,55
6674,LargeCorp,Manufacturing,Europe,Overdraft,89626302,7,2.13,3.85,18.9,1,2,0,0.53,1,Mild Deterioration,55
6675,SmallCorp,Energy,GCC,TradeFinance,3199605,1,1.44,5.03,27.3,10,0,0,1.09,0,Clean Behaviour,35
6676,MidCorp,Energy,GCC,Overdraft,8533235,6,3.3,3.33,18.3,7,0,0,0.42,0,Clean Behaviour,35
6677,MidCorp,Services,Africa,Overdraft,9668854,6,2.02,6.09,9.4,10,1,0,0.7,0,Mild Deterioration,55
6678,MidCorp,Manufacturing,GCC,Revolver,6000299,7,2.73,3.39,17.3,16,1,0,0.8,0,Mild Deterioration,55
6679,MidCorp,Services,Europe,TermLoan,8000094,7,1.71,5.25,8,14,2,0,0.62,0,Mild Deterioration,55
6680,LargeCorp,Services,Europe,TermLoan,52767278,3,1.4,6.38,22.4,12,1,0,0.64,0,Mild Deterioration,55
6681,MidCorp,Construction,GCC,Overdraft,9286907,5,2.49,3.88,4.9,19,0,0,0.71,0,Clean Behaviour,35
6682,SmallCorp,Manufacturing,GCC,TradeFinance,1265025,4,0.29,6.48,14.3,12,0,0,0.93,0,Clean Behaviour,35
6683,LargeCorp,Services,Asia,Overdraft,53003228,5,0.34,4.59,15,6,0,0,0.6,0,Clean Behaviour,35
6684,LargeCorp,Transport,Europe,Overdraft,94502347,8,2.65,5.4,10,9,2,0,0.53,1,Mild Deterioration,55
6685,LargeCorp,Services,Europe,TermLoan,27652886,4,1.67,2.81,12.6,12,0,0,0.75,0,Clean Behaviour,35
6686,SmallCorp,Energy,GCC,Revolver,2249918,2,1.73,4.74,20.7,11,0,0,0.88,0,Clean Behaviour,35
6687,MidCorp,Retail,GCC,Revolver,7795959,3,0.71,3.79,23.7,7,0,0,0.87,0,Clean Behaviour,35
6688,SmallCorp,Retail,GCC,TradeFinance,1896681,7,2.56,2.36,6.8,22,1,0,0.95,0,Mild Deterioration,55
6689,MidCorp,Transport,GCC,Overdraft,7090496,5,2.56,3.77,18.1,15,0,0,0.67,0,Clean Behaviour,35
6690,LargeCorp,Construction,GCC,TermLoan,23620342,6,1.9,4.95,3.6,12,1,0,0.73,0,Mild Deterioration,55
6691,MidCorp,Retail,Africa,TermLoan,7553804,7,0.85,1.68,23.7,8,1,0,0.63,0,Mild Deterioration,55
6692,LargeCorp,Construction,Asia,TermLoan,52885391,4,2.68,3.6,21.4,6,0,0,1.19,0,Clean Behaviour,35
6693,SmallCorp,Construction,Asia,Overdraft,5174991,8,3.45,1.82,10,8,2,0,0.69,0,Mild Deterioration,55
