cust_id,age_years,monthly_income,loan_amount,property_value,monthly_instalment,dbr_ratio,tenure_months,dpd_30plus_12m,dpd_60plus_12m,dpd_max_12m,base_pd,default_flag,flood_index,heat_index,storm_index,drought_index,sealevel_index,carbon_index,emissions_intensity_idx,transition_risk_idx,greeninv_risk_index,governance_risk_index,ndvi_vulnerability,vuln_index_from_raw,VULNCI,PCCI,TCCI,PCI,CHRC,segment,RCI,RSI
3528,64,17285.950384,187776.43273,307350.10065,50953650.275,294769.15728,136,1,1,3,1179.0946291,1,76.595194405,59.322180995,7.0571292192,80.468488135,28.698320384,98.923102953,46.562893409,67.646085285,12.110064714,93.982362095,74.596976861,47.658168206,47.658168206,55.860748189,71.044027215,58.18764787,58.18764787,Retail,52.341831794,63.452387702
3529,31,21512.732889,369820.96244,517843.63658,717693819.19,3336135.0364,33,0,0,47,13344.822146,1,31.253006333,36.58763424,86.304530711,99.476186256,91.245547566,12.560573407,27.391764335,34.303340409,6.6658065887,58.872764069,24.895697972,51.381723761,51.381723761,63.405339385,24.751892717,46.512985288,46.512985288,Corpor,48.618276239,44.078616051
3530,57,7973.9296646,197170.39204,334774.27439,78489494.082,984326.39092,63,0,0,74,3937.7495637,1,91.246049991,23.29061958,3.9944920922,89.092419064,16.582943359,83.789023221,15.916224755,93.122080271,64.257304161,12.931057857,23.823301634,39.510387221,39.510387221,51.905895182,64.275776083,51.897352828,51.897352828,SME,60.489612779,58.090835632
3531,25,8971.4868122,160660.16408,272221.96611,67873033.01,756541.63497,281,1,0,59,3026.5205399,1,20.22023641,73.706345656,99.003395531,57.682275842,83.778396016,93.484255299,21.431005816,49.704693956,85.144654009,3.6338390084,24.93772197,64.309992533,64.309992533,62.65306336,54.873318357,60.61212475,60.61212475,Retail,35.690007467,58.763190858
3532,43,19484.401525,144987.53453,175131.85772,75955806.099,389828.78691,63,0,1,43,1559.5731476,1,14.616015623,67.19676815,80.602972303,32.566334121,37.276649009,67.151063075,74.062048318,47.527588787,95.697009773,81.608363357,80.186941661,54.138585359,54.138585359,48.745522549,62.913566727,55.265891545,55.265891545,Corpor,45.861414641,55.829544638
3533,51,24473.587646,461306.88023,706521.32273,744820058.21,3043362.7835,145,0,0,47,12173.733134,1,64.556642785,18.694149121,8.6784571642,22.979516513,46.377457818,4.1948876111,40.613881731,93.771035038,20.684608072,53.493507626,7.5957417721,30.643083023,30.643083023,28.727191396,46.193268127,35.187847515,35.187847515,SME,69.356916977,37.460229761
3534,45,17897.640601,339464.44396,393080.09906,79459895.069,443968.54782,188,0,0,76,1776.3301913,1,30.521192891,74.207724258,10.688096541,32.133529801,38.778125471,24.881812814,65.733771422,47.164524975,67.231054627,17.524949438,35.461767623,38.472337897,38.472337897,36.887635873,45.92670307,40.42889228,40.42889228,Retail,61.527662103,41.407169471
3535,52,28176.564393,208175.42962,314251.4955,42559427.612,151045.4824,122,1,0,48,604.46992962,1,77.838880033,47.370675835,99.103884259,65.784354624,30.608033226,74.39354409,85.338027659,86.922258604,70.530805667,84.203827125,49.129677331,74.771146709,74.771146709,72.524448688,82.217943451,76.504512949,76.504512949,Corpor,25.228853291,77.371196069
3536,38,17290.153961,104789.84449,160184.95607,29729053.167,171942.09626,71,1,0,77,688.23038504,1,6.5718905302,80.237950175,71.272583958,33.229365852,52.773375437,63.012790075,16.671341378,83.289151359,55.932859331,34.865814331,3.7210400449,52.694141554,52.694141554,47.827947629,54.324427604,51.615505596,51.615505596,SME,47.305858446,51.076187616
3537,38,13952.297375,476864.90433,770479.2395,79676671.87,571064.89153,95,1,1,80,2284.7395661,1,46.830752026,83.299319772,52.638804005,2.2859100485,53.737782128,79.197262577,89.964988851,81.790451123,92.397044227,65.191862918,40.235234937,60.922958601,60.922958601,46.263696463,83.65090085,63.612518638,63.612518638,Retail,39.077041399,64.957298657
3538,57,24087.388209,472958.93986,758076.26549,387196948.57,1607467.5478,183,1,1,9,6429.924191,1,81.747761299,9.8421506118,52.282773005,66.353184404,14.199226978,15.019373852,24.934994848,92.508078087,71.630214411,67.438903218,75.900555006,47.957561639,47.957561639,52.55646733,44.154148929,48.222725966,48.222725966,Corpor,52.042438361,48.355308129
3539,32,18659.422734,233551.32055,308933.998,156405591.47,838212.3804,256,0,0,82,3353.3415216,1,61.47535292,1.9687518477,20.061208494,89.509432996,65.950779803,68.192764558,46.65978346,46.587243536,74.691309244,48.81918102,42.299325461,27.83510442,27.83510442,43.253686564,53.813263852,41.634018279,41.634018279,SME,72.16489558,48.533475208
3540,30,8843.3383743,186175.20068,283784.65653,51306489.913,580171.05918,145,1,0,81,2321.1702367,1,50.611875439,7.6904047281,23.828546656,8.5692699999,86.759289959,50.56929118,35.727333091,6.5794804366,99.440468289,76.742085838,74.757411797,27.376942274,27.376942274,22.675024206,30.958701569,27.003556017,27.003556017,Retail,72.623057726,26.816862888
3541,35,7533.2202495,342280.1988,528730.36921,50356693.241,668461.71455,219,0,0,54,2674.1708582,1,89.984859666,87.728076288,99.398788763,34.711287823,38.872009329,87.4040002,52.045660419,86.913342844,46.889518294,69.060982764,15.3560651,92.370574906,92.370574906,77.955753135,75.454334488,81.92688751,81.92688751,Corpor,7.6294250942,76.705043811
3542,60,16214.330036,143624.24962,236616.49259,273093925.14,1684275.1106,194,1,1,33,6737.2984424,1,16.130258422,32.811199245,9.2000443023,96.712529939,51.920821518,17.414461379,32.772635506,39.534697868,43.596448004,22.349794838,49.448622228,19.380500657,19.380500657,38.713507977,29.907264917,29.33375785,29.33375785,SME,80.619499343,34.310386447
3543,30,12939.96423,390506.54466,625233.55142,784924447.9,6065893.4904,139,0,0,72,24264.005962,1,47.01783557,20.86970408,37.968395487,20.611227932,18.544380181,31.939269998,28.77223047,8.6671510478,14.444441977,63.859696267,87.513816589,35.285311712,35.285311712,31.616790767,23.126217172,30.009439884,30.009439884,Retail,64.714688288,27.37150397
3544,49,23941.350677,400095.92595,568866.7882,194231900.13,811282.1317,108,0,1,29,3245.3025268,1,90.732925059,6.6795598017,20.721629821,57.949628495,81.12678586,22.940333025,98.503671843,18.56014661,93.553203833,91.960357269,83.532024524,39.378038227,39.378038227,44.020935794,46.668050492,43.355674838,43.355674838,Corpor,60.621961773,45.344493143
3545,27,12684.793283,167861.64194,219993.00998,20866508.982,164500.18946,232,1,1,32,658.19275783,1,27.639296348,28.729290632,91.243068781,68.649381888,70.422559278,88.589644968,39.441352128,52.552791382,0.6638558581,95.187868807,94.575327891,49.203885254,49.203885254,54.065259412,60.194596159,54.487913608,54.487913608,SME,50.796114746,57.129927786
3546,45,23644.402066,99449.454236,145887.21316,29447058.574,124541.35441,52,1,0,2,498.17741762,1,45.522005763,26.110169431,50.786190038,17.90322063,95.442291955,70.333591569,8.8885342237,79.248028109,33.443316002,43.928531604,42.417762615,40.806121744,40.806121744,35.080396465,52.823384634,42.903300948,42.903300948,Retail,59.193878256,43.95189055
3547,23,21781.530477,434886.06751,617470.87171,42830282.855,196635.78232,196,0,0,35,786.75312928,1,86.588914343,43.676780513,75.249070255,2.4409036618,88.962419354,37.68476753,34.183537634,80.655556405,37.69379009,24.274347466,4.0196720744,68.504921704,68.504921704,51.988917193,50.84128719,57.111708696,57.111708696,Corpor,31.495078296,51.415102192
3548,45,11315.430405,255037.06576,388304.37035,51944312.834,459057.33123,173,1,0,51,1836.5353249,1,62.573328405,96.705241222,9.9875512999,65.726405196,48.055890272,41.906618467,0.7168017095,88.501327508,5.8605222963,73.892745702,62.485061679,56.422040309,56.422040309,58.748131531,43.708249228,52.959473689,52.959473689,SME,43.577959691,51.228190379
3549,41,8528.6686383,387351.06511,641972.48751,138903024.2,1628660.1121,124,0,0,2,6514.6524483,1,91.313321353,29.225848871,3.1633315608,89.215812203,27.573357872,7.322273287,70.118173771,19.836698682,2.3549852194,47.881045914,81.927015469,41.234167262,41.234167262,53.229578497,32.425715247,42.296487002,42.296487002,Retail,58.765832738,42.827646872
3550,47,14427.675052,74855.751824,108126.97621,9497335.891,65827.20956,138,0,1,83,263.80683824,1,8.3151412895,35.543755395,86.517830123,0.0893268269,71.703329217,96.240750328,80.52603961,55.349825602,40.482088877,95.898480131,43.321195873,43.458908936,43.458908936,32.616513409,77.37220518,51.149209175,51.149209175,Corpor,56.541091064,54.994359294
3551,24,13901.420905,432921.68793,705887.10352,340803722.51,2451574.7335,296,0,0,39,9806.532934,1,8.3882339997,33.890551934,11.459179292,41.450675018,83.897490706,59.354846645,49.166589533,79.891909496,1.3860214734,88.913066755,32.730014296,17.912655075,17.912655075,23.797160061,62.804448558,34.838087898,34.838087898,SME,82.087344925,43.30080431
3552,33,17371.859304,280674.74993,393633.99095,128063301.1,737188.22412,288,0,0,50,2949.0528965,1,67.251477391,8.5868660361,82.790835691,88.652605214,96.994373435,80.88679288,16.205917043,48.006690363,39.878985379,48.949904996,19.255836192,52.876393039,52.876393039,61.820446083,48.366466762,54.354435295,54.354435295,Retail,47.123606961,55.093456423
3553,29,19464.215364,216917.54644,275224.10664,61686779.576,316924.04971,279,0,0,23,1267.8341989,1,95.763641386,20.118743856,62.173446361,64.346196991,55.922238785,69.272244954,82.338749128,91.03880031,25.227883225,98.569420143,60.789722507,59.351943868,59.351943868,60.600507149,80.883264798,66.945238605,66.945238605,Corpor,40.648056132,70.741885973
3554,49,23892.069749,449339.15708,525510.06746,54027147.722,226130.04353,83,0,0,61,904.88617411,1,38.71054945,78.180627152,1.1679558782,13.438305678,31.523625739,15.928742173,62.967841397,98.203664669,78.31649296,96.18395099,81.200926588,39.35304416,39.35304416,32.87435954,59.03341608,43.753606593,43.753606593,SME,60.64695584,45.95388781
3555,62,13251.987386,353483.89146,549012.83524,170374643.02,1285653.5254,30,0,1,3,5142.6321017,1,29.705943074,86.70576422,81.647049868,25.239212532,11.451310338,90.244486625,69.416747615,43.210851867,11.952116177,99.454515846,79.426109511,66.019585721,66.019585721,55.824492424,67.624028702,63.156035616,63.156035616,Retail,33.980414279,61.724260563
3556,39,26825.42751,416979.66245,490509.5278,213713331.28,796681.9213,214,1,0,80,3187.2076852,1,45.366025553,92.327174358,53.335284581,69.913390628,51.850164938,15.085363551,73.956179339,50.302046305,74.341505114,98.129362846,33.319739415,63.676161498,63.676161498,65.23546878,46.447863065,58.453164448,58.453164448,Corpor,36.323838502,55.841665923
3557,50,22915.170593,243350.09843,355722.16572,80778316.67,352510.21301,215,0,0,38,1410.268852,1,25.325478218,53.254907229,77.354006306,97.186420276,55.53300567,79.373663408,88.590438408,38.47661342,36.431463831,63.21478656,85.683776136,51.978130584,51.978130584,63.280203007,68.813571745,61.357301779,61.357301779,SME,48.021869416,66.046887376
3558,63,12860.974321,258246.79373,409915.29868,55283196.176,429852.31752,94,0,0,86,1719.9252701,1,54.165841755,4.7872934956,34.10066464,42.716758093,3.3300785581,40.575191216,82.214960502,95.529666916,44.703548797,20.885286876,97.668843949,31.017933297,31.017933297,33.942639496,72.773272878,45.91128189,45.91128189,Retail,68.982066703,53.357956187
3559,31,26890.556155,420872.57419,622258.60763,142754945.13,530873.90351,228,1,0,89,2124.0296141,1,62.00749618,27.469658712,87.105046283,26.717413706,89.699495537,36.140112602,49.925039499,66.241421434,56.32592747,87.946139905,54.560715193,58.860733725,58.860733725,50.82490372,50.768857845,53.484831763,53.484831763,Corpor,41.139266275,50.796880783
3560,34,11299.840001,138376.012,185667.19518,120993238.82,1070751.7877,31,1,0,81,4283.493151,1,7.8926758608,26.290610596,60.131378868,61.529326858,11.515137576,41.650787089,35.137891001,74.77180406,1.8668584758,8.5875985213,93.113640696,31.438221775,31.438221775,38.960998046,50.520160717,40.306460179,40.306460179,SME,68.561778225,44.740579381
3561,40,24341.49384,331825.73826,541262.84197,151854525.06,623850.47548,197,0,0,55,2495.7319019,1,7.2352950461,74.324877467,71.129578468,49.433466676,41.724855732,91.514850711,39.082042989,21.338458522,43.833569949,33.958743024,48.515985138,50.896583661,50.896583661,50.530804414,50.645117407,50.690835161,50.690835161,Retail,49.103416339,50.587960911
3562,63,26934.223105,385844.40512,606897.06476,115368968.2,428335.97893,151,0,0,67,1713.7459157,1,3.4809630364,66.946439515,9.6599881304,84.091666644,30.243095965,22.68581097,16.232837574,34.802997741,67.755830754,28.85598226,52.264899132,26.695796894,26.695796894,41.044764331,24.573882095,30.771481107,30.771481107,Corpor,73.304203106,32.809323213
3563,53,17700.514827,347064.00145,515921.71564,61151882.199,345480.81113,169,0,0,33,1382.1212445,1,27.148405137,20.785681228,28.609181358,8.5002954584,87.445993582,48.932889267,95.971388114,46.576400567,59.136198461,60.435355641,60.071875295,25.514422574,25.514422574,21.260890795,63.826892649,36.867402006,36.867402006,SME,74.485577426,42.543891722
3564,61,29203.161604,433226.45121,551919.83494,100767159.25,345055.65054,140,0,0,29,1380.3966021,1,15.163817233,58.903131192,70.15630661,62.075365824,84.337672195,81.96044385,4.7948807944,67.914102739,42.267936724,7.7727622585,64.798092446,48.074418345,48.074418345,51.574655215,51.556475794,50.401849785,50.401849785,Retail,51.925581655,51.565565505
3565,55,25710.490778,184517.9596,272756.27595,140089978.6,544874.77433,50,1,0,63,2179.8770973,1,10.153073701,97.291559307,30.023922818,69.384930469,48.904531077,94.492503488,52.401432372,90.962228435,45.845590392,17.555771256,52.827959647,45.822851942,45.822851942,51.713371574,79.285388098,58.940537205,58.940537205,Corpor,54.177148058,65.499379836
3566,60,15935.057676,229826.51143,325348.2835,102975794.47,646221.66148,242,0,0,63,2585.2646459,1,61.871052533,72.884957772,36.499575432,67.141460371,47.388762538,97.706569079,30.005216133,68.992569507,75.2462612,99.910343578,9.7742707003,57.085195246,57.085195246,59.599261527,65.56811824,60.750858338,60.750858338,SME,42.914804754,62.583689883
3567,55,18813.232764,191377.33794,328959.09285,38417781.883,204206.16895,284,0,0,31,817.01067578,1,76.696399413,16.72418809,66.927709081,8.1901211059,43.046985939,4.9859797582,35.515236459,94.955580961,57.486121706,45.257254131,58.038323559,53.449432195,53.449432195,42.134604423,45.152265726,46.912100781,46.912100781,Retail,46.550567805,43.643435074
3568,25,8850.5551231,156874.63132,263043.60977,56769591.979,641424.08233,209,0,0,35,2565.9063293,1,61.272651167,63.393394067,55.611938541,64.83849308,44.643787318,79.565877002,56.887247739,62.550666928,97.059302055,89.714455139,39.811263373,60.092661258,60.092661258,61.279119214,66.334597223,62.568792565,62.568792565,Corpor,39.907338742,63.806858218
3569,45,19378.936891,430196.81922,685242.90436,92380001.226,476703.14292,81,0,1,89,1907.3465717,1,88.339379989,87.874309695,29.782546405,34.706118912,82.038502977,21.071607503,76.259279787,68.055101158,74.372865446,50.000110362,41.766565177,68.66541203,68.66541203,60.17558875,55.128662816,61.323221199,61.323221199,SME,31.33458797,57.652125783
3570,48,6852.2666302,409177.12637,535950.50932,105936857.83,1546011.9045,132,0,1,71,6184.4736179,1,92.21609619,7.7613133471,93.156464281,45.734263281,5.9506292688,13.621647051,40.967167774,9.5185805578,65.981931845,56.274516694,67.902380088,64.377957939,64.377957939,59.717034275,21.369131794,48.488041336,48.488041336,Retail,35.622042061,40.543083035
3571,55,6799.7421906,426525.32969,607825.54147,111359936.08,1637708.2095,74,0,0,28,6551.000838,1,11.447088909,70.68986448,6.0083579272,16.596247116,21.743100882,23.163133045,15.694651799,52.336398745,26.620414341,86.533534946,49.439856037,29.381770439,29.381770439,26.185389608,30.398061196,28.655073748,28.655073748,Corpor,70.618229561,28.291725402
3572,30,8471.0724314,131756.52561,179286.02716,20982473.689,247695.60004,237,0,0,87,991.30440016,1,67.778750509,92.940862291,86.044302001,17.781250272,62.707706378,0.4360631108,41.950357286,29.537758348,6.2637784751,28.828848386,47.305054893,82.254638267,82.254638267,66.136291268,23.974726248,57.455218594,57.455218594,SME,17.745361733,45.055508758
3573,64,26839.599154,305183.7882,357498.08995,61504193.592,229154.66524,52,1,1,29,916.79266094,1,94.469799404,38.030944788,28.80932726,84.67051757,60.307288053,60.441916948,91.142260702,22.169021261,48.720287601,66.338957474,16.586617916,53.770023817,53.770023817,61.495147255,57.91773297,57.727634681,57.727634681,Retail,46.229976183,59.706440113
3574,58,29816.617428,166868.97273,245079.38117,89414094.002,299880.07264,30,1,0,54,1199.8442906,1,18.895147252,20.256230584,13.129010517,46.507456596,56.398281408,41.814914718,22.243469371,54.602459585,73.353176494,73.442265973,29.875381757,17.426796118,17.426796118,24.696961237,39.553614558,27.225790638,27.225790638,Corpor,82.573203882,32.125287898
3575,43,14289.4856,60494.403343,78580.140354,72901859.123,510178.33085,273,1,0,22,2040.8453234,1,34.363733977,61.140156654,91.406337335,92.886309908,2.0367925987,29.436324001,82.319774991,41.318779998,63.356186869,71.034797863,74.227744737,62.303409322,62.303409322,69.949134468,51.024959663,61.092501151,61.092501151,SME,37.696590678,60.487047066
3576,35,18934.734627,459629.38113,772536.34941,106945748.91,564812.50474,171,0,0,72,2259.682019,1,14.26469998,82.147850934,95.731944661,74.658167129,4.9766208977,77.922140155,73.237218265,95.971968025,88.217665185,89.405165915,11.702325498,64.048165192,64.048165192,66.700665676,82.377108815,71.041979894,71.041979894,Retail,35.951834808,74.538887246
