cust_id,segment,facility_type,limit_amt,current_balance,util_ratio,util_change_12m,undrawn_amt,obs_ccf,ead_at_default,dpd_12m_max,high_risk_flag,default_flag,secured_flag,revolving_flag,util_ratio_12m_ago,util_ratio_6m_ago,util_max_12m,util_min_12m,util_vol_12m,undrawn_ratio,limit_bucket,obs_ccf_capped,obs_ccf_high_flag,dpd_ever_30plus,high_risk_dpd_flag,segment_stress_scale,ccf_baseline,ccf_ttc,ccf_pit,ead_current,ead_ttc,ead_stressed_up,ead_stressed_down,high_util_flag,low_util_flag,ccf_gap,new_to_bank_flag,refinance_flag,sector_code
7571,Retail,Revolver,52984,10063,0.19,-0.111,42921,0.657,38252,0,0,0,0,1,0.301,0.2455,0.301,0.19,0.055499999999999994,0.8100747395440133,L2_50_200k,0.657,0,0,0,1.0,0.75,0.7049999999999998,0.6942,10063,41046.66666666666,45902.4,34426.8,0,1,-0.09299999999999997,0,0,SERVICES
7572,SME,CreditLine,412635,161841,0.392,-0.101,250793,0.388,259207,0,0,0,0,1,0.493,0.4425,0.493,0.392,0.05049999999999999,0.6077841191367673,L3_200_500k,0.388,0,0,0,1.2,0.5,0.53,0.4328,161841,354071.4175257732,321416.68,228102.16,0,0,-0.11199999999999999,0,0,MANUFACTURING
7573,SME,Revolver,223811,65434,0.292,0.054,158377,0.68,173141,0,0,0,0,1,0.238,0.265,0.292,0.238,0.026999999999999996,0.7076372474990058,L3_200_500k,0.68,0,0,0,1.2,0.75,0.7049999999999998,0.7080000000000001,65434,179506.47794117642,214694.84,152364.08,0,0,-0.06999999999999995,1,0,MANUFACTURING
7574,Corporate,Revolver,1054113,362442,0.344,0.131,691671,0.708,852197,0,1,0,0,1,0.21299999999999997,0.27849999999999997,0.344,0.21299999999999997,0.0655,0.6561639975979805,L4_500k_plus,0.708,0,0,1,1.1,0.85,0.7749999999999999,0.7647999999999999,362442,932842.7612994349,1039680.34,758455.33,0,0,-0.14200000000000002,0,0,
7575,Retail,CreditLine,16395,8469,0.517,0.18,7926,0.683,13885,0,1,0,0,1,0.337,0.42700000000000005,0.517,0.337,0.09,0.48344007319304666,L1_0_50k,0.683,0,0,1,1.0,0.6,0.6,0.6497999999999999,8469,12197.657393850657,16662.0,12496.5,0,0,0.08300000000000007,1,0,SERVICES
7576,Retail,CreditLine,68037,14625,0.215,0.078,53411,0.491,40874,0,0,0,0,1,0.137,0.176,0.215,0.137,0.03899999999999999,0.7850287343651249,L2_50_200k,0.491,0,0,0,1.0,0.5,0.53,0.4946,14625,44120.61099796334,49048.799999999996,36786.6,0,0,-0.009000000000000008,0,0,SERVICES
7577,Corporate,CreditLine,919998,541344,0.588,-0.008,378653,0.55,749558,0,0,0,0,1,0.596,0.592,0.596,0.588,0.0040000000000000036,0.4115802425657447,L4_500k_plus,0.55,0,0,0,1.1,0.5,0.53,0.53,541344,722301.3454545455,914460.76,667106.62,0,0,0.050000000000000044,0,0,
7578,Corporate,Overdraft,1873978,1059318,0.565,-0.033,814660,0.415,1397266,0,0,0,0,1,0.598,0.5814999999999999,0.598,0.565,0.016500000000000015,0.43472228596066764,L4_500k_plus,0.415,0,0,0,1.1,0.75,0.7049999999999998,0.549,1059318,2373668.7469879515,1704664.52,1243566.74,0,0,-0.335,1,0,
7579,Retail,CreditLine,47509,35136,0.74,-0.041,12372,0.237,38073,0,0,0,0,1,0.781,0.7605,0.781,0.74,0.020500000000000018,0.2604138163295376,L1_0_50k,0.237,0,0,0,1.0,0.5,0.53,0.3422,35136,85142.15189873418,45687.6,34265.700000000004,0,0,-0.263,1,1,SERVICES
7580,Corporate,Revolver,3814036,2318225,0.608,0.084,1495811,0.556,3149262,5,0,0,0,1,0.524,0.5660000000000001,0.608,0.524,0.04199999999999998,0.3921858629546234,L4_500k_plus,0.556,0,0,0,1.1,0.75,0.7049999999999998,0.6336,2318225,3993218.902877697,3842099.64,2802843.18,0,0,-0.19399999999999995,0,0,
7581,SME,Revolver,396786,234519,0.591,0.025,162266,0.584,329245,60,1,0,0,1,0.566,0.5785,0.591,0.566,0.012500000000000011,0.40895092064740185,L3_200_500k,0.584,0,1,1,1.2,0.9,0.81,0.7104,234519,456658.3047945206,408263.8,289735.6,0,0,-0.31600000000000006,0,1,MANUFACTURING
7582,Corporate,Card,1820141,1176536,0.646,-0.004,643604,0.676,1611679,30,0,0,1,0,0.65,0.648,0.65,0.646,0.0020000000000000018,0.353601177051668,L4_500k_plus,0.676,0,1,0,1.1,0.55,0.565,0.6256,1176536,1347039.4008875738,1966248.38,1434394.31,0,0,0.126,0,0,
7583,SME,Overdraft,253939,201055,0.792,0.164,52884,0.396,221988,0,1,0,0,1,0.628,0.71,0.792,0.628,0.08200000000000002,0.20825473834267286,L3_200_500k,0.396,0,0,1,1.2,0.85,0.7749999999999999,0.5776,201055,434446.21212121204,275265.12,195349.44,0,0,-0.45399999999999996,0,0,MANUFACTURING
7584,SME,CreditLine,190666,69675,0.365,0.203,120991,0.344,111244,0,1,0,0,1,0.16199999999999998,0.26349999999999996,0.365,0.16199999999999998,0.1015,0.6345704005958063,L2_50_200k,0.344,0,0,1,1.2,0.6,0.6,0.44639999999999996,69675,194030.23255813954,137942.56,97894.72,0,0,-0.256,0,0,MANUFACTURING
7585,SME,Overdraft,183620,93699,0.51,-0.122,89920,0.322,122622,0,0,1,0,1,0.632,0.571,0.632,0.51,0.061,0.4897070035943797,L2_50_200k,0.322,0,0,0,1.2,0.75,0.7049999999999998,0.4932000000000001,93699,268473.63354037266,152051.28,107907.36,0,0,-0.428,0,1,MANUFACTURING
7586,SME,Revolver,233769,27034,0.116,0.016,206735,0.461,122414,5,0,0,0,1,0.1,0.10800000000000001,0.116,0.1,0.008,0.8843559240104548,L3_200_500k,0.461,0,0,0,1.2,0.75,0.7049999999999998,0.5766,27034,187205.79175704985,151793.36,107724.32,0,1,-0.289,0,0,MANUFACTURING
7587,SME,Overdraft,381573,134343,0.352,0.026,247230,0.374,226687,0,0,1,0,1,0.32599999999999996,0.33899999999999997,0.352,0.32599999999999996,0.013000000000000012,0.6479232021133571,L3_200_500k,0.374,0,0,0,1.2,0.75,0.7049999999999998,0.5244,134343,427311.0561497325,281091.88,199484.56,0,0,-0.376,1,0,MANUFACTURING
7588,SME,CreditLine,374549,248041,0.662,-0.079,126508,0.413,300273,0,0,0,0,1,0.741,0.7015,0.741,0.662,0.03949999999999998,0.3377608804188504,L3_200_500k,0.413,0,0,0,1.2,0.5,0.53,0.4478,248041,385338.2324455206,372338.52,264240.24,0,0,-0.08700000000000002,0,0,MANUFACTURING
7589,SME,CreditLine,227826,171562,0.753,0.077,56264,0.151,180084,30,1,1,0,1,0.676,0.7145,0.753,0.676,0.03849999999999998,0.24696039960320595,L3_200_500k,0.151,0,1,1,1.2,0.65,0.635,0.3506,171562,757306.8874172186,223304.16,158473.92,0,0,-0.499,0,0,MANUFACTURING
7590,SME,CreditLine,234369,90226,0.385,-0.026,144142,0.636,181959,90,1,0,0,1,0.41100000000000003,0.398,0.41100000000000003,0.385,0.013000000000000012,0.6150216112199139,L3_200_500k,0.636,0,1,1,1.2,0.65,0.635,0.6416,90226,181672.9009433962,225629.16,160123.92,0,0,-0.014000000000000012,0,0,MANUFACTURING
7591,SME,Overdraft,231112,110293,0.477,-0.187,120818,0.142,127489,0,0,0,0,1,0.6639999999999999,0.5705,0.6639999999999999,0.477,0.09349999999999997,0.5227681816608397,L3_200_500k,0.142,0,0,0,1.2,0.75,0.7049999999999998,0.38520000000000004,110293,632955.9507042252,158086.36,112190.32,0,0,-0.608,0,1,MANUFACTURING
7592,Corporate,Overdraft,1429476,1044833,0.731,0.25,384642,0.234,1134740,0,1,0,0,1,0.481,0.606,0.731,0.481,0.125,0.26907901916506466,L4_500k_plus,0.234,0,0,1,1.1,0.85,0.7749999999999999,0.48040000000000005,1044833,3758220.0854700846,1384382.8,1009918.6,0,0,-0.616,0,0,
7593,SME,Revolver,465778,411217,0.883,0.036,54561,0.334,429434,0,1,0,0,1,0.847,0.865,0.883,0.847,0.018000000000000016,0.1171394956395536,L3_200_500k,0.334,0,0,1,1.2,0.85,0.7749999999999999,0.5404,411217,996441.1676646705,532498.16,377901.92,1,0,-0.516,0,1,MANUFACTURING
7594,Retail,CreditLine,71466,40024,0.56,-0.133,31442,0.594,58702,0,0,0,0,1,0.6930000000000001,0.6265000000000001,0.6930000000000001,0.56,0.0665,0.4399574622897602,L2_50_200k,0.594,0,0,0,1.0,0.5,0.53,0.5564,40024,52377.20538720539,70442.4,52831.8,0,0,0.09399999999999997,0,0,SERVICES
7595,SME,CreditLine,377304,239815,0.636,0.218,137488,0.182,264813,0,1,0,0,1,0.41800000000000004,0.527,0.636,0.41800000000000004,0.10899999999999999,0.3643958187562284,L3_200_500k,0.182,0,0,1,1.2,0.6,0.6,0.34919999999999995,239815,873009.89010989,328368.12,233035.44,0,0,-0.418,0,0,MANUFACTURING
7596,SME,CreditLine,325646,254235,0.781,-0.18,71410,0.326,277529,5,1,0,0,1,0.9610000000000001,0.871,0.9610000000000001,0.781,0.09000000000000002,0.21928720143960007,L3_200_500k,0.326,0,0,1,1.2,0.6,0.6,0.4356,254235,510789.57055214717,344135.96,244225.52,0,0,-0.27399999999999997,0,0,MANUFACTURING
7597,Retail,CreditLine,49037,32738,0.668,-0.158,16299,0.6,42519,0,0,0,0,1,0.8260000000000001,0.7470000000000001,0.8260000000000001,0.668,0.07900000000000001,0.3323816709831352,L1_0_50k,0.6,0,0,0,1.0,0.5,0.53,0.56,32738,37558.450000000004,51022.799999999996,38267.1,0,0,0.09999999999999998,0,1,SERVICES
7598,SME,Revolver,226835,67934,0.299,0.287,158901,0.462,141416,0,1,0,0,1,0.01200000000000001,0.1555,0.299,0.01200000000000001,0.1435,0.7005135891727468,L3_200_500k,0.462,0,0,1,1.2,0.85,0.7749999999999999,0.6172,67934,237223.80952380947,175355.84,124446.08,0,0,-0.38799999999999996,0,0,MANUFACTURING
7599,SME,CreditLine,160779,101582,0.632,0.081,59197,0.356,122652,5,0,0,0,1,0.551,0.5915,0.632,0.551,0.04049999999999998,0.368188631599898,L2_50_200k,0.356,0,0,0,1.2,0.5,0.53,0.41359999999999997,101582,182599.88764044945,152088.48,107933.76,0,0,-0.14400000000000002,0,0,MANUFACTURING
7600,Retail,Overdraft,73181,60165,0.822,-0.088,13015,0.322,64352,0,1,0,0,1,0.9099999999999999,0.8659999999999999,0.9099999999999999,0.822,0.043999999999999984,0.17784670884519205,L2_50_200k,0.322,0,0,1,1.0,0.85,0.7749999999999999,0.5332,60165,154884.47204968942,77222.4,57916.8,1,0,-0.528,0,0,SERVICES
7601,Retail,Overdraft,54293,36906,0.68,-0.139,17386,0.322,42501,0,0,0,0,1,0.8190000000000001,0.7495,0.8190000000000001,0.68,0.0695,0.3202254434273295,L2_50_200k,0.322,0,0,0,1.0,0.75,0.7049999999999998,0.4932000000000001,36906,93053.43167701861,51001.2,38250.9,0,0,-0.428,0,0,SERVICES
7602,Retail,CreditLine,52812,8265,0.157,-0.125,44546,0.617,35731,0,0,0,0,1,0.28200000000000003,0.21950000000000003,0.28200000000000003,0.157,0.06250000000000001,0.84348254184655,L2_50_200k,0.617,0,0,0,1.0,0.5,0.53,0.5702,8265,30692.755267423017,42877.2,32157.9,0,1,0.11699999999999999,0,0,SERVICES
7603,Retail,Revolver,40938,29126,0.711,0.211,11811,0.578,35954,0,1,0,0,1,0.5,0.6054999999999999,0.711,0.5,0.10549999999999998,0.2885094533196541,L1_0_50k,0.578,0,0,1,1.0,0.85,0.7749999999999999,0.6868,29126,48208.21799307958,43144.799999999996,32358.600000000002,0,0,-0.272,0,0,SERVICES
7604,Corporate,Overdraft,3176467,2790243,0.878,0.047,386224,0.207,2870244,0,1,0,0,1,0.831,0.8545,0.878,0.831,0.02350000000000002,0.12158917438777107,L4_500k_plus,0.207,0,0,1,1.1,0.85,0.7749999999999999,0.4642,2790243,10746082.608695652,3501697.6799999997,2554517.16,1,0,-0.643,0,0,
7605,Retail,Overdraft,40792,31675,0.776,-0.207,9117,0.394,35270,30,1,0,0,1,0.983,0.8795,0.983,0.776,0.10349999999999998,0.2234997058246715,L1_0_50k,0.394,0,1,1,1.0,0.9,0.81,0.5964,31675,72509.39086294416,42324.0,31743.0,0,0,-0.506,0,0,SERVICES
7606,SME,Revolver,219878,142865,0.65,-0.006,77013,0.69,195987,0,0,1,0,1,0.656,0.653,0.656,0.65,0.0030000000000000027,0.3502533222969101,L3_200_500k,0.69,0,0,0,1.2,0.75,0.7049999999999998,0.714,142865,200247.58695652173,243023.88,172468.56,0,0,-0.06000000000000005,0,0,MANUFACTURING
7607,SME,CreditLine,450794,55886,0.124,-0.074,394908,0.399,213408,0,0,1,0,1,0.198,0.161,0.198,0.124,0.037000000000000005,0.8760276312462012,L3_200_500k,0.399,0,0,0,1.2,0.5,0.53,0.4394,55886,283474.28571428574,264625.92,187799.04,0,1,-0.10099999999999998,0,0,MANUFACTURING
7608,Retail,Card,60733,28152,0.464,-0.073,32581,0.712,51337,30,0,0,1,0,0.537,0.5005000000000001,0.537,0.464,0.036500000000000005,0.5364628785009797,L2_50_200k,0.712,0,1,0,1.0,0.55,0.565,0.6472,28152,40737.92837078652,61604.399999999994,46203.3,0,0,0.16199999999999992,1,0,SERVICES
7609,Retail,Revolver,24819,5912,0.238,-0.095,18907,0.408,13635,0,0,0,0,1,0.33299999999999996,0.2855,0.33299999999999996,0.238,0.04749999999999999,0.7617953986864902,L1_0_50k,0.408,0,0,0,1.0,0.75,0.7049999999999998,0.5448,5912,23560.477941176465,16362.0,12271.5,0,0,-0.342,0,0,SERVICES
7610,Retail,CreditLine,55239,40651,0.736,0.026,14587,0.431,46943,5,0,0,0,1,0.71,0.723,0.736,0.71,0.013000000000000012,0.26407067470446605,L2_50_200k,0.431,0,0,0,1.0,0.5,0.53,0.4586,40651,57725.73085846868,56331.6,42248.700000000004,0,0,-0.069,0,0,SERVICES
7611,SME,Revolver,227629,74603,0.328,-0.07,153026,0.388,133984,30,0,0,0,1,0.398,0.363,0.398,0.328,0.035,0.6722605643393417,L3_200_500k,0.388,0,1,0,1.2,0.8,0.74,0.5528000000000001,74603,255536.4948453608,166140.16,117905.92,0,0,-0.41200000000000003,0,0,MANUFACTURING
7612,Corporate,CreditLine,3813189,1193128,0.313,-0.039,2620061,0.334,2068854,30,0,0,0,1,0.352,0.3325,0.352,0.313,0.01949999999999999,0.6871049402481755,L4_500k_plus,0.334,0,1,0,1.1,0.55,0.565,0.4204,1193128,3499708.1137724547,2524001.88,1841280.06,0,0,-0.21600000000000003,0,1,
7613,Retail,Card,23579,10099,0.428,0.037,13479,0.54,17379,0,0,0,1,0,0.391,0.4095,0.428,0.391,0.01849999999999999,0.5716527418465583,L1_0_50k,0.54,0,0,0,1.0,0.5,0.53,0.524,10099,17057.166666666668,20854.8,15641.1,0,0,0.040000000000000036,0,0,SERVICES
7614,Corporate,CreditLine,1824140,402872,0.221,-0.046,1421268,0.445,1035810,0,0,0,0,1,0.267,0.244,0.267,0.221,0.023000000000000007,0.7791441446380212,L4_500k_plus,0.445,0,0,0,1.1,0.5,0.53,0.467,402872,1233661.3483146068,1263688.2,921870.9,0,0,-0.05499999999999999,0,0,
7615,SME,Overdraft,227259,205869,0.906,-0.108,21389,0.33,212934,5,1,0,0,1,1.0,0.9530000000000001,1.0,0.906,0.046999999999999986,0.09411728468399491,L3_200_500k,0.33,0,0,1,1.2,0.85,0.7749999999999999,0.538,205869,500072.27272727265,264038.16,187381.92,1,0,-0.52,0,0,MANUFACTURING
7616,Retail,Revolver,48638,7104,0.146,0.215,41534,0.559,30337,30,1,0,0,1,0.0,0.073,0.146,0.0,0.073,0.8539413627205066,L1_0_50k,0.559,0,1,1,1.0,0.9,0.81,0.6954,7104,43958.80143112701,36404.4,27303.3,0,1,-0.34099999999999997,0,0,SERVICES
7617,Retail,CreditLine,44769,20020,0.447,-0.037,24749,0.492,32184,5,0,0,0,1,0.484,0.4655,0.484,0.447,0.01849999999999999,0.552815564341397,L1_0_50k,0.492,0,0,0,1.0,0.5,0.53,0.4952,20020,34669.75609756098,38620.799999999996,28965.600000000002,0,0,-0.008000000000000007,0,0,SERVICES
7618,Retail,Revolver,92391,84625,0.916,0.201,7765,0.545,88859,0,1,0,0,1,0.7150000000000001,0.8155000000000001,0.916,0.7150000000000001,0.10049999999999998,0.08404498273641373,L2_50_200k,0.545,0,0,1,1.0,0.85,0.7749999999999999,0.667,84625,126359.12844036694,106630.8,79973.1,1,0,-0.30499999999999994,0,0,SERVICES
7619,Retail,Overdraft,29364,22605,0.77,-0.065,6758,0.327,24815,30,1,0,0,1,0.835,0.8025,0.835,0.77,0.03249999999999997,0.23014575670889525,L1_0_50k,0.327,0,1,1,1.0,0.9,0.81,0.5562,22605,61468.34862385322,29778.0,22333.5,0,0,-0.573,0,1,SERVICES
7620,Retail,CreditLine,135339,71611,0.529,-0.05,63727,0.257,87992,0,0,0,0,1,0.5790000000000001,0.554,0.5790000000000001,0.529,0.025000000000000022,0.4708694463532315,L2_50_200k,0.257,0,0,0,1.0,0.5,0.53,0.3542,71611,181462.10116731518,105590.4,79192.8,0,0,-0.243,0,0,SERVICES
7621,Retail,CreditLine,74849,32798,0.438,-0.157,42051,0.311,45893,0,0,0,0,1,0.595,0.5165,0.595,0.438,0.07849999999999999,0.5618111130409223,L2_50_200k,0.311,0,0,0,1.0,0.5,0.53,0.3866,32798,78209.93569131833,55071.6,41303.700000000004,0,0,-0.189,0,0,SERVICES
7622,Corporate,CreditLine,1605484,1500450,0.935,0.247,105034,0.28,1529835,0,1,0,0,1,0.6880000000000001,0.8115000000000001,0.935,0.6880000000000001,0.1235,0.06542201604002282,L4_500k_plus,0.28,0,0,1,1.1,0.6,0.6,0.40800000000000003,1500450,3278217.8571428573,1866398.7,1361553.15,1,0,-0.31999999999999995,0,1,
7623,Retail,Overdraft,25118,5213,0.208,-0.006,19904,0.332,11826,30,0,0,0,1,0.214,0.211,0.214,0.208,0.0030000000000000027,0.7924197786447965,L1_0_50k,0.332,0,1,0,1.0,0.8,0.74,0.5192000000000001,5213,26359.15662650602,14191.199999999999,10643.4,0,0,-0.468,1,0,SERVICES
7624,Corporate,CreditLine,935895,414541,0.443,0.014,521354,0.326,584645,0,0,0,0,1,0.429,0.436,0.443,0.429,0.007000000000000006,0.557064627976429,L4_500k_plus,0.326,0,0,0,1.1,0.5,0.53,0.3956,414541,950496.472392638,713266.9,520334.05,0,0,-0.174,1,1,
7625,Corporate,Overdraft,1376553,788534,0.573,0.169,588019,0.278,952275,30,1,0,0,1,0.4039999999999999,0.48849999999999993,0.573,0.4039999999999999,0.08450000000000002,0.42716771530046427,L4_500k_plus,0.278,0,1,1,1.1,0.9,0.81,0.5268,788534,2774614.2086330936,1161775.5,847524.75,0,0,-0.622,0,0,
7626,SME,CreditLine,248028,67057,0.27,0.077,180970,0.472,152471,0,0,0,0,1,0.193,0.2315,0.27,0.193,0.038500000000000006,0.7296353637492541,L3_200_500k,0.472,0,0,0,1.2,0.5,0.53,0.48319999999999996,67057,171206.843220339,189064.04,134174.48,0,0,-0.028000000000000025,1,1,MANUFACTURING
7627,SME,Revolver,172334,139261,0.808,0.046,33072,0.409,152775,0,1,0,0,1,0.762,0.785,0.808,0.762,0.02300000000000002,0.19190641428853272,L2_50_200k,0.409,0,0,1,1.2,0.85,0.7749999999999999,0.5854,139261,289488.08068459656,189441.0,134442.0,1,0,-0.441,0,0,MANUFACTURING
7628,Corporate,Revolver,3812988,1700493,0.446,0.112,2112495,0.387,2518879,30,1,0,0,1,0.334,0.39,0.446,0.334,0.055999999999999994,0.5540261338351969,L4_500k_plus,0.387,0,1,1,1.1,0.9,0.81,0.5922000000000001,1700493,5272072.325581396,3073032.38,2241802.31,0,0,-0.513,0,0,
7629,SME,Revolver,177546,25628,0.144,-0.257,151918,0.665,126616,0,0,0,0,1,0.401,0.2725,0.401,0.144,0.12850000000000003,0.8556543093057574,L2_50_200k,0.665,0,0,0,1.2,0.75,0.7049999999999998,0.6990000000000001,25628,134231.99999999997,157003.84,111422.08,0,1,-0.08499999999999996,1,0,MANUFACTURING
7630,SME,Revolver,248215,124850,0.503,0.017,123364,0.546,192250,5,0,0,0,1,0.486,0.4945,0.503,0.486,0.008500000000000008,0.49700461293636566,L3_200_500k,0.546,0,0,0,1.2,0.75,0.7049999999999998,0.6276,124850,248234.89010989005,238390.0,169180.0,0,0,-0.20399999999999996,0,0,MANUFACTURING
7631,SME,Card,157230,30542,0.194,-0.223,126688,0.49,92624,30,0,0,1,0,0.41700000000000004,0.3055,0.41700000000000004,0.194,0.11150000000000002,0.8057495388920689,L2_50_200k,0.49,0,1,0,1.2,0.55,0.565,0.514,30542,106801.14285714284,114853.76,81509.12,0,1,-0.06000000000000005,0,0,MANUFACTURING
7632,SME,Overdraft,275527,28783,0.104,0.001,246744,0.306,104316,0,0,0,0,1,0.103,0.1035,0.104,0.103,0.0005000000000000004,0.8955347388822148,L3_200_500k,0.306,0,0,0,1.2,0.75,0.7049999999999998,0.48360000000000003,28783,240335.88235294112,129351.84,91798.08,0,1,-0.444,0,0,MANUFACTURING
7633,Retail,Revolver,29116,14604,0.502,0.021,14512,0.604,23369,30,0,0,0,1,0.481,0.4915,0.502,0.481,0.01050000000000001,0.4984201126528369,L1_0_50k,0.604,0,1,0,1.0,0.8,0.74,0.6824000000000001,14604,28630.8940397351,28042.8,21032.100000000002,0,0,-0.19600000000000006,0,0,SERVICES
7634,SME,CreditLine,200144,65093,0.325,-0.163,135051,0.117,80928,5,0,0,0,1,0.488,0.4065,0.488,0.325,0.08149999999999999,0.6747691662003358,L3_200_500k,0.117,0,0,0,1.2,0.5,0.53,0.2702,65093,366596.92307692306,100350.72,71216.64,0,0,-0.383,0,0,MANUFACTURING
7635,Retail,Overdraft,52088,34282,0.658,0.031,17805,0.581,44621,5,0,0,0,1,0.627,0.6425000000000001,0.658,0.627,0.015500000000000014,0.3418253724466288,L2_50_200k,0.581,0,0,0,1.0,0.75,0.7049999999999998,0.6486000000000001,34282,54144.24268502581,53545.2,40158.9,0,0,-0.16900000000000004,1,0,SERVICES
7636,Retail,CreditLine,58352,9637,0.165,0.013,48715,0.347,26523,0,0,1,0,1,0.152,0.1585,0.165,0.152,0.006500000000000006,0.8348471346312037,L2_50_200k,0.347,0,0,0,1.0,0.5,0.53,0.4082,9637,40510.63400576369,31827.6,23870.7,0,1,-0.15300000000000002,1,0,SERVICES
7637,Retail,Revolver,47090,24462,0.519,-0.266,22627,0.31,31478,60,1,0,0,1,0.785,0.652,0.785,0.519,0.133,0.4805054151624549,L1_0_50k,0.31,0,1,1,1.0,0.9,0.81,0.546,24462,82248.9677419355,37773.6,28330.2,0,0,-0.5900000000000001,0,0,SERVICES
7638,Corporate,Overdraft,1495634,732913,0.49,-0.224,762720,0.287,952101,0,0,0,0,1,0.714,0.602,0.714,0.49,0.11199999999999999,0.5099643361945503,L4_500k_plus,0.287,0,0,0,1.1,0.75,0.7049999999999998,0.47220000000000006,732913,2338784.6864111493,1161563.22,847369.89,0,0,-0.463,0,0,
7639,Corporate,Overdraft,1373629,888839,0.647,-0.04,484789,0.258,1014156,0,0,0,0,1,0.687,0.667,0.687,0.647,0.020000000000000018,0.3529257172060287,L4_500k_plus,0.258,0,0,0,1.1,0.75,0.7049999999999998,0.45480000000000004,888839,2771240.232558139,1237270.32,902598.84,0,0,-0.492,0,0,
7640,Corporate,Revolver,1202705,541716,0.45,-0.02,660988,0.587,929458,60,1,0,0,1,0.47000000000000003,0.46,0.47000000000000003,0.45,0.010000000000000009,0.549584478321783,L4_500k_plus,0.587,0,1,1,1.1,0.9,0.81,0.7121999999999999,541716,1282557.035775128,1133938.76,827217.62,0,0,-0.31300000000000006,0,0,
7641,Corporate,CreditLine,784729,140946,0.18,-0.053,643783,0.501,463779,60,1,0,0,1,0.23299999999999998,0.2065,0.23299999999999998,0.18,0.026499999999999996,0.8203889495609312,L4_500k_plus,0.501,0,1,1,1.1,0.65,0.635,0.5606,140946,587823.6826347305,565810.38,412763.31,0,1,-0.14900000000000002,1,0,
7642,Retail,CreditLine,55502,45660,0.823,-0.114,9841,0.664,52194,5,1,0,0,1,0.9369999999999999,0.8799999999999999,0.9369999999999999,0.823,0.056999999999999995,0.17730892580447552,L2_50_200k,0.664,0,0,1,1.0,0.6,0.6,0.6384000000000001,45660,47163.25301204819,62632.799999999996,46974.6,1,0,0.06400000000000006,0,0,SERVICES
7643,Corporate,Overdraft,2717475,534491,0.197,0.003,2182983,0.458,1534947,60,1,0,0,1,0.194,0.1955,0.197,0.194,0.0015000000000000013,0.8033130019595397,L4_500k_plus,0.458,0,1,1,1.1,0.9,0.81,0.6348,534491,2714644.2576419213,1872635.3399999999,1366102.83,0,1,-0.442,0,0,
7644,Corporate,Overdraft,2119353,246912,0.117,0.168,1872441,0.175,574141,0,1,0,0,1,0.0,0.0585,0.117,0.0,0.0585,0.8834965199284877,L4_500k_plus,0.175,0,0,1,1.1,0.85,0.7749999999999999,0.445,246912,2542624.428571428,700452.02,510985.49,0,1,-0.675,0,0,
7645,Retail,Card,24240,5073,0.209,-0.077,19166,0.736,19185,0,0,0,1,0,0.286,0.2475,0.286,0.209,0.03849999999999999,0.7906765676567656,L1_0_50k,0.736,0,0,0,1.0,0.5,0.53,0.6416,5073,13815.285326086958,23022.0,17266.5,0,0,0.236,0,0,SERVICES
7646,SME,CreditLine,472300,54167,0.115,-0.043,418132,0.772,377064,30,0,0,0,1,0.158,0.1365,0.158,0.115,0.0215,0.8853101842049544,L3_200_500k,0.772,1,1,0,1.2,0.55,0.565,0.6832,54167,275960.0518134715,467559.36,331816.32,0,1,0.22199999999999998,0,0,MANUFACTURING
7647,Corporate,CreditLine,2025114,664151,0.328,-0.088,1360963,0.217,960160,30,0,0,0,1,0.41600000000000004,0.372,0.41600000000000004,0.328,0.04400000000000001,0.6720426603144317,L4_500k_plus,0.217,0,1,0,1.1,0.55,0.565,0.3502,664151,2499955.7603686634,1171395.2,854542.4,0,0,-0.3330000000000001,1,0,
7648,Retail,CreditLine,39159,5790,0.148,-0.025,33369,0.341,17176,0,0,0,0,1,0.173,0.16049999999999998,0.173,0.148,0.012499999999999997,0.8521412702060829,L1_0_50k,0.341,0,0,0,1.0,0.5,0.53,0.4046,5790,26695.8357771261,20611.2,15458.4,0,1,-0.15899999999999997,0,0,SERVICES
7649,SME,Revolver,168814,23097,0.137,-0.244,145716,0.522,99107,0,0,0,0,1,0.381,0.259,0.381,0.137,0.122,0.8631748551660408,L2_50_200k,0.522,0,0,0,1.2,0.75,0.7049999999999998,0.6132,23097,133851.40804597698,122892.68,87214.16,0,1,-0.22799999999999998,0,0,MANUFACTURING
7650,Retail,Revolver,30261,17756,0.587,0.045,12504,0.549,24621,0,0,1,0,1,0.5419999999999999,0.5645,0.587,0.5419999999999999,0.02250000000000002,0.41320511549519184,L1_0_50k,0.549,0,0,0,1.0,0.75,0.7049999999999998,0.6294000000000001,17756,31617.131147540975,29545.199999999997,22158.9,0,0,-0.20099999999999996,0,0,SERVICES
