cust_id,segment,facility_type,sector_code,limit_amt,current_balance,util_ratio,util_ratio_12m_ago,util_ratio_6m_ago,util_change_12m,util_max_12m,util_min_12m,util_vol_12m,undrawn_amt,undrawn_ratio,limit_bucket,obs_ccf,obs_ccf_capped,obs_ccf_high_flag,ccf_baseline,ccf_ttc,ccf_pit,ccf_gap,ead_current,ead_ttc,ead_at_default,ead_stressed_up,ead_stressed_down,dpd_12m_max,dpd_ever_30plus,high_risk_flag,high_risk_dpd_flag,secured_flag,revolving_flag,segment_stress_scale,high_util_flag,low_util_flag,new_to_bank_flag,refinance_flag,default_flag
9140,SME,Credit Card,Construction,462478,156317.56,0.338,0.20303050638965695,0.3590633399952883,0.135,0.3590633399952883,0.20303050638965695,0.156,306160.44,0.662,300k-500k,0.678,0.678,1,0.526,0.523,0.515,0.152,317357.95,333225.85,363894.34,380829.54,285622.16,60,1,0,0,0,1,0.191,0,0,0,0,0
9141,Retail,Credit Card,Manufacturing,348154,123942.82,0.356,0.2693051451991805,0.27837712565706496,0.087,0.356,0.2693051451991805,0.087,224211.18,0.644,300k-500k,0.074,0.074,0,0.128,0.104,0.182,-0.054,152641.85,160273.94,140534.45,152641.85,137377.66,15,0,0,0,1,1,0.182,0,0,1,0,0
9142,Retail,Overdraft,Construction,260829,29212.85,0.112,0.15704189720795286,0.04481114590446021,-0.045,0.15704189720795286,0.04481114590446021,0.112,231616.15,0.888,150k-300k,0.397,0.397,0,0.249,0.281,0.305,0.148,86885.27,91229.53,121164.46,112950.85,78196.74,0,0,1,0,1,1,0.168,0,1,0,0,0
9143,Corporate,Credit Card,Trading,317736,158550.26,0.499,0.3558265465955576,0.38034885358431353,0.143,0.499,0.3558265465955576,0.143,159185.74,0.501,300k-500k,0.462,0.462,0,0.279,0.276,0.291,0.183,202963.08,213111.23,232094.07,243555.7,182666.77,60,1,0,0,0,1,0.278,0,0,0,0,1
9144,Retail,Revolving Loan,Services,301132,158997.7,0.528,0.5342188566638331,0.5284404096805716,-0.006,0.5342188566638331,0.528,0.006,142134.3,0.472,300k-500k,0.078,0.078,0,0.054,0.072,0.074,0.024,166672.95,175006.6,170084.18,166672.95,150005.66,0,0,0,0,1,0,0.141,0,0,0,0,0
9145,SME,Credit Card,Manufacturing,122285,57107.1,0.467,0.1219767365276549,0.43599007775357895,0.345,0.467,0.1219767365276549,0.345,65177.9,0.533,50k-150k,0.425,0.425,0,0.385,0.407,0.431,0.04,82200.59,86310.62,84807.71,82200.59,73980.53,0,0,0,0,0,1,0.163,0,0,0,0,0
9146,Retail,Overdraft,Construction,486803,230257.82,0.473,0.465312243171196,0.4927305158727633,0.008,0.4927305158727633,0.465312243171196,0.027,256545.18,0.527,300k-500k,0.678,0.678,1,0.626,0.621,0.636,0.052,390855.1,410397.86,404195.45,390855.1,351769.59,0,0,0,0,0,1,0.116,0,0,1,1,0
9147,Retail,Revolving Loan,Construction,412163,220919.37,0.536,0.6201471215423642,0.45012203998568245,-0.084,0.6201471215423642,0.45012203998568245,0.17,191243.63,0.464,300k-500k,0.609,0.609,1,0.622,0.62,0.693,-0.013,339872.91,356866.56,337386.74,339872.91,305885.62,0,0,0,0,1,0,0.084,0,0,0,0,0
9148,Retail,Overdraft,Public Sector,427854,305487.76,0.714,0.788548752902785,0.6655305172267209,-0.075,0.788548752902785,0.6655305172267209,0.123,122366.23999999999,0.286,300k-500k,0.407,0.407,0,0.367,0.345,0.373,0.04,350396.17,367915.98,355290.82,350396.17,315356.55,0,0,0,0,0,1,0.191,0,0,0,0,0
9149,Retail,Revolving Loan,Manufacturing,368355,200753.48,0.545,0.3100989785206852,0.5170875099716896,0.235,0.545,0.3100989785206852,0.235,167601.52,0.455,300k-500k,0.505,0.505,1,0.501,0.508,0.524,0.004,284721.84,298957.93,285392.25,284721.84,256249.66,0,0,0,0,0,0,0.198,0,0,0,0,0
9150,Retail,Revolving Loan,Manufacturing,282748,31385.03,0.111,0.12801998386735913,0.10907948475849988,-0.017,0.12801998386735913,0.10907948475849988,0.019,251362.97,0.889,150k-300k,0.196,0.196,0,0.171,0.187,0.147,0.025,74368.1,78086.5,80652.17,74368.1,66931.29,0,0,0,0,1,0,0.07,0,1,0,1,0
9151,Retail,Overdraft,Trading,301627,151718.38,0.503,0.37000508687206785,0.45469006898012676,0.133,0.503,0.37000508687206785,0.133,149908.62,0.497,300k-500k,0.452,0.452,0,0.329,0.356,0.427,0.123,201038.32,211090.24,219477.08,261349.82,180934.49,0,0,1,0,0,1,0.127,0,0,0,0,0
9152,Retail,Term Loan,Services,479413,218132.92,0.455,0.28515394848647024,0.42726115459771186,0.17,0.455,0.28515394848647024,0.17,261280.08,0.545,300k-500k,0.395,0.395,0,0.361,0.38,0.392,0.034,312455.03,328077.78,321338.55,312455.03,281209.53,0,0,0,0,1,0,0.159,0,0,0,0,0
9153,Retail,Overdraft,Trading,377175,267039.9,0.708,0.5822300342451965,0.6406876444905041,0.126,0.708,0.5822300342451965,0.126,110135.09999999998,0.292,300k-500k,0.54,0.54,1,0.474,0.477,0.531,0.066,319243.94,335206.14,326512.85,319243.94,287319.55,0,0,0,0,0,1,0.198,0,0,0,1,0
9154,Retail,Revolving Loan,Trading,150320,56520.32,0.376,0.270840949870511,0.36511286350191174,0.105,0.376,0.270840949870511,0.105,93799.68,0.624,150k-300k,0.713,0.713,1,0.616,0.597,0.608,0.097,114300.92,120015.97,123399.49,137161.1,102870.83,30,1,0,0,0,0,0.105,0,0,0,1,0
9155,Retail,Overdraft,Trading,494904,169257.17,0.342,0.16744315176714486,0.34344899768391224,0.175,0.34344899768391224,0.16744315176714486,0.176,325646.82999999996,0.658,300k-500k,0.384,0.384,0,0.414,0.426,0.441,-0.03,304074.96,319278.71,294305.55,304074.96,273667.46,15,0,0,0,1,1,0.115,0,0,1,0,0
9156,Retail,Overdraft,Services,474453,340657.25,0.718,0.5721833679279005,0.6828876957610597,0.146,0.718,0.5721833679279005,0.146,133795.75,0.282,300k-500k,0.248,0.248,0,0.268,0.23,0.296,-0.02,376514.51,395340.24,373838.6,376514.51,338863.06,15,0,0,0,1,1,0.103,0,0,0,0,0
9157,Corporate,Revolving Loan,Trading,32501,1592.55,0.049,0.0,0.04025011866044761,0.049,0.049,0.0,0.049,30908.45,0.951,0-50k,0.446,0.446,0,0.491,0.534,0.529,-0.045,16768.6,17607.03,15377.72,16768.6,15091.74,0,0,0,0,1,0,0.228,0,1,0,0,0
9158,SME,Credit Card,Manufacturing,269814,44789.12,0.166,0.10178128152609056,0.16384326938026095,0.064,0.166,0.10178128152609056,0.064,225024.88,0.834,150k-300k,0.496,0.496,0,0.36,0.353,0.425,0.136,125798.08,132087.98,156401.46,150957.7,113218.27,30,1,0,0,0,1,0.298,0,1,0,0,0
9159,SME,Revolving Loan,Services,282279,26251.95,0.093,0.0531975441316387,0.1607928439310912,0.04,0.1607928439310912,0.0531975441316387,0.108,256027.05,0.907,150k-300k,0.228,0.228,0,0.234,0.248,0.246,-0.006,86162.28,90470.39,84626.12,86162.28,77546.05,0,0,0,0,1,0,0.254,0,1,1,0,0
9160,Retail,Overdraft,Construction,358883,191643.52,0.534,0.4998539821003485,0.5716434237553275,0.034,0.5716434237553275,0.4998539821003485,0.072,167239.48,0.466,300k-500k,0.327,0.327,0,0.361,0.409,0.384,-0.034,252016.97,264617.82,246330.83,252016.97,226815.27,0,0,0,0,1,1,0.145,0,0,0,0,0
9161,Corporate,Revolving Loan,Public Sector,580051,73666.48,0.127,0.26016382925878145,0.195117649610911,-0.133,0.26016382925878145,0.127,0.133,506384.52,0.873,500k+,0.169,0.169,0,0.149,0.168,0.202,0.02,149117.77,156573.66,159245.46,149117.77,134205.99,0,0,0,0,1,0,0.261,0,1,0,1,0
9162,SME,Revolving Loan,Public Sector,181661,79567.52,0.438,0.31480239965332835,0.4336954098591511,0.123,0.438,0.31480239965332835,0.123,102093.48,0.562,150k-300k,0.295,0.295,0,0.378,0.39,0.419,-0.083,118158.86,124066.8,109685.1,118158.86,106342.97,0,0,0,0,1,0,0.302,0,0,0,0,0
9163,SME,Credit Card,Manufacturing,439857,92369.97,0.21,0.12814352550089456,0.11191444436513662,0.082,0.21,0.11191444436513662,0.098,347487.03,0.79,300k-500k,0.565,0.565,1,0.569,0.572,0.597,-0.004,290090.09,304594.59,288700.14,290090.09,261081.08,0,0,0,0,1,1,0.23,0,0,0,1,0
9164,Retail,Term Loan,Public Sector,213239,43927.23,0.206,0.24047852468982078,0.2592134329492791,-0.034,0.2592134329492791,0.206,0.053,169311.77,0.794,150k-300k,0.272,0.272,0,0.273,0.29,0.289,-0.001,90149.34,94656.81,89980.03,90149.34,81134.41,15,0,0,0,1,0,0.095,0,0,0,1,0
9165,Corporate,Overdraft,Public Sector,569220,355762.5,0.625,0.39237591266659866,0.6594158234907969,0.233,0.6594158234907969,0.39237591266659866,0.267,213457.5,0.375,500k+,0.496,0.496,0,0.373,0.396,0.382,0.123,435382.15,457151.26,461637.42,565996.8,391843.94,0,0,1,0,0,1,0.123,0,0,1,1,0
9166,SME,Overdraft,Public Sector,348196,149027.89,0.428,0.5237684423670534,0.40752888596310155,-0.096,0.5237684423670534,0.40752888596310155,0.116,199168.11,0.572,300k-500k,0.352,0.352,0,0.387,0.421,0.439,-0.035,226105.95,237411.25,219135.06,226105.95,203495.36,0,0,0,0,1,1,0.319,0,0,1,0,0
9167,Corporate,Credit Card,Construction,242006,77925.93,0.322,0.3501439548348081,0.18794460171422483,-0.028,0.3501439548348081,0.18794460171422483,0.162,164080.07,0.678,150k-300k,0.531,0.531,1,0.556,0.521,0.583,-0.025,169154.45,177612.17,165052.45,169154.45,152239.0,0,0,0,0,1,1,0.231,0,0,0,0,1
9168,Retail,Revolving Loan,Public Sector,444875,59168.38,0.133,0.0,0.02857833731744827,0.133,0.133,0.0,0.133,385706.62,0.867,300k-500k,0.473,0.473,0,0.395,0.397,0.388,0.078,211522.49,222098.61,241607.61,274979.24,190370.24,0,0,1,0,1,0,0.068,0,1,0,0,0
9169,Retail,Term Loan,Trading,42024,40090.9,0.954,0.7880694542753837,1.0,0.166,1.0,0.7880694542753837,0.212,1933.0999999999985,0.046,0-50k,0.391,0.391,0,0.251,0.273,0.26,0.14,40576.11,42604.92,40846.74,52748.94,36518.5,0,0,1,0,0,0,0.119,1,0,0,1,0
9170,Retail,Overdraft,Manufacturing,511760,226197.92,0.442,0.380250650869411,0.40916176908037977,0.062,0.442,0.380250650869411,0.062,285562.07999999996,0.558,500k+,0.398,0.398,0,0.335,0.329,0.386,0.063,321861.22,337954.28,339851.63,321861.22,289675.1,0,0,0,0,1,1,0.053,0,0,0,0,0
9171,Retail,Term Loan,Manufacturing,383354,45619.13,0.119,0.0,0.2133234757118604,0.119,0.2133234757118604,0.0,0.213,337734.87,0.881,300k-500k,0.42,0.42,0,0.287,0.297,0.329,0.133,142549.04,149676.49,187467.78,171058.85,128294.14,30,1,0,0,1,0,0.094,0,1,0,0,0
9172,Corporate,Term Loan,Manufacturing,479661,239350.84,0.499,0.31908608516619996,0.4716440613835319,0.18,0.499,0.31908608516619996,0.18,240310.16,0.501,300k-500k,0.513,0.513,1,0.448,0.433,0.491,0.065,347009.79,364360.28,362629.95,451112.73,312308.81,0,0,1,0,1,0,0.214,0,0,0,0,0
9173,Retail,Revolving Loan,Construction,252549,84351.37,0.334,0.15930258426116617,0.20718012823213772,0.175,0.334,0.15930258426116617,0.175,168197.63,0.666,150k-300k,0.491,0.491,0,0.458,0.48,0.473,0.033,161385.88,169455.17,166936.41,161385.88,145247.29,0,0,0,0,0,0,0.081,0,0,0,0,0
9174,Retail,Revolving Loan,Construction,164223,71272.78,0.434,0.32512177913711426,0.4706337526781699,0.109,0.4706337526781699,0.32512177913711426,0.146,92950.22,0.566,150k-300k,0.625,0.625,1,0.506,0.538,0.539,0.119,118305.59,124220.87,129366.67,141966.71,106475.03,90,1,0,0,1,0,0.198,0,0,0,0,0
9175,Retail,Revolving Loan,Public Sector,204092,23878.76,0.117,0.1438634760595645,0.07320700254773091,-0.027,0.1438634760595645,0.07320700254773091,0.071,180213.24,0.883,150k-300k,0.298,0.298,0,0.222,0.236,0.27,0.076,63886.1,67080.4,77582.31,83051.93,57497.49,0,0,1,0,0,0,0.113,0,1,1,0,0
9176,Retail,Overdraft,Trading,506530,109917.01,0.217,0.2181557843112923,0.1644922415077807,-0.001,0.2181557843112923,0.1644922415077807,0.054,396612.99,0.783,500k+,0.316,0.316,0,0.223,0.255,0.259,0.093,198361.71,208279.8,235246.71,257870.22,178525.54,0,0,1,0,1,1,0.072,0,0,0,0,0
9177,Retail,Term Loan,Public Sector,514962,334210.34,0.649,0.7016026072133065,0.6047696135031876,-0.053,0.7016026072133065,0.6047696135031876,0.097,180751.65999999997,0.351,500k+,0.347,0.347,0,0.343,0.375,0.43,0.004,396208.16,416018.57,396931.17,396208.16,356587.34,0,0,0,0,0,0,0.16,0,0,0,0,0
9178,SME,Term Loan,Manufacturing,237042,96950.18,0.409,0.4354101220059741,0.250869409460157,-0.026,0.4354101220059741,0.250869409460157,0.185,140091.82,0.591,150k-300k,0.752,0.752,1,0.531,0.502,0.627,0.221,171338.94,179905.89,202299.23,205606.73,154205.05,30,1,0,0,1,0,0.379,0,0,0,0,0
9179,SME,Overdraft,Trading,514337,230937.31,0.449,0.3395609107841372,0.3682346968767376,0.109,0.449,0.3395609107841372,0.109,283399.69,0.551,500k+,0.245,0.245,0,0.237,0.25,0.281,0.008,298103.04,313008.19,300370.23,298103.04,268292.74,0,0,0,0,0,1,0.267,0,0,0,0,0
9180,Retail,Credit Card,Manufacturing,32981,14148.85,0.429,0.3062250813136129,0.3006028785855576,0.123,0.429,0.3006028785855576,0.128,18832.15,0.571,0-50k,0.536,0.536,1,0.489,0.495,0.487,0.047,23357.77,24525.66,24242.88,23357.77,21021.99,0,0,0,0,1,1,0.192,0,0,1,0,1
9181,Retail,Revolving Loan,Trading,270528,63844.61,0.236,0.2810570357955865,0.1903482362103409,-0.045,0.2810570357955865,0.1903482362103409,0.091,206683.39,0.764,150k-300k,0.451,0.451,0,0.351,0.358,0.399,0.1,136390.48,143210.0,157058.82,177307.62,122751.43,0,0,1,0,1,0,0.059,0,0,0,0,1
9182,Retail,Overdraft,Services,327560,100233.36,0.306,0.343301161420937,0.307025874973939,-0.037,0.343301161420937,0.306,0.037,227326.64,0.694,300k-500k,0.494,0.494,0,0.369,0.426,0.402,0.125,184116.89,193322.73,212532.72,239351.96,165705.2,15,0,1,0,0,1,0.151,0,0,1,0,0
9183,Retail,Revolving Loan,Construction,359545,237659.25,0.661,0.7037627179410696,0.6329532300223337,-0.043,0.7037627179410696,0.6329532300223337,0.071,121885.75,0.339,300k-500k,0.426,0.426,0,0.342,0.336,0.371,0.084,279344.18,293311.39,289582.58,279344.18,251409.76,0,0,0,0,0,0,0.085,0,0,0,0,0
9184,SME,Term Loan,Construction,391179,252310.46,0.645,0.6237443141092608,0.5727790067303935,0.021,0.645,0.5727790067303935,0.072,138868.54,0.355,300k-500k,0.335,0.335,0,0.304,0.31,0.338,0.031,294526.5,309252.82,298831.42,294526.5,265073.85,0,0,0,0,1,0,0.304,0,0,0,0,0
9185,SME,Overdraft,Manufacturing,366045,117866.49,0.322,0.38347419289228135,0.3181276729537933,-0.061,0.38347419289228135,0.3181276729537933,0.065,248178.51,0.678,300k-500k,0.26,0.26,0,0.265,0.268,0.236,-0.005,183633.8,192815.49,182392.9,183633.8,165270.42,0,0,0,0,0,1,0.186,0,0,0,0,0
9186,SME,Credit Card,Manufacturing,97270,22663.91,0.233,0.13561141306518876,0.21277153539906846,0.097,0.233,0.13561141306518876,0.097,74606.09,0.767,50k-150k,0.628,0.628,1,0.335,0.359,0.325,0.293,47656.95,50039.8,69516.53,71485.42,42891.26,30,1,1,0,0,1,0.347,0,0,0,0,0
9187,SME,Revolving Loan,Services,594519,322823.82,0.543,0.5530887426830058,0.5759953290457358,-0.01,0.5759953290457358,0.543,0.033,271695.18,0.457,500k+,0.438,0.438,0,0.354,0.353,0.38,0.084,419003.91,439954.11,441826.31,544705.08,377103.52,15,0,1,0,1,0,0.39,0,0,0,1,0
9188,Retail,Term Loan,Public Sector,220328,89012.51,0.404,0.3842483799606396,0.31997125460555315,0.02,0.404,0.31997125460555315,0.084,131315.49,0.596,150k-300k,0.393,0.393,0,0.428,0.443,0.465,-0.035,145215.54,152476.32,140619.5,145215.54,130693.99,0,0,0,0,0,0,0.128,0,0,0,1,0
9189,Corporate,Term Loan,Trading,266536,31184.71,0.117,0.024625179337347355,0.12972972656359277,0.092,0.12972972656359277,0.024625179337347355,0.105,235351.29,0.883,150k-300k,0.405,0.405,0,0.388,0.369,0.432,0.017,122501.01,128626.06,126501.98,122501.01,110250.91,0,0,0,0,1,0,0.179,0,1,0,0,0
9190,SME,Credit Card,Services,60369,15514.83,0.257,0.20112076187929917,0.2253662215146579,0.056,0.257,0.20112076187929917,0.056,44854.17,0.743,50k-150k,0.771,0.771,1,0.531,0.55,0.526,0.24,39332.39,41299.01,50097.4,58998.58,35399.15,30,1,1,0,1,1,0.322,0,0,0,0,0
9191,Corporate,Credit Card,Services,260809,51640.18,0.198,0.26145297106758353,0.23688740264853375,-0.063,0.26145297106758353,0.198,0.063,209168.82,0.802,150k-300k,0.241,0.241,0,0.224,0.229,0.258,0.017,98494.0,103418.7,102049.87,98494.0,88644.6,0,0,0,0,1,1,0.225,0,1,0,0,0
9192,Retail,Revolving Loan,Manufacturing,166899,40556.46,0.243,0.23950449756976605,0.19338238504342997,0.003,0.243,0.19338238504342997,0.05,126342.54000000001,0.757,150k-300k,0.621,0.621,1,0.522,0.506,0.548,0.099,106507.27,111832.63,119015.18,138459.45,95856.54,0,0,1,0,0,0,0.139,0,0,1,0,0
9193,Corporate,Term Loan,Manufacturing,291211,118814.09,0.408,0.595659768109889,0.23065534084526573,-0.188,0.595659768109889,0.23065534084526573,0.365,172396.91,0.592,150k-300k,0.189,0.189,0,0.157,0.157,0.18,0.032,145880.4,153174.42,151397.11,145880.4,131292.36,0,0,0,0,1,0,0.117,0,0,0,0,0
9194,SME,Credit Card,Public Sector,98850,16705.65,0.169,0.10779468834425218,0.009409105362833736,0.061,0.169,0.009409105362833736,0.16,82144.35,0.831,50k-150k,0.489,0.489,0,0.507,0.524,0.57,-0.018,58352.84,61270.48,56874.24,58352.84,52517.56,15,0,0,0,0,1,0.322,0,1,0,0,0
9195,SME,Overdraft,Public Sector,411304,181796.37,0.442,0.37686528961694055,0.4435429322788991,0.065,0.4435429322788991,0.37686528961694055,0.067,229507.63,0.558,300k-500k,0.142,0.142,0,0.145,0.141,0.193,-0.003,215074.98,225828.73,214386.45,215074.98,193567.48,0,0,0,0,1,1,0.315,0,0,1,0,0
9196,Retail,Credit Card,Manufacturing,278120,106798.08,0.384,0.35297812926911776,0.3073442187404557,0.031,0.384,0.3073442187404557,0.077,171321.91999999998,0.616,150k-300k,0.325,0.325,0,0.314,0.345,0.376,0.011,160593.16,168622.82,162477.7,160593.16,144533.84,15,0,0,0,1,1,0.195,0,0,0,0,0
9197,SME,Overdraft,Construction,335856,38287.58,0.114,0.08612857031048311,0.1325945616147228,0.028,0.1325945616147228,0.08612857031048311,0.046,297568.42,0.886,300k-500k,0.741,0.741,1,0.527,0.542,0.513,0.214,195106.14,204861.45,258785.78,234127.37,175595.53,60,1,0,0,0,1,0.393,0,1,0,0,0
9198,Corporate,Term Loan,Public Sector,430341,65842.17,0.153,0.16107775122668985,0.11909793520293147,-0.008,0.16107775122668985,0.11909793520293147,0.042,364498.83,0.847,300k-500k,0.118,0.118,0,0.111,0.116,0.126,0.007,106301.54,111616.62,108853.03,106301.54,95671.39,0,0,0,0,1,0,0.211,0,1,0,0,0
9199,SME,Revolving Loan,Services,362971,143010.57,0.394,0.22540134444119977,0.45068788260854803,0.169,0.45068788260854803,0.22540134444119977,0.225,219960.43,0.606,300k-500k,0.47,0.47,0,0.21,0.248,0.226,0.26,189202.26,198662.37,246391.97,283803.39,170282.03,30,1,1,0,0,0,0.387,0,0,0,0,0
9200,SME,Term Loan,Manufacturing,488530,294583.59,0.603,0.6777162151975783,0.578578818629413,-0.075,0.6777162151975783,0.578578818629413,0.099,193946.40999999997,0.397,300k-500k,0.619,0.619,1,0.618,0.626,0.651,0.001,414442.47,435164.59,414636.42,414442.47,372998.22,0,0,0,0,1,0,0.282,0,0,1,0,0
9201,Corporate,Term Loan,Trading,295292,81500.59,0.276,0.04186832588849401,0.3000424083709436,0.234,0.3000424083709436,0.04186832588849401,0.258,213791.41,0.724,150k-300k,0.643,0.643,1,0.618,0.624,0.647,0.025,213623.68,224304.86,218968.47,213623.68,192261.31,0,0,0,0,0,0,0.278,0,0,0,0,0
9202,Retail,Term Loan,Trading,405066,77367.61,0.191,0.23663247575053714,0.22756531962067383,-0.046,0.23663247575053714,0.191,0.046,327698.39,0.809,300k-500k,0.302,0.302,0,0.258,0.272,0.226,0.044,161913.79,170009.48,176332.52,161913.79,145722.41,0,0,0,0,0,0,0.162,0,1,0,1,0
9203,SME,Term Loan,Construction,53332,12159.7,0.228,0.19307803676316085,0.13232844371055913,0.035,0.228,0.13232844371055913,0.096,41172.3,0.772,50k-150k,0.121,0.121,0,0.095,0.11,0.07,0.026,16071.07,16874.62,17141.55,16071.07,14463.96,0,0,0,0,0,0,0.298,0,0,0,0,0
9204,Retail,Revolving Loan,Manufacturing,113955,94468.7,0.829,0.7794422239722489,0.7923974094022301,0.05,0.829,0.7794422239722489,0.05,19486.300000000003,0.171,50k-150k,0.588,0.588,1,0.389,0.402,0.413,0.199,102048.87,107151.31,105926.64,132663.53,91843.98,15,0,1,0,1,0,0.155,1,0,0,0,0
9205,Corporate,Credit Card,Services,167232,95322.24,0.57,0.3805872405576584,0.5936465630491494,0.189,0.5936465630491494,0.3805872405576584,0.213,71909.76,0.43,150k-300k,0.621,0.621,1,0.439,0.455,0.5,0.182,126890.62,133235.15,139978.2,152268.74,114201.56,90,1,0,0,0,1,0.232,0,0,0,0,0
9206,Retail,Revolving Loan,Construction,323675,128175.3,0.396,0.3152035897947376,0.40943898113181876,0.081,0.40943898113181876,0.3152035897947376,0.094,195499.7,0.604,300k-500k,0.426,0.426,0,0.427,0.448,0.461,-0.001,211653.67,222236.35,211458.17,211653.67,190488.3,0,0,0,0,1,0,0.167,0,0,0,0,0
9207,Retail,Revolving Loan,Services,328070,69222.77,0.211,0.25145812123969713,0.25258281600390026,-0.04,0.25258281600390026,0.211,0.042,258847.22999999998,0.789,300k-500k,0.578,0.578,1,0.589,0.601,0.598,-0.011,221683.79,232767.98,218836.47,221683.79,199515.41,15,0,0,0,0,0,0.074,0,0,0,0,0
9208,SME,Revolving Loan,Trading,333351,87671.31,0.263,0.2854633651909222,0.2262174189594682,-0.022,0.2854633651909222,0.2262174189594682,0.059,245679.69,0.737,300k-500k,0.446,0.446,0,0.461,0.46,0.547,-0.015,200929.65,210976.13,197244.45,200929.65,180836.68,0,0,0,0,1,0,0.34,0,0,0,0,0
9209,SME,Revolving Loan,Services,242650,57750.7,0.238,0.05989779624993741,0.11771372475983308,0.178,0.238,0.05989779624993741,0.178,184899.3,0.762,150k-300k,0.394,0.394,0,0.423,0.445,0.452,-0.029,135963.1,142761.26,130601.02,135963.1,122366.79,0,0,0,0,0,0,0.376,0,0,0,0,0
9210,SME,Credit Card,Trading,100256,55942.85,0.558,0.39403378119110716,0.49449967754067475,0.164,0.558,0.39403378119110716,0.164,44313.15,0.442,50k-150k,0.428,0.428,0,0.375,0.401,0.439,0.053,72560.28,76188.29,74908.88,72560.28,65304.25,0,0,0,0,1,1,0.229,0,0,1,0,0
9211,Corporate,Term Loan,Public Sector,48437,18551.37,0.383,0.3223275018925323,0.3696881729495517,0.061,0.383,0.3223275018925323,0.061,29885.63,0.617,0-50k,0.616,0.616,1,0.545,0.522,0.57,0.071,34839.04,36580.99,36960.92,34839.04,31355.14,15,0,0,0,0,0,0.244,0,0,0,0,0
9212,Corporate,Credit Card,Trading,92233,27669.9,0.3,0.17601422659090885,0.29897033810832,0.124,0.3,0.17601422659090885,0.124,64563.1,0.7,50k-150k,0.452,0.452,0,0.438,0.432,0.501,0.014,55948.54,58745.97,56852.42,55948.54,50353.69,0,0,0,0,1,1,0.297,0,0,0,0,0
9213,Retail,Credit Card,Trading,192262,114203.63,0.594,0.5525756524396183,0.5316892532798546,0.041,0.594,0.5316892532798546,0.062,78058.37,0.406,150k-300k,0.689,0.689,1,0.441,0.445,0.451,0.248,148627.37,156058.74,167985.85,222941.06,133764.63,60,1,1,1,0,1,0.106,0,0,0,0,1
9214,Retail,Term Loan,Construction,424812,43755.64,0.103,0.054934009188934166,0.061281058273360445,0.048,0.103,0.054934009188934166,0.048,381056.36,0.897,300k-500k,0.438,0.438,0,0.328,0.293,0.357,0.11,168742.13,177179.24,210658.33,219364.77,151867.92,0,0,1,0,1,0,0.14,0,1,0,0,0
9215,Retail,Credit Card,Construction,159594,67348.67,0.422,0.533312157329181,0.43311631132830225,-0.111,0.533312157329181,0.422,0.111,92245.33,0.578,150k-300k,0.075,0.075,0,0.046,0.047,0.075,0.029,71591.96,75171.56,74267.07,71591.96,64432.76,0,0,0,0,1,1,0.166,0,0,0,0,0
9216,Retail,Revolving Loan,Manufacturing,161823,53725.24,0.332,0.3467545206076643,0.29103232103224164,-0.015,0.3467545206076643,0.29103232103224164,0.056,108097.76000000001,0.668,150k-300k,0.631,0.631,1,0.512,0.543,0.583,0.119,109071.29,114524.85,121934.93,141792.68,98164.16,0,0,1,0,1,0,0.063,0,0,0,1,0
9217,Retail,Revolving Loan,Manufacturing,251839,31731.71,0.126,0.0,0.07916706013246504,0.126,0.126,0.0,0.126,220107.29,0.874,150k-300k,0.43,0.43,0,0.3,0.322,0.361,0.13,97763.9,102652.1,126377.84,127093.07,87987.51,0,0,1,0,0,0,0.129,0,1,0,0,0
9218,Corporate,Term Loan,Trading,97516,31400.15,0.322,0.13490553421628557,0.2586261325909828,0.187,0.322,0.13490553421628557,0.187,66115.85,0.678,50k-150k,0.439,0.439,0,0.526,0.57,0.558,-0.087,66177.09,69485.94,60425.01,66177.09,59559.38,0,0,0,0,1,0,0.21,0,0,0,0,0
