cust_id,segment,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,recovery_strategy,seniority,lgd_observed,default_flag
6519,Mortgage,1,874467,579430,415782,68288,21,Legal,Senior,0.603,1
6520,Mortgage,1,524682,412304,237859,28401,20,Legal,Subordinated,0.601,0
6521,SME,1,290965,203259,123725,12069,8,DirectSale,Subordinated,0.616,0
6522,Mortgage,1,567114,542016,427342,59728,14,InternalRecovery,Senior,0.352,0
6523,SME,0,240185,0,18804,38950,20,Auction,Subordinated,0.95,0
6524,Mortgage,1,828820,799885,574317,42972,19,InternalRecovery,Senior,0.359,0
6525,Mortgage,1,573567,435093,207443,51887,9,InternalRecovery,Subordinated,0.729,0
6526,Mortgage,1,268667,187602,115485,12379,10,InternalRecovery,Senior,0.616,0
6527,Mortgage,0,867224,0,169406,165710,20,InternalRecovery,Senior,0.95,0
6528,Mortgage,1,508429,396587,256809,28210,20,InternalRecovery,Subordinated,0.55,0
6529,SME,1,458475,457163,199791,18817,3,Legal,Senior,0.605,0
6530,Mortgage,1,851278,877276,623673,81434,11,InternalRecovery,Senior,0.363,0
6531,Auto,0,71049,0,14285,11864,20,Auction,Senior,0.95,0
6532,Auto,0,101369,0,16494,9969,18,Auction,Subordinated,0.936,0
6533,Auto,0,98582,0,18126,16019,20,DirectSale,Senior,0.95,0
6534,Mortgage,1,626423,645019,294199,33384,7,Auction,Senior,0.584,0
6535,Auto,0,119239,0,27435,18871,12,Legal,Senior,0.928,0
6536,Auto,1,55820,39259,16292,3648,17,Auction,Senior,0.773,1
6537,Corporate,1,13226965,9369036,6680774,344712,13,DirectSale,Senior,0.521,0
6538,Auto,1,51132,41977,18302,3032,10,InternalRecovery,Senior,0.701,0
6539,Corporate,0,1871779,0,396456,159112,12,DirectSale,Senior,0.873,0
6540,Auto,1,50800,47214,29784,3929,10,Auction,Senior,0.491,0
6541,Corporate,1,19104725,11567421,5068409,779620,13,Legal,Subordinated,0.776,0
6542,Corporate,0,11659841,0,992881,858584,19,DirectSale,Senior,0.95,0
6543,Corporate,1,1182239,918528,422015,51596,3,DirectSale,Subordinated,0.687,0
6544,Auto,1,93252,59918,41113,3296,17,Legal,Senior,0.594,0
6545,Corporate,1,4709131,5079742,2791494,466881,14,Auction,Senior,0.506,1
6546,Mortgage,1,670025,670556,455566,33905,8,Auction,Senior,0.371,0
6547,Auto,1,52983,53208,31519,6082,17,Auction,Subordinated,0.52,0
6548,Mortgage,0,458620,0,73565,34942,15,Legal,Subordinated,0.916,0
6549,Mortgage,1,518040,510799,307265,16388,3,DirectSale,Senior,0.439,0
6550,Auto,1,58816,64055,30307,2183,3,Auction,Senior,0.522,0
6551,Mortgage,1,489807,314680,249630,19271,4,Legal,Senior,0.53,1
6552,Mortgage,1,351408,329016,158447,28702,9,Legal,Senior,0.631,0
6553,SME,1,400732,371327,223969,22226,13,InternalRecovery,Senior,0.497,0
6554,Auto,1,104364,115573,51377,6472,4,Auction,Senior,0.57,0
6555,Mortgage,1,608962,720438,568812,60082,24,DirectSale,Senior,0.165,0
6556,Auto,1,46064,33712,24294,1568,13,Legal,Senior,0.507,0
6557,Mortgage,1,836307,503894,384385,23233,5,Legal,Subordinated,0.568,0
6558,Auto,1,86039,91273,54509,7809,21,Legal,Senior,0.457,1
6559,Mortgage,0,397895,0,69606,41347,12,Auction,Senior,0.929,0
6560,SME,0,457883,0,113954,87480,20,Legal,Senior,0.942,0
6561,Mortgage,1,981604,625830,328808,25707,14,Auction,Subordinated,0.691,0
6562,Mortgage,1,467187,512087,311423,30922,3,Auction,Subordinated,0.4,1
6563,SME,1,276825,187813,87240,9982,13,DirectSale,Senior,0.721,0
6564,Mortgage,1,718423,627628,476867,62992,10,Auction,Senior,0.424,0
6565,Mortgage,1,480840,535681,239203,57535,10,Legal,Subordinated,0.622,0
6566,Auto,1,148553,95813,59700,8616,14,Legal,Senior,0.656,0
6567,SME,0,187717,0,23296,31699,15,Auction,Senior,0.95,0
6568,Auto,1,125308,150076,70582,10077,19,Legal,Senior,0.517,0
6569,SME,1,119934,122030,58781,4360,20,Auction,Senior,0.546,0
6570,Mortgage,1,650422,558834,411566,57876,22,Legal,Senior,0.456,0
6571,Auto,1,131472,79642,59669,9238,11,Auction,Subordinated,0.616,0
6572,SME,1,440631,309444,204893,16377,5,Legal,Senior,0.572,0
6573,Auto,1,104615,108586,79851,6974,14,Legal,Subordinated,0.303,0
6574,Auto,0,57547,0,13944,6600,14,Auction,Senior,0.872,0
6575,SME,1,795238,920065,687003,85396,11,Auction,Subordinated,0.243,0
6576,Auto,0,96195,0,12290,9329,18,DirectSale,Senior,0.95,0
6577,SME,1,334066,206512,110994,6953,22,Legal,Senior,0.689,0
6578,Auto,1,36764,40581,21906,2966,14,Legal,Senior,0.485,0
6579,Mortgage,1,535976,499976,350814,49987,10,DirectSale,Senior,0.439,0
6580,Auto,1,50919,59927,40232,5364,17,Auction,Senior,0.315,0
6581,Mortgage,0,421117,0,46640,43566,31,Legal,Senior,0.95,0
6582,SME,1,335448,300943,184616,19940,22,Auction,Senior,0.509,0
6583,Auto,0,93536,0,19108,14944,18,Legal,Senior,0.95,0
6584,SME,1,666370,627189,376445,71221,19,Auction,Senior,0.542,0
6585,SME,1,116235,128319,54901,11835,6,Auction,Senior,0.629,0
6586,Mortgage,0,341567,0,27633,54084,16,InternalRecovery,Subordinated,0.95,0
6587,Corporate,1,2854723,3147408,1729485,311742,11,Legal,Subordinated,0.503,0
6588,Corporate,1,2992682,2651963,1641365,187468,13,DirectSale,Senior,0.514,0
6589,Mortgage,1,553033,449073,321349,47847,3,InternalRecovery,Senior,0.505,0
6590,Corporate,1,3315597,3854998,2608603,209053,8,Legal,Senior,0.276,0
6591,SME,0,274275,0,32459,23982,21,Legal,Senior,0.95,0
6592,Corporate,1,7968170,8674962,6884775,1034357,18,Auction,Subordinated,0.266,0
6593,Auto,1,36993,36039,19517,3743,9,Legal,Senior,0.574,0
6594,Mortgage,1,417385,401621,270768,46340,15,Auction,Senior,0.462,0
6595,SME,0,313074,0,65355,61201,13,Legal,Senior,0.95,0
6596,Auto,1,78634,48333,22812,3652,19,InternalRecovery,Subordinated,0.756,0
6597,Auto,1,100377,80724,50579,7839,21,InternalRecovery,Senior,0.574,0
6598,Mortgage,1,996250,1047439,618507,115354,8,Legal,Senior,0.495,0
6599,SME,1,341689,216083,101933,20752,4,Legal,Senior,0.762,0
6600,Corporate,1,8505729,7601687,3725962,873204,19,DirectSale,Senior,0.665,0
6601,Corporate,1,8414177,9083359,5665321,716064,12,Auction,Senior,0.412,1
6602,SME,1,390249,317605,151829,13750,4,DirectSale,Senior,0.646,0
6603,Corporate,0,15867810,0,2657145,950349,10,Auction,Subordinated,0.892,0
6604,SME,1,197428,120398,81633,12913,21,Legal,Senior,0.652,0
6605,Auto,1,85006,101527,70754,6478,14,Legal,Senior,0.244,0
6606,Corporate,0,8442563,0,2027935,932861,15,InternalRecovery,Senior,0.87,0
6607,SME,0,391578,0,82634,26067,16,Legal,Senior,0.856,0
6608,Corporate,1,2950978,2067033,1218674,196585,15,Auction,Senior,0.654,0
6609,Corporate,0,2315497,0,280081,357848,21,Auction,Subordinated,0.95,0
6610,Auto,1,87774,97499,51459,5264,7,Legal,Senior,0.474,0
6611,Corporate,1,3647251,2939442,1296226,150580,21,Legal,Senior,0.686,1
6612,Mortgage,1,421915,387738,228997,39293,23,Legal,Senior,0.55,0
6613,SME,1,373014,342762,172342,19179,20,InternalRecovery,Senior,0.589,1
6614,Auto,1,55836,59650,43720,3591,20,Legal,Subordinated,0.281,0
6615,Auto,1,63986,45138,22690,5115,4,Legal,Senior,0.725,0
6616,Auto,1,46632,55726,25132,4481,9,Legal,Senior,0.557,0
6617,Corporate,1,4159246,2595514,1656422,245827,10,Legal,Senior,0.661,0
6618,SME,0,516387,0,52186,67082,20,Legal,Senior,0.95,1
6619,Mortgage,1,1335026,1596538,696184,142450,4,Auction,Subordinated,0.585,0
6620,Mortgage,0,629451,0,74749,97928,16,Auction,Subordinated,0.95,0
6621,Mortgage,0,688945,0,66924,58047,16,Legal,Senior,0.95,0
6622,Auto,1,55686,58221,26347,5309,15,Auction,Senior,0.622,0
6623,Mortgage,1,872420,1009025,731186,40393,15,DirectSale,Senior,0.208,0
6624,SME,1,197756,185094,90708,8576,21,Auction,Senior,0.585,0
6625,SME,0,159581,0,36166,9158,15,Auction,Senior,0.831,0
6626,Mortgage,1,1742170,1127380,490396,134945,26,DirectSale,Senior,0.796,0
6627,SME,0,125580,0,29754,11300,21,Auction,Senior,0.853,0
6628,Auto,0,49181,0,5483,5391,18,InternalRecovery,Subordinated,0.95,0
6629,Auto,1,61458,40417,21553,3914,12,DirectSale,Senior,0.713,0
6630,Auto,0,42195,0,7423,5114,17,Auction,Senior,0.945,0
6631,Auto,0,83727,0,18438,14684,11,Legal,Senior,0.95,0
6632,Auto,1,135862,89030,69897,10431,12,Auction,Senior,0.562,0
6633,Auto,1,62077,39309,29881,3571,14,DirectSale,Subordinated,0.576,0
6634,Mortgage,0,686091,0,120756,105021,20,InternalRecovery,Senior,0.95,0
6635,Auto,1,115718,72700,30038,2703,19,Auction,Subordinated,0.764,0
6636,Corporate,1,1015607,786875,572314,41372,19,InternalRecovery,Senior,0.477,0
6637,Corporate,1,3494608,3318753,1896892,159205,23,Auction,Senior,0.503,0
6638,Corporate,1,4998276,3420303,2414727,143948,7,Legal,Senior,0.546,0
6639,Auto,1,75934,81910,63562,4613,7,Legal,Senior,0.224,0
6640,Mortgage,1,893412,669334,490209,51551,21,InternalRecovery,Subordinated,0.509,0
6641,Auto,1,68588,67594,32202,6655,9,Legal,Senior,0.628,0
6642,Mortgage,1,371463,406927,262122,41450,16,Legal,Senior,0.406,0
6643,Corporate,1,2235078,2050389,1612559,158237,17,Legal,Senior,0.349,0
6644,Mortgage,1,543553,437110,257454,18927,18,InternalRecovery,Senior,0.561,0
6645,Mortgage,1,556420,424306,245131,27046,10,Legal,Subordinated,0.608,0
6646,SME,0,510381,0,120952,57762,8,DirectSale,Senior,0.876,0
6647,Corporate,0,11091295,0,738909,909464,14,Legal,Senior,0.95,0
6648,Corporate,0,3830113,0,573679,472350,8,DirectSale,Subordinated,0.95,0
6649,SME,1,466454,513440,257058,24533,30,Auction,Senior,0.502,1
6650,SME,0,351653,0,79006,42090,19,Legal,Senior,0.895,0
6651,SME,1,141142,86820,37984,4769,18,Legal,Subordinated,0.765,0
6652,SME,1,231125,229349,176786,8165,7,InternalRecovery,Senior,0.27,0
6653,SME,1,482166,503876,330296,52833,10,DirectSale,Senior,0.425,0
6654,Mortgage,1,1048264,770947,329538,81818,9,Legal,Senior,0.764,0
6655,Mortgage,1,288701,217707,133614,6665,9,Auction,Subordinated,0.56,0
6656,Mortgage,1,981727,945578,439872,51809,12,Auction,Senior,0.605,0
6657,Mortgage,0,511983,0,39614,34077,16,Auction,Senior,0.95,0
6658,Mortgage,0,940697,0,168436,183983,24,InternalRecovery,Senior,0.95,0
6659,Mortgage,1,381864,293581,227091,13601,6,Auction,Senior,0.441,0
6660,Auto,1,147627,167500,92395,12681,15,DirectSale,Senior,0.46,0
6661,SME,1,410776,448798,338165,27541,15,Auction,Senior,0.244,0
6662,SME,1,485735,521195,263969,43090,9,InternalRecovery,Senior,0.545,0
6663,Auto,1,105810,76843,36011,4160,6,Auction,Senior,0.699,0
6664,Corporate,0,5427095,0,1149739,731175,28,DirectSale,Senior,0.923,0
6665,Corporate,1,6763052,4471151,3459303,402939,18,DirectSale,Senior,0.548,0
6666,SME,1,291381,332053,159370,22341,20,Legal,Senior,0.53,0
6667,Corporate,1,5995024,7118445,4308009,698676,17,Auction,Subordinated,0.398,0
6668,Auto,1,64467,61917,39157,6513,13,DirectSale,Senior,0.494,0
6669,Mortgage,1,628299,415579,215800,36111,14,InternalRecovery,Senior,0.714,0
6670,Auto,0,74483,0,11154,8884,16,Legal,Subordinated,0.95,0
6671,SME,1,212517,200013,139468,20785,10,Auction,Senior,0.442,0
6672,Auto,0,109227,0,25357,13334,20,Legal,Senior,0.89,0
6673,Auto,0,91648,0,15237,16734,19,DirectSale,Senior,0.95,0
6674,Auto,1,145480,131894,95066,15596,18,DirectSale,Senior,0.454,0
6675,SME,1,352442,304839,138515,32505,20,InternalRecovery,Senior,0.699,0
6676,Corporate,1,2418445,1652013,977454,51326,13,Auction,Senior,0.617,0
6677,Corporate,1,11601241,8775351,4593056,647147,22,Auction,Senior,0.66,0
6678,Mortgage,1,683526,679840,295615,60857,20,DirectSale,Subordinated,0.657,0
6679,Mortgage,0,400766,0,62061,32960,14,DirectSale,Senior,0.927,0
6680,Auto,0,86011,0,18131,14381,24,Legal,Senior,0.95,1
6681,Auto,0,84387,0,8312,5263,14,DirectSale,Subordinated,0.95,0
6682,Mortgage,1,369575,256681,158538,7885,21,Legal,Senior,0.592,0
6683,Auto,1,66283,77486,37202,7149,5,DirectSale,Senior,0.547,0
6684,Mortgage,1,1675701,1273048,547481,151272,22,Legal,Subordinated,0.764,0
6685,Auto,1,101338,109699,52062,8431,9,Legal,Senior,0.569,0
6686,SME,0,411713,0,46143,35228,16,Auction,Senior,0.95,0
6687,Mortgage,1,796606,578535,234131,43919,14,Legal,Senior,0.761,0
6688,Auto,1,62872,66412,47204,4036,19,InternalRecovery,Subordinated,0.313,1
6689,Mortgage,1,1271270,795242,390651,68927,8,Auction,Senior,0.747,0
6690,Corporate,1,7049023,4683070,3244866,391977,17,InternalRecovery,Senior,0.595,1
6691,Auto,0,45840,0,8691,5850,20,Auction,Senior,0.938,0
6692,Auto,0,43347,0,8953,6768,11,Legal,Senior,0.95,0
6693,Mortgage,1,423339,458121,330786,40933,24,Legal,Senior,0.315,0
6694,Auto,1,75550,87700,61273,4726,9,Auction,Senior,0.252,0
6695,Mortgage,1,621223,679730,369327,40647,22,Auction,Senior,0.471,0
6696,SME,1,208353,178280,129221,12759,9,Legal,Senior,0.441,0
6697,Corporate,1,4936855,4667837,3468160,285682,22,Legal,Subordinated,0.355,0
6698,Auto,1,79150,58207,33119,3087,10,Auction,Senior,0.621,0
6699,Corporate,0,6003408,0,1352514,876741,22,InternalRecovery,Senior,0.921,0
6700,Auto,1,80406,82441,43751,2543,9,InternalRecovery,Senior,0.488,1
6701,SME,0,160654,0,29675,11753,21,Auction,Senior,0.888,0
6702,Mortgage,0,940961,0,171430,118546,20,DirectSale,Senior,0.944,1
6703,Mortgage,0,897239,0,192350,56045,21,Legal,Subordinated,0.848,0
6704,SME,0,174733,0,42825,25816,11,DirectSale,Subordinated,0.903,0
6705,Corporate,1,4577527,4896795,3112950,370494,8,Legal,Senior,0.401,0
6706,SME,1,371536,322273,158726,10228,14,InternalRecovery,Senior,0.6,0
6707,Auto,1,98078,91925,55635,7260,6,Auction,Senior,0.507,0
6708,Auto,1,134608,149243,81512,9086,19,DirectSale,Senior,0.462,0
6709,Mortgage,1,532026,608531,253457,51606,21,Auction,Senior,0.621,0
6710,Mortgage,1,949730,725636,390541,44357,14,Legal,Senior,0.635,0
6711,SME,0,328843,0,78433,31783,21,DirectSale,Senior,0.858,0
6712,Corporate,1,5514795,5235809,2505415,537504,25,InternalRecovery,Senior,0.643,1
6713,Auto,0,131143,0,16387,20119,18,Auction,Senior,0.95,0
6714,Auto,0,63175,0,3763,8933,9,DirectSale,Senior,0.95,0
6715,Mortgage,1,596765,669446,424976,68199,9,Legal,Senior,0.402,0
6716,Auto,0,68557,0,5124,12115,21,Legal,Senior,0.95,0
6717,Corporate,0,5105980,0,654243,335500,10,InternalRecovery,Subordinated,0.938,0
6718,SME,1,135851,142596,92268,6158,8,InternalRecovery,Senior,0.366,0
6719,Mortgage,1,765076,845219,513820,76821,15,Legal,Subordinated,0.429,0
6720,Auto,1,216591,232482,137695,9751,21,InternalRecovery,Subordinated,0.409,0
6721,Corporate,0,9088659,0,1445253,474589,13,Auction,Senior,0.893,0
6722,Mortgage,1,467127,478302,358995,31345,13,Auction,Senior,0.299,0
6723,Auto,0,62157,0,13092,5370,23,Auction,Senior,0.876,0
6724,Auto,0,82232,0,13052,8176,13,Legal,Senior,0.941,1
6725,Corporate,1,5928928,4369312,2744496,238221,9,Auction,Senior,0.577,0
6726,SME,0,347092,0,39943,36152,10,InternalRecovery,Senior,0.95,1
6727,SME,1,835605,945282,672801,95669,18,InternalRecovery,Senior,0.309,0
6728,Mortgage,0,903290,0,144243,142302,23,Legal,Senior,0.95,1
6729,Auto,0,87330,0,18469,17115,12,Legal,Senior,0.95,0
6730,Mortgage,0,554477,0,133866,57709,9,Legal,Senior,0.863,0
6731,Mortgage,0,496671,0,72359,32211,16,Legal,Senior,0.919,0
6732,SME,1,371412,362902,285492,37765,12,DirectSale,Senior,0.333,0
6733,SME,1,239568,267860,112593,26489,12,Legal,Senior,0.641,1
6734,Mortgage,1,1131650,1008812,461572,79561,12,DirectSale,Senior,0.662,0
6735,Mortgage,1,609194,385749,247129,22592,14,Auction,Senior,0.631,0
6736,SME,0,173671,0,32110,18942,21,DirectSale,Senior,0.924,0
6737,SME,1,241161,253779,202803,12493,13,Legal,Subordinated,0.211,0
6738,Mortgage,1,737441,745353,588043,25514,10,Legal,Senior,0.237,1
6739,Mortgage,1,558882,627091,455396,59760,13,Legal,Senior,0.292,0
6740,Mortgage,1,671479,674260,530964,70972,12,Legal,Senior,0.315,0
6741,Mortgage,1,349414,306576,177582,25886,5,Auction,Senior,0.566,0
6742,Auto,1,93126,111255,67623,7326,24,Auction,Subordinated,0.353,0
6743,Mortgage,1,397905,472807,216150,26770,9,DirectSale,Senior,0.524,0
6744,Corporate,1,3745666,2593432,1243911,150854,9,DirectSale,Senior,0.708,0
6745,SME,1,205528,245773,138551,23391,8,Legal,Senior,0.44,0
6746,Mortgage,1,370674,230499,118537,10355,3,DirectSale,Subordinated,0.708,0
6747,SME,1,279955,213903,161059,22543,3,DirectSale,Subordinated,0.505,0
6748,Auto,1,66494,76208,34688,5818,13,DirectSale,Senior,0.566,0
6749,Mortgage,1,1681026,2005641,843375,61759,14,Auction,Senior,0.535,0
6750,SME,0,197288,0,18328,17590,13,Auction,Subordinated,0.95,0
6751,Auto,0,72920,0,13958,9377,25,Auction,Senior,0.937,1
6752,Mortgage,0,699797,0,94948,38272,14,Auction,Senior,0.919,0
6753,Mortgage,1,374320,321743,231519,10580,20,InternalRecovery,Senior,0.41,0
6754,Mortgage,0,413972,0,58915,65883,18,DirectSale,Subordinated,0.95,0
6755,Mortgage,1,1330242,918608,726210,46570,9,Legal,Senior,0.489,0
6756,SME,0,301220,0,39047,29478,17,Auction,Senior,0.95,0
6757,Corporate,1,1129253,958073,733968,53967,16,Auction,Senior,0.398,0
6758,Mortgage,0,316102,0,36631,51918,20,Legal,Senior,0.95,0
6759,Mortgage,1,890278,650154,388801,31586,3,DirectSale,Senior,0.599,0
6760,Corporate,0,1407135,0,179951,234974,8,Legal,Senior,0.95,0
6761,Auto,1,62014,52485,27118,4244,6,InternalRecovery,Subordinated,0.631,0
6762,Mortgage,1,520300,457659,265619,49388,8,Auction,Subordinated,0.584,0
6763,Mortgage,0,551223,0,106872,109266,23,DirectSale,Subordinated,0.95,0
6764,SME,1,279607,282551,224285,16808,22,Auction,Senior,0.258,0
6765,Auto,1,111091,124853,65858,11063,6,Legal,Senior,0.507,0
6766,Mortgage,1,424535,357426,160504,14785,16,Auction,Senior,0.657,0
6767,Mortgage,0,522276,0,121257,54329,19,Legal,Senior,0.872,0
6768,SME,1,659610,667660,356096,66810,9,Auction,Subordinated,0.561,0
6769,Auto,1,93374,110209,78903,11875,3,InternalRecovery,Senior,0.282,0
6770,Corporate,0,3657704,0,728277,327557,18,Legal,Senior,0.89,0
6771,SME,1,335492,381547,185678,31351,22,Auction,Senior,0.54,0
6772,Mortgage,0,736468,0,132591,70122,12,Legal,Senior,0.915,0
6773,Mortgage,1,949968,916316,481406,48793,8,Auction,Senior,0.545,0
6774,SME,1,393324,458933,279591,17534,20,Auction,Subordinated,0.334,0
6775,SME,1,358179,315622,226888,29163,15,Auction,Subordinated,0.448,0
6776,Mortgage,1,703249,508598,231418,40940,9,Legal,Subordinated,0.729,1
6777,SME,1,331472,244519,113788,28698,14,Legal,Senior,0.743,0
6778,SME,0,160603,0,20877,13957,25,DirectSale,Senior,0.95,0
6779,Corporate,0,7825912,0,1259134,847947,19,DirectSale,Subordinated,0.947,0
6780,SME,1,258571,159977,116571,19160,3,Legal,Senior,0.623,0
6781,SME,0,259660,0,37788,22717,18,Legal,Senior,0.942,0
6782,Mortgage,0,1057548,0,94026,107884,24,Legal,Senior,0.95,0
6783,SME,1,216536,233983,112675,26244,3,Auction,Senior,0.601,0
6784,SME,1,248269,247854,156567,27836,8,Auction,Senior,0.481,0
6785,Mortgage,1,366419,375480,176197,34858,13,Legal,Senior,0.614,0
6786,Mortgage,0,796773,0,143415,153445,25,Auction,Senior,0.95,0
6787,SME,0,256160,0,42964,44078,30,Auction,Senior,0.95,0
6788,Corporate,1,942219,803736,512243,95439,7,Legal,Senior,0.558,0
6789,Mortgage,1,449128,508303,295166,37517,10,Legal,Subordinated,0.426,0
6790,Mortgage,1,332287,221884,148528,20615,20,InternalRecovery,Senior,0.615,0
6791,Mortgage,1,283629,315341,173566,22997,7,Legal,Senior,0.469,0
6792,SME,1,276396,306657,229823,30426,13,Legal,Senior,0.279,0
6793,Auto,1,81472,73479,37890,7982,16,Legal,Subordinated,0.633,0
6794,Mortgage,1,1129798,1258297,571668,55094,15,Legal,Senior,0.543,0
6795,Mortgage,0,536053,0,111536,27399,17,DirectSale,Senior,0.843,0
6796,SME,1,270898,210532,127685,8560,11,Legal,Senior,0.56,0
6797,Mortgage,0,832218,0,104183,118030,12,DirectSale,Subordinated,0.95,0
6798,Auto,0,75392,0,11808,8374,26,DirectSale,Senior,0.95,0
6799,Mortgage,0,308573,0,52247,27644,30,DirectSale,Senior,0.92,0
6800,Auto,0,69491,0,4409,12196,12,Auction,Senior,0.95,0
6801,SME,1,560417,507596,266990,15569,22,DirectSale,Senior,0.551,0
6802,Corporate,1,2264623,2058580,1499091,179371,4,Auction,Senior,0.417,0
6803,Auto,1,38749,33895,21560,2957,4,Auction,Subordinated,0.52,0
6804,Corporate,0,9545787,0,1711961,1539130,26,DirectSale,Senior,0.95,0
6805,SME,1,271586,315593,232983,33591,8,Legal,Senior,0.266,0
6806,Mortgage,0,382406,0,67544,37431,19,Auction,Senior,0.921,0
6807,SME,1,160950,126286,55948,4460,10,Auction,Senior,0.68,0
6808,Corporate,0,20000000,0,1116556,3370243,17,Legal,Senior,0.95,0
6809,Mortgage,1,550938,488252,226479,17529,17,Auction,Senior,0.621,0
6810,SME,0,454476,0,72554,64827,13,Legal,Senior,0.95,0
6811,Auto,1,116697,84254,44415,8265,13,Auction,Senior,0.69,0
6812,Corporate,0,3731335,0,731954,366794,23,InternalRecovery,Senior,0.902,0
6813,Mortgage,0,392689,0,76002,38870,12,Auction,Senior,0.905,0
6814,Auto,1,62711,48717,22194,1735,8,Auction,Subordinated,0.674,0
6815,Corporate,1,8331824,8104962,4507192,756726,23,InternalRecovery,Senior,0.55,0
6816,Mortgage,1,225468,184194,76042,9589,3,Legal,Subordinated,0.705,0
6817,Mortgage,0,249306,0,12731,36522,19,Legal,Subordinated,0.95,1
6818,Mortgage,0,385569,0,80404,41955,16,Legal,Subordinated,0.9,0
6819,Corporate,1,5194577,4917878,2785253,170657,11,DirectSale,Senior,0.497,0
6820,Mortgage,0,848111,0,174352,56976,6,InternalRecovery,Senior,0.862,0
6821,SME,0,264183,0,60303,15874,22,Legal,Senior,0.832,0
6822,Auto,1,71118,72533,32251,3560,16,DirectSale,Senior,0.597,0
6823,Mortgage,0,533996,0,75452,68974,25,Legal,Senior,0.95,0
6824,SME,0,743512,0,147148,138460,20,Legal,Senior,0.95,0
6825,SME,1,439975,353098,167732,21715,10,Legal,Senior,0.668,0
6826,Auto,1,119393,107083,63070,8519,6,Auction,Subordinated,0.543,1
6827,Auto,0,94209,0,19041,10957,16,Auction,Senior,0.914,0
6828,Auto,1,103219,81412,63423,3694,17,Legal,Senior,0.421,1
6829,Mortgage,0,490828,0,62189,66073,16,InternalRecovery,Senior,0.95,0
6830,Auto,0,34543,0,4133,3213,15,Auction,Senior,0.95,0
6831,Mortgage,1,859863,647397,271760,28591,6,Auction,Senior,0.717,0
6832,Auto,1,128880,116930,76124,10816,14,Auction,Senior,0.493,0
6833,SME,1,98578,68000,46673,4530,8,DirectSale,Senior,0.572,0
6834,Corporate,0,8676741,0,2140387,1065014,16,Legal,Senior,0.876,0
6835,SME,1,524750,599111,435557,49216,7,DirectSale,Senior,0.264,0
6836,Mortgage,1,1116112,1053418,448333,119112,14,DirectSale,Senior,0.705,0
6837,SME,1,401852,316987,182091,17483,20,Legal,Subordinated,0.59,0
6838,Mortgage,0,598875,0,38792,61223,15,InternalRecovery,Senior,0.95,0
