cust_id,region,sector,loan_amount,hazard_index_100,transition_combined_index_100,exposure_index_100,vulnerability_index_100,hazard_score_1000,transition_combined_score_1000,exposure_score_1000,vulnerability_score_1000,combined_climate_index_100,combined_climate_score_1000,climate_rating
4393,SE_Asia_StormBel,RealEstate,50000,68.322189,33.189155,55.440836,23.330243,683.221885,331.891548,554.408363,233.302434,49.5698,495.698003,C – Moderately Vulnerable
4394,EastAfrica_Droug,AutoManufacturing,70775,51.612668,60.222328,11.142214,42.692004,516.126681,602.223278,111.422138,426.92004,42.30937,423.093698,C – Moderately Vulnerable
4395,South_Asia_Coast,Retail,140545,40.813008,70.359389,30.984321,83.632533,408.130076,703.593888,309.843205,836.325325,52.16536,521.653599,C – Moderately Vulnerable
4396,South_Asia_Coast,Steel,139109,55.047933,67.054393,42.266591,23.036092,550.479332,670.543925,422.665908,230.360919,50.052436,500.524362,C – Moderately Vulnerable
4397,Gulf_Coast_Urban,Retail,50000,56.575402,65.43866,5.367644,71.148012,565.754017,654.386596,53.676435,711.480124,48.175168,481.751682,C – Moderately Vulnerable
4398,EastAfrica_Droug,AutoManufacturing,65031,45.107754,74.292804,94.847333,78.686539,451.07754,742.928045,948.473332,786.865386,69.875729,698.757291,D – High Climate Risk
4399,Gulf_Coast_Urban,RealEstate,50000,41.811289,43.095956,90.596818,49.639704,418.112892,430.959558,905.968182,496.397045,55.5031,555.031004,C – Moderately Vulnerable
4400,EastAfrica_Droug,OilGas,53191,36.163602,42.091774,33.325192,48.742895,361.636016,420.91774,333.251921,487.428953,38.822936,388.229364,B – Resilient
4401,EastAfrica_Droug,Retail,123557,47.776877,35.695243,62.732321,22.870374,477.768765,356.952427,627.323206,228.703741,44.759354,447.593537,C – Moderately Vulnerable
4402,SE_Asia_StormBel,RealEstate,57530,44.645223,61.420362,47.362582,62.593574,446.452232,614.203622,473.625816,625.93574,52.2106,522.106002,C – Moderately Vulnerable
4403,Gulf_Coast_Urban,Banking,100909,70.367728,5.659599,56.262177,20.088263,703.677281,56.595987,562.621766,200.882631,43.122388,431.223881,C – Moderately Vulnerable
4404,Gulf_Coast_Urban,Banking,103357,45.291495,58.654504,12.163709,26.267379,452.914953,586.545038,121.637092,262.673785,37.496683,374.966834,B – Resilient
4405,South_Asia_Coast,Retail,50000,39.789845,79.529629,54.259941,59.635257,397.898453,795.296289,542.599406,596.352573,56.319127,563.191269,C – Moderately Vulnerable
4406,South_Asia_Coast,AutoManufacturing,160035,61.13117,32.661867,25.363764,27.750194,611.311701,326.618671,253.637641,277.501937,40.064846,400.648464,C – Moderately Vulnerable
4407,South_Asia_Coast,Banking,50000,81.141749,43.272128,61.103284,46.382208,811.417488,432.721283,611.032838,463.822083,61.450796,614.507963,D – High Climate Risk
4408,EastAfrica_Droug,RealEstate,50000,56.353124,55.276085,76.754998,95.035828,563.531243,552.760852,767.549975,950.358278,66.986738,669.867383,D – High Climate Risk
4409,Gulf_Coast_Urban,Steel,50000,31.838714,69.788205,90.200321,59.472408,318.387142,697.882046,902.003209,594.724076,60.061543,600.615425,D – High Climate Risk
4410,SE_Asia_StormBel,RealEstate,50000,33.235575,41.416779,3.359353,75.08796,332.355752,414.167788,33.593529,750.879603,34.089678,340.896783,B – Resilient
4411,EastAfrica_Droug,Banking,97173,30.443128,69.180334,52.367874,70.29668,304.431279,691.803338,523.678739,702.966795,51.586649,515.866486,C – Moderately Vulnerable
4412,EastAfrica_Droug,Banking,465469,58.450453,22.492507,40.814041,95.276142,584.504534,224.925065,408.14041,952.761415,50.575717,505.757168,C – Moderately Vulnerable
4413,South_Asia_Coast,Agriculture,147628,6.665397,14.440932,22.483034,10.683959,66.653967,144.409324,224.830343,106.839593,13.166474,131.664744,A – Climate Strong
4414,SE_Asia_StormBel,OilGas,50000,41.795403,55.086932,26.398558,18.37064,417.954032,550.869323,263.985575,183.706404,37.75536,377.553596,B – Resilient
4415,Gulf_Coast_Urban,AutoManufacturing,50000,57.458473,41.545875,82.344489,68.576855,574.58473,415.458748,823.444885,685.76855,61.369585,613.695846,D – High Climate Risk
4416,SE_Asia_StormBel,RealEstate,130872,61.489204,30.195782,73.752921,84.633725,614.892043,301.957819,737.529208,846.337252,60.203456,602.03456,D – High Climate Risk
4417,Gulf_Coast_Urban,Banking,50000,64.365764,80.066346,90.322027,74.651576,643.657641,800.663464,903.220266,746.515759,76.322847,763.228471,D – High Climate Risk
4418,EastAfrica_Droug,AutoManufacturing,50000,26.073077,80.738785,78.489926,14.765495,260.730771,807.387853,784.89926,147.654954,51.147579,511.475791,C – Moderately Vulnerable
4419,Gulf_Coast_Urban,Retail,80439,54.235769,54.254038,5.68395,67.980657,542.357686,542.54038,56.839504,679.80657,44.164115,441.641147,C – Moderately Vulnerable
4420,Gulf_Coast_Urban,Retail,50000,43.255313,61.179932,11.158933,62.817907,432.553131,611.799319,111.589331,628.179068,42.646762,426.467618,C – Moderately Vulnerable
4421,EastAfrica_Droug,RealEstate,65872,75.625165,17.094548,67.920962,53.693548,756.251652,170.94548,679.209623,536.935475,55.776718,557.767175,C – Moderately Vulnerable
4422,South_Asia_Coast,Agriculture,50000,53.990429,59.111735,65.860397,56.408634,539.904289,591.11735,658.603969,564.086344,58.600978,586.009783,C – Moderately Vulnerable
4423,SE_Asia_StormBel,Banking,58554,46.754222,12.124062,89.227175,60.714415,467.542222,121.240618,892.271747,607.14415,50.808949,508.089491,C – Moderately Vulnerable
4424,South_Asia_Coast,RealEstate,120515,55.514133,57.061721,52.684438,18.101098,555.141325,570.617208,526.844384,181.010982,49.581651,495.816509,C – Moderately Vulnerable
4425,Gulf_Coast_Urban,Steel,98441,44.126301,82.601745,57.594077,33.2467,441.263013,826.017446,575.940767,332.467001,55.480166,554.801658,C – Moderately Vulnerable
4426,Gulf_Coast_Urban,Agriculture,124692,52.921216,78.619583,52.243456,61.238192,529.212161,786.195834,522.434558,612.38192,60.423914,604.239143,D – High Climate Risk
4427,Gulf_Coast_Urban,Banking,99849,53.49621,46.251342,67.933462,7.943395,534.962103,462.513421,679.334624,79.433946,48.461384,484.613839,C – Moderately Vulnerable
4428,EastAfrica_Droug,Banking,105529,29.361054,80.821209,39.519665,71.014481,293.610536,808.21209,395.196653,710.144811,51.01376,510.137595,C – Moderately Vulnerable
4429,Gulf_Coast_Urban,AutoManufacturing,59770,48.716547,55.037843,61.365133,74.550645,487.165465,550.378429,613.651333,745.506453,57.334132,573.341321,C – Moderately Vulnerable
4430,South_Asia_Coast,RealEstate,50000,60.808043,29.306516,49.078132,14.381537,608.080426,293.065162,490.781317,143.815372,43.036208,430.362075,C – Moderately Vulnerable
4431,South_Asia_Coast,Banking,54946,60.351625,61.887375,94.593833,28.407679,603.516252,618.873752,945.938332,284.076791,64.504523,645.045228,D – High Climate Risk
4432,SE_Asia_StormBel,AutoManufacturing,77091,61.3052,48.344779,41.933119,23.10907,613.052003,483.44779,419.331194,231.090695,47.492655,474.926551,C – Moderately Vulnerable
4433,SE_Asia_StormBel,Banking,63537,63.147974,51.409341,12.79896,20.992148,631.479744,514.093405,127.989603,209.921483,41.302688,413.026885,C – Moderately Vulnerable
4434,South_Asia_Coast,OilGas,83778,75.790274,40.476493,82.247902,36.667368,757.902741,404.764927,822.479021,366.673683,62.7078,627.077999,D – High Climate Risk
4435,EastAfrica_Droug,Agriculture,311384,42.264127,23.789611,50.411105,75.458818,422.641266,237.89611,504.111046,754.588183,44.661446,446.614459,C – Moderately Vulnerable
4436,Gulf_Coast_Urban,RealEstate,50000,49.890761,15.502062,16.064893,40.672219,498.907613,155.020623,160.648932,406.722187,31.454338,314.543381,B – Resilient
4437,Gulf_Coast_Urban,OilGas,50000,29.699858,60.246694,92.771586,53.482586,296.998578,602.466941,927.715863,534.825858,56.671908,566.719082,C – Moderately Vulnerable
4438,South_Asia_Coast,RealEstate,157463,39.10341,55.869982,12.201494,12.265939,391.034095,558.699825,122.014944,122.659391,32.543953,325.439534,B – Resilient
4439,South_Asia_Coast,Steel,66148,42.717126,11.008396,6.83475,61.445266,427.171258,110.083958,68.347496,614.452657,28.62857,286.285702,B – Resilient
4440,Gulf_Coast_Urban,Retail,86139,38.441433,53.684021,26.754144,99.912418,384.414328,536.840211,267.541441,999.124176,48.550905,485.509054,C – Moderately Vulnerable
4441,South_Asia_Coast,AutoManufacturing,50000,28.52183,17.79437,65.488376,72.909518,285.218302,177.943703,654.883765,729.095185,41.739755,417.39755,C – Moderately Vulnerable
4442,South_Asia_Coast,RealEstate,50000,41.976879,12.259513,11.193361,48.491744,419.768794,122.595129,111.933607,484.917438,27.828888,278.288878,B – Resilient
4443,Gulf_Coast_Urban,Agriculture,50000,39.128234,45.5741,96.757054,47.132866,391.282345,455.740996,967.570536,471.328664,56.3476,563.476003,C – Moderately Vulnerable
4444,Gulf_Coast_Urban,RealEstate,68728,18.322063,77.417418,53.5064,92.251186,183.220627,774.174181,535.063999,922.511858,52.981354,529.813543,C – Moderately Vulnerable
4445,Gulf_Coast_Urban,RealEstate,50000,34.631716,73.04306,57.371254,40.785186,346.317156,730.430601,573.712544,407.851864,50.842457,508.42457,C – Moderately Vulnerable
4446,South_Asia_Coast,RealEstate,50000,68.066246,31.187967,95.037992,72.635561,680.662455,311.879669,950.37992,726.355613,66.27501,662.750098,D – High Climate Risk
4447,Gulf_Coast_Urban,Banking,101604,54.406355,53.784119,46.770065,60.997042,544.063552,537.841189,467.700649,609.970424,53.330327,533.303266,C – Moderately Vulnerable
4448,South_Asia_Coast,RealEstate,50000,41.150482,73.431556,69.609998,62.674798,411.504823,734.315559,696.099978,626.747978,59.564277,595.642769,C – Moderately Vulnerable
4449,Gulf_Coast_Urban,Banking,50000,59.032925,43.667347,3.605696,8.373362,590.329251,436.673467,36.056958,83.733625,33.735789,337.357888,B – Resilient
4450,South_Asia_Coast,Agriculture,50000,22.841959,68.364368,3.689174,66.578351,228.419594,683.643681,36.891744,665.783511,35.994824,359.948241,B – Resilient
4451,Gulf_Coast_Urban,Agriculture,124166,55.664353,20.109598,74.300117,64.202296,556.643533,201.095983,743.001174,642.022955,52.715297,527.152969,C – Moderately Vulnerable
4452,SE_Asia_StormBel,RealEstate,54984,57.303374,29.650893,93.744974,74.168084,573.033744,296.508932,937.449741,741.680841,62.03036,620.303605,D – High Climate Risk
4453,South_Asia_Coast,Banking,50000,42.663319,21.313816,72.324965,67.746632,426.63319,213.138164,723.249647,677.466322,48.503852,485.038517,C – Moderately Vulnerable
4454,South_Asia_Coast,Retail,68677,31.846514,47.760759,15.452812,87.983417,318.465142,477.607586,154.528118,879.834167,40.147185,401.471851,C – Moderately Vulnerable
4455,South_Asia_Coast,RealEstate,63641,25.275585,37.770223,82.751955,99.742823,252.755849,377.702233,827.519549,997.428234,53.938423,539.384228,C – Moderately Vulnerable
4456,EastAfrica_Droug,AutoManufacturing,50000,50.673701,14.623372,59.180463,19.098797,506.737012,146.233716,591.804633,190.987968,39.051574,390.515736,B – Resilient
4457,South_Asia_Coast,AutoManufacturing,50000,23.609249,74.133608,6.539965,88.847819,236.092486,741.336078,65.399652,888.478193,41.758803,417.588031,C – Moderately Vulnerable
4458,EastAfrica_Droug,Agriculture,107429,42.637704,63.457876,38.650392,29.210896,426.377037,634.578757,386.503917,292.108961,44.831898,448.318976,C – Moderately Vulnerable
4459,Gulf_Coast_Urban,AutoManufacturing,115823,53.924621,31.124182,77.446366,26.199086,539.246211,311.241824,774.463664,261.990863,49.946118,499.461175,C – Moderately Vulnerable
4460,SE_Asia_StormBel,AutoManufacturing,50000,43.93779,54.864746,20.634429,22.451827,439.377902,548.647461,206.344294,224.518273,37.620795,376.207945,B – Resilient
4461,Gulf_Coast_Urban,Steel,166665,52.419464,61.598123,82.325,54.619827,524.194636,615.98123,823.25,546.198268,62.520567,625.20567,D – High Climate Risk
4462,SE_Asia_StormBel,RealEstate,298715,59.259909,68.222673,57.456055,52.693685,592.599089,682.226726,574.560549,526.93685,60.064703,600.647027,D – High Climate Risk
4463,South_Asia_Coast,RealEstate,50000,40.136104,30.461548,45.065068,85.052269,401.361038,304.615478,450.650681,850.522688,45.687131,456.871306,C – Moderately Vulnerable
4464,EastAfrica_Droug,RealEstate,50000,34.481419,25.497636,0.234069,43.903516,344.814187,254.976364,2.340688,439.035157,25.08695,250.869502,B – Resilient
4465,South_Asia_Coast,RealEstate,50000,52.828582,66.913202,25.957319,78.35131,528.285824,669.132021,259.573191,783.513101,53.460331,534.603307,C – Moderately Vulnerable
4466,Gulf_Coast_Urban,OilGas,50000,53.513696,40.555178,81.883228,97.429403,535.136962,405.551781,818.832281,974.294029,63.953806,639.538057,D – High Climate Risk
4467,EastAfrica_Droug,RealEstate,77558,79.109441,28.102126,10.683292,19.431293,791.094411,281.021257,106.832925,194.312926,40.299353,402.993528,C – Moderately Vulnerable
4468,EastAfrica_Droug,Banking,382148,54.395717,70.831865,50.891274,8.366981,543.957175,708.318651,508.912741,83.669813,50.724333,507.243331,C – Moderately Vulnerable
4469,South_Asia_Coast,Agriculture,107224,34.763747,73.765851,3.102651,34.980014,347.637471,737.658509,31.026506,349.800137,36.631439,366.314389,B – Resilient
4470,South_Asia_Coast,Banking,50000,46.046979,80.918522,25.95159,95.822077,460.469792,809.18522,259.515902,958.220774,57.207282,572.072824,C – Moderately Vulnerable
4471,South_Asia_Coast,Agriculture,50000,40.85522,43.195283,16.517732,78.284439,408.552202,431.952835,165.177318,782.844391,40.970247,409.702468,C – Moderately Vulnerable
4472,South_Asia_Coast,OilGas,50000,65.889064,60.161492,41.692634,45.424815,658.890639,601.614921,416.926342,454.248151,55.338426,553.384262,C – Moderately Vulnerable
4473,Gulf_Coast_Urban,RealEstate,139793,8.513342,54.0238,59.548106,9.307969,85.133421,540.237996,595.481063,93.079687,32.768841,327.688415,B – Resilient
4474,Gulf_Coast_Urban,Retail,50000,23.806359,60.969428,43.878815,29.6305,238.063587,609.694284,438.788154,296.305004,38.988862,389.888615,B – Resilient
4475,South_Asia_Coast,Banking,86113,64.9869,71.701841,82.08144,88.685716,649.868999,717.018409,820.814399,886.857162,74.494093,744.940926,D – High Climate Risk
4476,SE_Asia_StormBel,RealEstate,50000,14.000743,45.686504,16.986169,15.399271,140.007432,456.86504,169.861688,153.992705,22.878319,228.783189,B – Resilient
4477,Gulf_Coast_Urban,Agriculture,325929,52.890128,89.562913,61.942964,65.428968,528.901282,895.62913,619.429644,654.289683,66.202359,662.023595,D – High Climate Risk
4478,Gulf_Coast_Urban,Banking,50000,42.723806,31.2818,85.902327,61.308755,427.238059,312.818004,859.023274,613.08755,53.445677,534.456773,C – Moderately Vulnerable
4479,SE_Asia_StormBel,Steel,50000,70.40676,62.233966,60.040942,31.057348,704.067601,622.339658,600.409421,310.573483,59.869695,598.696953,C – Moderately Vulnerable
4480,SE_Asia_StormBel,AutoManufacturing,50000,50.378058,54.605408,44.983423,59.047061,503.780578,546.05408,449.834228,590.470613,51.386587,513.865871,C – Moderately Vulnerable
4481,Gulf_Coast_Urban,Steel,84053,60.309829,41.97777,73.668155,73.725345,603.098287,419.777703,736.681549,737.25345,61.078723,610.787231,D – High Climate Risk
4482,SE_Asia_StormBel,Retail,188670,50.334363,58.649855,9.207877,5.901188,503.343632,586.498551,92.078772,59.011879,35.466638,354.666384,B – Resilient
4483,SE_Asia_StormBel,RealEstate,84199,65.752921,6.94773,96.548526,79.713553,657.529211,69.477303,965.48526,797.135527,60.844619,608.446193,D – High Climate Risk
4484,SE_Asia_StormBel,OilGas,105373,39.486851,43.938932,33.843514,46.027672,394.868511,439.389317,338.435142,460.276717,40.17016,401.701601,C – Moderately Vulnerable
4485,Gulf_Coast_Urban,RealEstate,94284,49.252951,71.325032,20.046285,22.210387,492.529512,713.250318,200.462853,222.103868,43.41292,434.129202,C – Moderately Vulnerable
4486,South_Asia_Coast,Retail,50000,43.95374,50.730818,95.904161,53.926611,439.537402,507.308177,959.041614,539.266111,60.131545,601.315455,D – High Climate Risk
4487,EastAfrica_Droug,Retail,59106,51.509563,64.634085,0.509124,5.897321,515.095634,646.340852,5.091238,58.973208,35.198748,351.987475,B – Resilient
4488,Gulf_Coast_Urban,AutoManufacturing,50000,50.54324,53.669597,78.775853,84.165555,505.432396,536.695967,787.758531,841.65555,63.42633,634.263296,D – High Climate Risk
4489,South_Asia_Coast,Retail,53477,50.134874,43.944992,41.93501,99.217762,501.348738,439.44992,419.350102,992.177621,53.899871,538.998707,C – Moderately Vulnerable
4490,SE_Asia_StormBel,Steel,50000,67.524177,48.514433,81.088806,67.76189,675.241766,485.144332,810.888061,677.6189,66.198555,661.985552,D – High Climate Risk
4491,Gulf_Coast_Urban,AutoManufacturing,119928,40.57849,44.858496,85.911837,31.811954,405.784899,448.584955,859.118373,318.119541,51.666848,516.668478,C – Moderately Vulnerable
4492,South_Asia_Coast,RealEstate,62242,71.395479,83.424134,31.501457,89.276102,713.954786,834.241343,315.014574,892.761016,67.111231,671.112307,D – High Climate Risk
4493,SE_Asia_StormBel,Banking,61941,55.168424,63.606691,88.929885,31.190311,551.684238,636.066908,889.298853,311.903113,62.121639,621.21639,D – High Climate Risk
4494,South_Asia_Coast,RealEstate,53221,39.570251,63.603279,98.994756,36.148861,395.70251,636.032787,989.947559,361.488612,59.921426,599.214257,C – Moderately Vulnerable
4495,South_Asia_Coast,OilGas,50000,68.934729,45.497181,94.897651,92.223708,689.347289,454.971806,948.976512,922.237081,73.059419,730.594193,D – High Climate Risk
4496,SE_Asia_StormBel,Retail,50000,89.316408,66.811235,52.84247,62.054275,893.164082,668.112355,528.424697,620.542746,70.48231,704.823104,D – High Climate Risk
4497,SE_Asia_StormBel,Retail,74410,70.022737,56.349484,20.011981,38.019097,700.227372,563.494843,200.119814,380.190969,49.301189,493.01189,C – Moderately Vulnerable
4498,EastAfrica_Droug,Agriculture,65570,44.052609,35.780132,80.760622,44.206415,440.526095,357.801319,807.606224,442.064154,51.184564,511.845642,C – Moderately Vulnerable
4499,Gulf_Coast_Urban,AutoManufacturing,91802,59.851314,12.811113,94.160547,68.01333,598.513144,128.111132,941.605469,680.133299,57.892875,578.928746,C – Moderately Vulnerable
