cust_id,secured_flag,ead,collateral_value,time_to_recovery,default_flag,recovery_amount,recovery_cost,lgd_observed,collateral_type,legal_action_flag,restructuring_flag,seniority,industry,segment,exposure_class
6217,1,3969489,174844,18,0,90763,21367,0.95,Property,0,0,Senior,Transport,SME,Secured
6218,1,5538909,1115869,9,1,535920,116007,0.9241884999374426,Inventory,1,0,Senior,Construction,Mortgage,Secured
6219,1,742572,640678,3,0,521657,43862,0.3565674439650297,Guarantee,0,0,Senior,Services,Mortgage,Secured
6220,1,1523692,1668350,21,0,718563,42938,0.5565868955143165,Property,0,0,Senior,Energy,Other,Partially Secured
6221,0,493445,1266691,35,0,487384,75825,0.16594757267780602,PlantMachinery,0,0,Senior,Construction,Mortgage,Unsecured
6222,0,171377,362250,36,1,19417,3599,0.907700566587115,Inventory,0,0,Senior,Energy,Mortgage,Unsecured
6223,1,574516,425920,3,0,229020,41495,0.673594817202654,Inventory,0,0,Junior,Transport,Mortgage,Secured
6224,1,700718,477413,14,0,372559,38788,0.5236728612651594,Property,0,0,Senior,Energy,Corporate,Secured
6225,1,843360,5796591,27,0,4866101,572388,0.05,Guarantee,0,1,Junior,Retail,Corporate,Secured
6226,1,460968,1559544,25,0,775864,188936,0.05,PlantMachinery,1,0,Senior,Manufacturing,SME,Secured
6227,1,577564,5843588,27,0,2562441,346825,0.05,Inventory,0,0,Senior,Retail,SME,Secured
6228,0,1189440,1839229,33,1,537186,96505,0.6295054815711596,Inventory,0,0,Senior,Services,Corporate,Unsecured
6229,0,556695,680142,26,0,227222,34113,0.6531152606005084,Vehicles,0,0,Senior,Energy,Mortgage,Unsecured
6230,1,2070963,237685,12,0,101388,22402,0.95,Receivables,1,0,Senior,Construction,Corporate,Secured
6231,1,2377739,910429,4,0,578138,125766,0.8097469907336339,PlantMachinery,0,0,Senior,Construction,SME,Secured
6232,0,12999061,682176,35,0,115893,20835,0.95,Property,1,0,Senior,Transport,Mortgage,Unsecured
6233,1,3706801,658018,39,1,390082,92193,0.9196371750196464,Inventory,1,1,Junior,Transport,SME,Secured
6234,1,1533561,579540,25,0,492611,45097,0.7081863714583247,Inventory,1,1,Senior,Construction,Other,Secured
6235,1,646763,76289,4,0,62884,9892,0.9180658139071035,Receivables,0,0,Senior,Retail,Mortgage,Secured
6236,0,1613227,2919502,6,0,289843,28083,0.8377413717970255,Guarantee,0,0,Senior,Services,Mortgage,Unsecured
6237,1,1667099,690037,25,0,519774,36645,0.7101977746972435,Property,1,0,Senior,Manufacturing,Mortgage,Secured
6238,0,719769,153940,25,0,23072,4716,0.95,Vehicles,0,0,Senior,Energy,SME,Unsecured
6239,0,2633255,1239153,14,0,222996,38475,0.9299266497167954,Vehicles,1,0,Senior,Services,SME,Unsecured
6240,0,297123,284526,26,1,32466,2298,0.8984662917377652,PlantMachinery,0,1,Senior,Services,Mortgage,Unsecured
6241,0,941848,1353703,31,0,510261,126425,0.5924650262038036,Receivables,0,0,Junior,Manufacturing,SME,Unsecured
6242,1,2096664,1923817,30,0,1373918,91702,0.38844946066704056,Guarantee,0,0,Senior,Retail,SME,Partially Secured
6243,1,902041,2239134,17,0,1886926,353714,0.05,Guarantee,0,0,Senior,Transport,SME,Secured
6244,0,977981,611085,12,0,36997,6319,0.95,Receivables,1,0,Senior,Services,SME,Unsecured
6245,0,1047811,462704,36,1,169621,22532,0.8596225846073385,Inventory,0,0,Senior,Retail,Other,Unsecured
6246,1,521465,366556,31,1,172371,38296,0.7428878256450577,Inventory,0,0,Senior,Services,SME,Partially Secured
6247,1,3889926,329452,33,0,131804,15803,0.95,Inventory,1,0,Junior,Retail,Mortgage,Secured
6248,0,434504,715721,25,1,188271,40400,0.6596786220610167,Inventory,1,0,Senior,Energy,SME,Unsecured
6249,0,1653094,579385,20,0,222796,37578,0.8879567647090849,Property,1,0,Senior,Construction,SME,Unsecured
6250,1,1818727,294244,9,0,194740,25024,0.9066841807484026,Property,1,0,Senior,Manufacturing,Mortgage,Secured
6251,1,465737,207282,29,0,108366,12870,0.7949572398156041,PlantMachinery,1,1,Senior,Services,SME,Secured
6252,1,1293813,647172,11,1,426394,43582,0.7041210746838995,Vehicles,0,0,Senior,Retail,Mortgage,Partially Secured
6253,1,484255,452427,22,1,370661,19807,0.27547676327554693,PlantMachinery,0,0,Senior,Transport,Mortgage,Secured
6254,1,4833311,207834,23,0,140910,24540,0.95,Inventory,0,0,Junior,Transport,SME,Secured
6255,1,385084,1818691,30,0,1632738,230036,0.05,Receivables,0,0,Senior,Services,Corporate,Secured
6256,1,625372,5123262,5,0,2322696,272779,0.05,Property,0,0,Senior,Services,Mortgage,Partially Secured
6257,1,353548,2102940,12,0,1874274,159501,0.05,Property,0,0,Senior,Retail,Corporate,Secured
6258,0,309372,330312,19,0,116081,5825,0.6436135138280128,Guarantee,0,0,Senior,Retail,Corporate,Unsecured
6259,0,5904440,690207,37,0,127226,23555,0.95,Guarantee,1,1,Senior,Transport,SME,Unsecured
6260,1,2069411,3970774,23,0,2301358,510774,0.1347373721314905,Property,0,0,Junior,Transport,Corporate,Secured
6261,1,1383730,200572,11,0,84330,10145,0.9463876623329696,Guarantee,0,0,Junior,Transport,Corporate,Secured
6262,0,623698,1725201,19,0,159227,25195,0.7851011226587227,Property,0,0,Senior,Energy,Other,Unsecured
6263,1,2980530,148317,34,0,79784,13533,0.95,Receivables,0,0,Senior,Energy,SME,Secured
6264,0,527433,4650295,30,0,1120670,111434,0.05,Guarantee,0,0,Senior,Transport,Mortgage,Unsecured
6265,0,2659475,454364,20,0,46695,6891,0.95,PlantMachinery,0,0,Senior,Energy,Mortgage,Unsecured
6266,1,502569,8469212,8,0,3628897,664640,0.05,Property,0,0,Senior,Manufacturing,Corporate,Partially Secured
6267,0,631272,4881046,8,0,760924,171402,0.06613630891279831,Inventory,0,1,Senior,Retail,SME,Unsecured
6268,1,2567087,648830,19,0,293576,62047,0.9098086663989183,Inventory,1,0,Senior,Energy,Mortgage,Partially Secured
6269,1,2852845,330596,12,0,253790,56814,0.9309545383643345,PlantMachinery,0,0,Senior,Transport,Mortgage,Partially Secured
6270,1,2185757,903700,4,0,447576,111615,0.8462953567116565,PlantMachinery,1,0,Junior,Transport,Corporate,Secured
6271,1,420973,598286,35,0,393156,40279,0.1617585925938243,Guarantee,1,1,Senior,Construction,Mortgage,Secured
6272,0,769328,468961,27,0,34572,6752,0.95,PlantMachinery,0,0,Junior,Retail,Mortgage,Unsecured
6273,1,1406899,117721,3,0,63848,10360,0.95,PlantMachinery,0,0,Senior,Services,SME,Secured
6274,1,514380,414153,18,0,173513,29010,0.7190734476457095,Receivables,0,0,Junior,Services,Mortgage,Secured
6275,1,4737228,215017,28,0,125404,13531,0.95,Guarantee,0,0,Senior,Manufacturing,Mortgage,Secured
6276,0,108885,1338168,14,0,183458,40316,0.05,Property,0,0,Junior,Construction,Corporate,Unsecured
6277,1,551976,2169871,11,0,1473475,306249,0.05,Receivables,0,0,Senior,Construction,SME,Secured
6278,1,722471,1647471,15,0,1347800,288809,0.05,Guarantee,0,0,Senior,Services,SME,Secured
6279,0,69986,1063007,9,0,181604,45291,0.05,Receivables,1,0,Junior,Services,Mortgage,Unsecured
6280,1,297678,285444,3,0,247389,27655,0.26183997473780396,Property,1,0,Senior,Construction,SME,Secured
6281,0,2247411,914324,33,0,248523,60874,0.9165043688048159,Receivables,1,0,Senior,Services,SME,Unsecured
6282,1,1239580,1744610,37,0,1148348,105549,0.1587481243647042,PlantMachinery,0,0,Senior,Energy,Corporate,Partially Secured
6283,0,5798651,382751,26,0,35822,2440,0.95,Vehicles,0,0,Senior,Services,Corporate,Unsecured
6284,0,5639051,831415,5,0,95433,4967,0.95,Inventory,0,0,Senior,Manufacturing,Corporate,Unsecured
6285,1,1854352,621562,21,0,320516,31044,0.8438958730596996,PlantMachinery,0,0,Senior,Transport,Mortgage,Secured
6286,1,1644979,4540752,6,0,1844575,207539,0.05,Guarantee,0,1,Senior,Services,SME,Secured
6287,0,1284565,1861145,30,0,285664,31946,0.8024872233012732,PlantMachinery,0,0,Junior,Energy,SME,Unsecured
6288,1,84534,1425560,32,0,1127406,266052,0.05,Property,0,0,Senior,Manufacturing,SME,Partially Secured
6289,0,298176,110374,38,0,32546,3665,0.9031410978750805,Guarantee,0,0,Senior,Energy,Corporate,Unsecured
6290,1,1329981,882153,6,0,504976,91831,0.6893602239430487,Vehicles,0,0,Junior,Transport,Corporate,Partially Secured
6291,1,2226687,615066,25,0,372605,92060,0.874007887053726,Property,0,0,Senior,Retail,SME,Secured
6292,1,1606662,609245,13,0,306203,33311,0.8301497141278004,PlantMachinery,0,0,Junior,Transport,SME,Secured
6293,0,492640,130645,6,0,36022,8827,0.9447974179928548,Guarantee,1,0,Senior,Manufacturing,SME,Unsecured
6294,1,3070669,220456,13,0,119650,24232,0.95,Receivables,0,0,Senior,Transport,SME,Partially Secured
6295,0,5295902,676833,26,1,114062,24238,0.95,Guarantee,0,0,Senior,Services,Mortgage,Unsecured
6296,0,3072461,2485020,22,0,454640,74441,0.8762558743626038,Inventory,0,0,Junior,Services,Corporate,Unsecured
6297,1,3235193,380949,19,0,295004,60630,0.9275548630329009,Guarantee,0,0,Senior,Construction,Mortgage,Secured
6298,1,687470,469802,15,0,416100,71569,0.4988421312930019,Inventory,1,0,Senior,Energy,SME,Secured
6299,0,3526915,5174230,19,0,587926,86398,0.8577998052122039,PlantMachinery,0,1,Senior,Manufacturing,Mortgage,Unsecured
6300,1,1391313,526230,17,0,259012,57199,0.8549478082933172,Property,0,0,Junior,Manufacturing,SME,Secured
6301,0,2005803,633066,6,0,238005,50968,0.9067520589010984,Vehicles,0,0,Senior,Construction,Mortgage,Unsecured
6302,1,1733116,642569,20,0,358764,46349,0.8197379748383836,Vehicles,0,0,Senior,Retail,Corporate,Secured
6303,1,1065029,166033,11,0,68034,3966,0.9398438915747834,PlantMachinery,1,0,Senior,Construction,Corporate,Secured
6304,0,508895,1368160,5,1,115632,27197,0.8262215191738964,Vehicles,0,0,Senior,Energy,Corporate,Unsecured
6305,1,1107774,355697,29,1,284490,58738,0.7962111405394963,Guarantee,0,0,Senior,Energy,Mortgage,Partially Secured
6306,1,3226026,705683,20,1,425286,94225,0.897378074448253,Property,0,0,Senior,Manufacturing,Corporate,Secured
6307,1,773378,1189222,19,0,982166,53763,0.05,Vehicles,0,0,Junior,Transport,Corporate,Secured
6308,1,2938316,6179904,12,0,4767564,1071813,0.05,Property,1,0,Senior,Retail,Corporate,Secured
6309,1,2513208,171176,39,0,130038,18696,0.95,PlantMachinery,0,0,Senior,Transport,Mortgage,Secured
6310,0,891858,1888853,31,0,397790,92316,0.6574858329465004,Guarantee,0,0,Senior,Manufacturing,Corporate,Unsecured
6311,1,4822485,1896642,7,0,809255,152484,0.8638106702249981,Vehicles,0,0,Senior,Services,SME,Partially Secured
6312,1,842773,361480,8,0,304083,41090,0.6879432539960345,Property,0,0,Senior,Energy,SME,Secured
6313,0,5441399,1410499,37,0,192789,14409,0.95,Receivables,0,0,Senior,Retail,Corporate,Unsecured
6314,1,1856357,4447175,7,0,1980147,319847,0.10561384475076718,Vehicles,0,0,Senior,Construction,Mortgage,Secured
6315,1,1183674,314434,17,0,138596,26580,0.90536583552566,Guarantee,0,0,Senior,Retail,SME,Partially Secured
6316,0,494943,951330,29,0,302869,69905,0.5293114560666582,Inventory,0,0,Senior,Services,Corporate,Unsecured
6317,0,1101011,1138567,35,1,150266,34119,0.8945087742084321,Vehicles,0,0,Junior,Construction,Corporate,Unsecured
6318,1,980914,1312700,26,0,650257,66150,0.4045278179330706,Vehicles,1,0,Senior,Transport,SME,Secured
6319,1,341705,1700139,23,0,883589,57444,0.05,Receivables,1,0,Senior,Transport,Corporate,Partially Secured
6320,1,967416,875837,4,0,519254,74745,0.5405192802269138,Vehicles,0,0,Senior,Manufacturing,Corporate,Secured
6321,1,538313,1283087,21,0,994527,104709,0.05,Guarantee,1,0,Senior,Services,Corporate,Secured
6322,1,2160805,267634,20,0,133411,15140,0.945265306216896,Vehicles,0,0,Senior,Manufacturing,SME,Partially Secured
6323,1,4440513,873622,12,0,656217,120404,0.8793353380566615,PlantMachinery,0,1,Senior,Manufacturing,SME,Secured
6324,1,352598,431932,39,0,211439,42144,0.5198639810776011,PlantMachinery,0,0,Senior,Energy,SME,Secured
6325,1,6664514,188563,25,0,147431,29000,0.95,Property,0,1,Senior,Transport,Corporate,Secured
6326,1,1057532,416624,3,0,354183,75598,0.7365706191396573,Inventory,0,0,Senior,Construction,SME,Secured
6327,0,453603,981072,8,0,201937,11852,0.580944129558226,Vehicles,1,0,Senior,Energy,SME,Unsecured
6328,1,2565733,1178056,3,1,848980,206368,0.7495405796316297,PlantMachinery,0,0,Senior,Services,Corporate,Partially Secured
6329,1,769537,180718,20,0,96354,11340,0.8895257797870668,Property,1,0,Senior,Services,SME,Partially Secured
6330,1,1108217,260030,29,1,224618,27722,0.8223308251001383,Receivables,1,0,Senior,Construction,Corporate,Secured
6331,1,802688,1618680,19,0,992149,175024,0.05,Guarantee,1,0,Senior,Services,Other,Partially Secured
6332,0,531395,1275645,28,0,370400,35217,0.36923945464296803,Inventory,1,0,Senior,Construction,SME,Unsecured
6333,1,2480565,1935377,15,0,1027170,190609,0.6627538484175984,Receivables,1,0,Senior,Manufacturing,Mortgage,Secured
6334,1,903199,3284133,12,0,1632234,167289,0.05,Property,0,0,Senior,Energy,Corporate,Secured
6335,1,285885,1318065,28,0,677107,128894,0.05,Receivables,1,0,Senior,Services,SME,Secured
6336,0,2086628,462180,33,0,91202,19477,0.95,Vehicles,1,0,Senior,Construction,Corporate,Unsecured
6337,1,360201,827640,25,0,388001,89257,0.1706186268222465,Receivables,1,0,Junior,Manufacturing,SME,Secured
6338,1,379549,4528434,22,0,2689617,354070,0.05,PlantMachinery,1,1,Junior,Construction,Corporate,Partially Secured
6339,1,3963373,15262263,25,0,9020261,1906970,0.05,PlantMachinery,0,0,Senior,Retail,Corporate,Secured
6340,1,363545,1213969,29,0,748503,107047,0.05,Guarantee,0,0,Senior,Services,SME,Secured
6341,1,118605,1314687,17,0,803273,79665,0.05,Receivables,1,0,Senior,Retail,Mortgage,Partially Secured
6342,1,2241960,1620554,13,1,870577,170902,0.6879181608949312,Inventory,0,0,Junior,Transport,Mortgage,Secured
6343,0,887475,748758,10,0,43095,4693,0.95,PlantMachinery,1,0,Junior,Manufacturing,SME,Unsecured
6344,0,967378,2624075,16,0,581076,48894,0.44987171508965473,Receivables,1,0,Senior,Retail,SME,Unsecured
6345,1,878085,2210766,15,0,925727,68724,0.05,Vehicles,0,0,Senior,Manufacturing,Corporate,Secured
6346,1,1516127,1077133,24,0,478131,61938,0.7254893554431785,Guarantee,0,0,Senior,Construction,Other,Secured
6347,1,566527,514102,36,0,444401,88527,0.3718322339447193,PlantMachinery,0,0,Junior,Services,SME,Secured
6348,0,5262490,136931,3,0,25945,5520,0.95,PlantMachinery,0,0,Senior,Services,SME,Unsecured
6349,1,274791,1632551,39,0,901311,195517,0.05,Guarantee,0,0,Junior,Transport,Corporate,Partially Secured
6350,0,1876417,921855,34,0,87501,11865,0.95,Receivables,0,1,Senior,Construction,Corporate,Unsecured
6351,1,2285558,323985,13,0,146340,8423,0.9396571865601311,Receivables,0,0,Senior,Retail,Mortgage,Secured
6352,1,562613,210467,12,0,165109,14145,0.7316734593761609,Receivables,0,0,Senior,Energy,Other,Partially Secured
6353,1,432036,1509933,32,0,727159,64764,0.05,Inventory,0,0,Senior,Energy,Mortgage,Secured
6354,1,3325645,125321,14,0,94100,14186,0.95,PlantMachinery,1,1,Senior,Construction,SME,Partially Secured
6355,0,446475,1014194,36,0,56714,13224,0.9025925303768408,Vehicles,0,0,Senior,Retail,Corporate,Unsecured
6356,0,655619,1844844,27,0,446237,33939,0.37113170911764304,Vehicles,0,0,Senior,Energy,Corporate,Unsecured
6357,1,2920627,1335587,38,0,1183245,67130,0.617850892976063,Property,0,1,Senior,Services,Corporate,Secured
6358,1,1245118,474580,6,0,310778,15565,0.7629035962856532,Receivables,0,1,Junior,Energy,SME,Secured
6359,0,199357,184552,23,0,32692,7523,0.8737491033673259,Property,0,1,Senior,Manufacturing,SME,Unsecured
6360,0,6900187,1391261,32,0,209991,45027,0.95,Property,0,0,Senior,Services,SME,Unsecured
6361,1,707851,2732084,14,0,1617289,392351,0.05,Inventory,1,0,Senior,Retail,SME,Secured
6362,1,803910,388478,27,0,179735,34161,0.8189175405207051,Guarantee,1,0,Senior,Retail,SME,Secured
6363,1,1553132,1273906,21,0,1031096,177487,0.45039507266607093,Inventory,1,1,Senior,Manufacturing,SME,Partially Secured
6364,1,2246933,4154350,4,0,2449470,182821,0.05,Receivables,1,0,Senior,Retail,Mortgage,Secured
6365,1,8547114,1058890,24,0,803641,132708,0.9215018075106989,Receivables,0,0,Senior,Manufacturing,Corporate,Secured
6366,1,228646,471385,32,1,252280,52515,0.12631316532981118,Guarantee,1,0,Senior,Retail,Corporate,Secured
6367,1,2746813,2292008,38,0,1325242,296678,0.6255427653793688,Receivables,0,0,Senior,Energy,Corporate,Secured
6368,1,2528178,324059,5,0,273328,61230,0.9161063817500192,Vehicles,1,1,Senior,Services,Mortgage,Secured
6369,1,1048462,174903,25,0,107124,11858,0.9091373840921273,Receivables,1,0,Senior,Services,Corporate,Secured
6370,0,2642599,1782546,6,0,658488,57942,0.7727441810127076,Vehicles,0,0,Senior,Services,SME,Unsecured
6371,0,3061066,466597,30,0,50284,4007,0.95,Property,1,1,Junior,Transport,SME,Unsecured
6372,1,301956,514950,16,0,435888,77942,0.05,Receivables,0,0,Senior,Manufacturing,Corporate,Secured
6373,0,6918894,365991,8,0,68321,4372,0.95,PlantMachinery,0,0,Junior,Retail,SME,Unsecured
6374,0,253023,433610,8,0,91083,20413,0.7206973279109014,Vehicles,1,0,Junior,Energy,Corporate,Unsecured
6375,1,386421,3413800,39,0,1878083,397329,0.05,Receivables,1,1,Junior,Energy,SME,Secured
6376,1,925613,4541412,9,0,4038004,207501,0.05,Vehicles,1,0,Senior,Manufacturing,Mortgage,Partially Secured
6377,0,8243540,5253875,15,0,387933,64978,0.95,Vehicles,0,0,Senior,Retail,Corporate,Unsecured
6378,0,883585,2419648,3,1,518552,91593,0.5167878585535064,Receivables,0,0,Senior,Manufacturing,Corporate,Unsecured
6379,0,1164807,1218216,26,0,452406,104606,0.7014097614454584,Property,1,0,Senior,Transport,Mortgage,Unsecured
6380,0,5035778,150917,36,0,46760,7339,0.95,Guarantee,0,1,Senior,Services,SME,Unsecured
6381,1,890627,593458,12,0,500828,30221,0.4716003444764194,Receivables,0,0,Senior,Services,Corporate,Secured
6382,1,370112,7821836,8,0,3625756,676872,0.05,Property,1,0,Junior,Energy,Mortgage,Secured
6383,1,792355,451719,6,0,306817,36787,0.6592057852856359,Property,0,0,Junior,Transport,SME,Secured
6384,1,4736418,3857612,10,0,2570418,390477,0.5397490255294191,Receivables,1,0,Senior,Energy,Mortgage,Secured
6385,1,1290919,774938,17,0,437207,42783,0.6944626270122293,PlantMachinery,0,0,Senior,Manufacturing,Corporate,Secured
6386,1,8290810,38332,14,0,23163,5144,0.95,PlantMachinery,1,1,Junior,Retail,SME,Secured
6387,1,2515381,1475539,8,0,814945,136599,0.7303207744671683,Property,1,1,Senior,Manufacturing,SME,Secured
6388,0,631081,2936944,23,0,336556,66988,0.5728472256334765,Vehicles,0,0,Junior,Transport,Corporate,Unsecured
6389,1,1265624,691144,34,1,460776,36899,0.6650845748816394,PlantMachinery,0,0,Senior,Retail,Corporate,Secured
6390,1,512359,2831610,34,0,1217664,198493,0.05,Receivables,1,0,Senior,Energy,Corporate,Partially Secured
6391,1,616347,116470,29,0,74617,8230,0.8922895706477033,PlantMachinery,1,0,Junior,Manufacturing,SME,Partially Secured
6392,1,106014268,158876,13,0,89312,4921,0.95,Vehicles,0,0,Senior,Manufacturing,Mortgage,Partially Secured
6393,0,3330471,913785,24,0,119004,23291,0.95,PlantMachinery,0,0,Senior,Energy,SME,Unsecured
6394,0,2845069,1232834,38,1,258636,63579,0.9314403271063022,Receivables,0,0,Junior,Services,Corporate,Unsecured
6395,0,644880,3243737,25,0,982969,192241,0.05,Receivables,0,1,Senior,Services,SME,Unsecured
6396,1,5778091,1473007,39,0,1223686,81755,0.8023688100447016,Property,0,1,Senior,Manufacturing,SME,Partially Secured
6397,1,3610712,196223,25,0,114935,20228,0.95,Inventory,0,0,Senior,Construction,SME,Partially Secured
6398,1,7894061,922045,29,0,694221,149776,0.9310310624658208,Vehicles,0,0,Senior,Manufacturing,SME,Secured
6399,1,7520281,1412398,36,0,892034,73379,0.8911403709515642,PlantMachinery,1,0,Senior,Retail,SME,Secured
6400,0,274007,92813,22,0,15108,3719,0.95,Guarantee,1,0,Senior,Retail,SME,Unsecured
6401,0,396392,695233,17,0,161582,28232,0.6635905870956023,Property,0,0,Senior,Manufacturing,SME,Unsecured
6402,0,440740,504266,6,0,36626,9025,0.9373757771021464,Inventory,1,1,Senior,Manufacturing,SME,Unsecured
6403,1,467923,354987,31,0,310142,54595,0.45386954691263304,Inventory,0,0,Senior,Construction,Mortgage,Secured
6404,0,1661867,1262563,13,0,342028,62844,0.8320058103325958,Guarantee,0,0,Senior,Energy,Corporate,Unsecured
6405,1,682280,205942,9,1,144221,29120,0.8312994664946942,Property,0,0,Junior,Construction,Corporate,Secured
6406,0,9555223,1153795,13,0,248758,52429,0.95,Receivables,0,0,Senior,Construction,SME,Unsecured
6407,1,8078202,1349763,35,0,1027768,231948,0.9014855038286985,Receivables,0,0,Senior,Energy,Corporate,Secured
