cust_id,secured_flag,ead,collateral_value,recovery_amount,recovery_cost,time_to_recovery,default_flag,lgd_observed
6469,0,1373241,17456155,5350044,286673,19,0,0.05
6470,0,693528,2318375,638026,101860,20,0,0.2269007163373361
6471,0,4790464,1288167,386454,23657,22,0,0.9242668351124234
6472,0,3945403,202654,34512,2523,28,0,0.95
6473,1,3920886,2068849,1537278,289212,32,0,0.681687761388625
6474,0,733138,420314,103369,10012,39,0,0.8726610815426291
6475,0,459319,589071,45444,2650,29,0,0.9068316355299911
6476,0,1305412,114822,8422,697,25,0,0.95
6477,1,1034730,186161,74770,6858,28,0,0.9343674195200681
6478,1,654205,1181624,850632,173491,7,0,0.05
6479,1,371114,2206367,1840192,322005,16,0,0.05
6480,1,1153696,1549425,1376090,271123,37,0,0.05
6481,1,802855,1492407,868500,107663,34,0,0.05233572687471588
6482,1,2393690,679258,550929,40012,6,0,0.7865567387589871
6483,1,2338700,466317,384531,81158,24,1,0.8702813528883568
6484,1,3615713,1002276,473293,36955,35,0,0.8793217271392946
6485,1,341363,1800453,1288672,163063,15,0,0.05
6486,1,1795974,733328,356815,36557,10,1,0.8216800465931021
6487,0,581016,2761479,500942,54756,11,0,0.23205901386536687
6488,1,354898,575747,483416,82360,30,0,0.05
6489,1,783399,248126,197194,16341,3,0,0.7691431824651296
6490,0,3501510,721149,206267,28707,17,0,0.9492904489777267
6491,1,828756,819598,659247,117173,9,1,0.34591846092215317
6492,1,5754281,666481,317520,71055,19,0,0.95
6493,1,2082081,2983838,1484339,184422,14,0,0.37566453946796496
6494,1,810907,1768835,892257,101483,31,0,0.05
6495,0,3836413,151140,38301,4732,16,0,0.95
6496,1,1877396,3944385,3334909,500767,15,0,0.05
6497,1,473279,35754,24363,2743,34,0,0.95
6498,1,7715969,7772689,6832083,683826,27,0,0.20317759182288053
6499,1,1558881,531768,406278,50809,29,0,0.7719716899493931
6500,0,1225422,592126,105330,21652,26,0,0.931714952073653
6501,1,511175,682816,481928,48464,15,0,0.15202425783733553
6502,1,3911917,1114287,919027,201198,31,0,0.816501986110646
6503,1,2017309,729205,324562,34735,32,1,0.8563298929415375
6504,1,2256302,629867,304861,52013,29,0,0.8879369871586339
6505,1,723943,3078060,1641059,400738,9,0,0.05
6506,0,2769287,1358858,315877,75923,15,0,0.913351703886235
6507,0,2993080,254057,78012,10681,9,0,0.95
6508,0,616135,1647453,599098,38044,37,0,0.08939761578225547
6509,0,291562,1298236,311725,71860,8,0,0.17731048627736123
6510,0,2150848,400391,43389,3270,24,0,0.95
6511,1,249360,1743407,1109917,260508,16,0,0.05
6512,0,1400046,613337,153923,30249,23,0,0.9116643310291234
6513,0,768929,571579,180321,42708,20,1,0.821032891203219
6514,0,4068012,554707,155577,28482,31,0,0.95
6515,1,811919,50466,20589,5127,28,0,0.95
6516,1,3639194,408656,166097,23818,39,0,0.95
6517,0,719125,1598363,240054,27828,38,0,0.7048830175560576
6518,0,3268987,711654,106497,13702,30,0,0.95
6519,0,9438820,177423,60983,7321,13,0,0.95
6520,1,413309,2107671,1498913,195097,19,0,0.05
6521,1,1610468,525202,330281,74987,14,1,0.8414783777138074
6522,1,18789004,190282,143644,24191,30,0,0.95
6523,0,1285410,8257345,2020702,394318,26,0,0.05
6524,1,1279254,229007,119811,12888,33,0,0.9164176934369562
6525,1,2645839,1919241,1302258,322926,39,1,0.6298595643952636
6526,0,1253037,312936,57296,6081,31,0,0.95
6527,1,218114,846960,345930,28298,7,0,0.05
6528,0,3731375,270384,99141,20387,37,0,0.95
6529,1,162275,186607,123250,26845,15,0,0.405915883531043
6530,0,792706,1295520,291674,37555,11,1,0.6794284387906739
6531,1,4022546,1139180,504846,79873,33,1,0.8943522336351156
6532,0,841934,2569223,704418,93564,25,0,0.2744633189774971
6533,0,600971,702344,98569,10722,18,0,0.8538248933808786
6534,1,2897224,8388623,5129541,1090927,22,0,0.05
6535,1,513438,979876,735199,148074,10,0,0.05
6536,1,354255,1360621,1069015,157215,19,1,0.05
6537,0,1582496,163689,18411,2597,21,0,0.95
6538,0,1001567,371204,101784,8756,39,0,0.9071175468041579
6539,1,346738,1291929,972411,172558,29,0,0.05
6540,1,2273776,664871,450550,105760,17,0,0.8483623716672178
6541,1,1913582,896677,748922,145117,26,0,0.6844634826205513
6542,0,839234,297109,82629,12497,7,1,0.9164333189551425
6543,0,898667,834127,59127,3413,11,0,0.9380037321944613
6544,1,1924915,831012,385924,91099,27,0,0.8468373928199426
6545,1,3954486,199091,162856,18176,17,0,0.95
6546,1,906373,1478893,903819,99411,29,0,0.11249783477663167
6547,1,2314463,112412,85380,12287,8,0,0.95
6548,1,2116343,893285,549139,74591,18,0,0.7757698066901254
6549,1,2897350,5086761,2037278,493978,31,0,0.4673408459454329
6550,1,1250819,1542022,925529,76820,35,0,0.3214773680284677
6551,1,482952,1531455,725528,136271,20,0,0.05
6552,1,757289,271802,162892,11622,38,0,0.8002479898691253
6553,1,1694424,5106211,2862909,301691,3,0,0.05
6554,1,7410914,3316398,1662423,323220,15,0,0.8192931398205403
6555,0,741166,288384,113970,24025,8,0,0.8786439205252264
6556,0,2689289,432682,120651,17347,22,0,0.95
6557,1,866262,2899711,2254322,468603,36,0,0.05
6558,1,1343070,5260634,2801281,663974,20,0,0.05
6559,0,5473324,181469,29320,6953,9,0,0.95
6560,0,2582562,241812,42785,5069,39,0,0.95
6561,1,347562,622708,359690,40439,18,1,0.08145597044556074
6562,1,678422,66956,36077,7045,16,0,0.95
6563,1,4223696,744858,367226,66401,16,0,0.9287768343176214
6564,1,1385924,2688026,2248389,288812,6,0,0.05
6565,1,381230,149866,122389,11716,16,0,0.7096949348162527
6566,1,530220,838875,510530,88672,3,0,0.20437177020859265
6567,0,2430222,384635,90029,12248,35,0,0.95
6568,1,3250795,4430134,2875892,219783,10,0,0.18293555884022217
6569,1,1224269,389737,172533,30684,29,0,0.8841357577460509
6570,1,14293476,3878241,3146010,596278,35,0,0.821615679768868
6571,1,2741874,378056,192670,23668,32,1,0.9383625943424097
6572,1,942714,1703666,1283556,277749,22,0,0.05
6573,1,531944,962356,638714,41346,8,0,0.05
6574,0,453665,626497,210981,31474,3,0,0.6043181642842186
6575,1,1681877,305718,194314,46881,11,1,0.9123402008589213
6576,0,737648,1040700,336479,29641,34,0,0.5840319501984687
6577,0,6412397,449284,122784,10370,35,0,0.95
6578,1,5211153,341552,143597,18055,20,0,0.95
6579,1,2264957,3685788,3126174,323924,39,0,0.05
6580,1,369905,1332121,1032189,97342,21,0,0.05
6581,0,614018,1480666,217485,52189,35,0,0.7307961655847223
6582,0,4221400,474132,129072,15355,7,0,0.95
6583,0,684835,594468,138697,8594,14,0,0.8100228522198778
6584,1,3693709,554912,370127,85113,3,1,0.9228379929225611
6585,0,1933038,1057018,301913,42161,8,1,0.8656249903002424
6586,1,1266436,1477679,1133012,223416,19,0,0.28176710074571476
6587,1,595506,705543,574825,70973,10,1,0.15390944843544818
6588,1,1094443,305007,260357,61713,7,1,0.8184976284740274
6589,1,1453736,1683907,1108881,119271,37,0,0.3192642955804905
6590,0,3377137,756716,276135,50409,30,0,0.9331605439755627
6591,1,495966,149504,121915,26195,17,0,0.8070028993922971
6592,1,924661,69645,54067,5276,30,0,0.947233634813191
6593,1,1257735,1012250,843848,177463,26,0,0.47017058442358683
6594,0,2333029,292897,48100,10026,28,0,0.95
6595,0,484821,1171936,127618,30991,10,0,0.8006955144269741
6596,1,322361,310773,138145,32403,37,1,0.6719764487639635
6597,1,2359511,844503,624747,79793,18,0,0.7690394323230534
6598,1,263563,481065,213784,35938,9,1,0.3252239502509836
6599,0,4346926,5010833,1858405,436834,19,0,0.6729709684498886
6600,1,1028975,2074741,1481825,75388,37,0,0.05
6601,1,255881,3210786,1309987,229863,33,1,0.05
6602,1,743838,748968,524000,48770,9,0,0.3611108870479862
6603,1,1757009,1802341,852759,168635,5,0,0.6106314765604501
6604,0,705949,806787,243820,51030,20,0,0.72690661790016
6605,1,1226935,3673114,1745579,336184,29,0,0.05
6606,1,2520778,673458,432300,107735,19,0,0.8712441159038995
6607,1,982454,156805,71779,10469,34,1,0.9375950426177714
6608,1,471154,80944,37463,6079,13,0,0.9333890829749933
6609,0,891816,4570541,421518,55555,14,0,0.5896429308287808
6610,1,4949712,1234720,494417,121031,38,0,0.9245640958504252
6611,0,6485401,1327333,494560,115999,14,0,0.9416287443135745
6612,0,159543,3755051,1243962,307665,14,0,0.05
6613,1,3580553,118550,83078,20518,22,0,0.95
6614,1,1544402,491658,435002,99655,5,0,0.7828628815554499
6615,1,3029725,562599,258691,61096,33,0,0.9347812095157151
6616,0,693503,1650357,502717,37189,7,0,0.3287296522149147
6617,1,205199,340474,202784,17176,22,0,0.09547317482054007
6618,1,2157560,194558,115473,26216,3,0,0.95
6619,1,469311,192647,110657,21617,13,1,0.8102750628048352
6620,0,300050,2582736,1029003,231523,38,0,0.05
6621,1,321772,322292,206025,42030,33,0,0.49033787899506487
6622,1,2193291,397432,315437,24577,26,0,0.8673864981892507
6623,1,1382566,1465853,1227968,286501,17,1,0.3190437201551318
6624,1,2629925,338121,298029,60871,4,0,0.9098232839339525
6625,0,2348001,111810,29226,4797,31,0,0.95
6626,1,789429,128043,91108,14255,24,0,0.902647356507045
6627,0,1120769,685231,187057,30819,13,0,0.8605975004661978
6628,0,721121,1260553,437452,56030,33,1,0.4710707357017754
6629,1,974492,583926,449481,94680,22,0,0.6359118391941647
6630,0,457140,1171138,413818,95924,17,1,0.30460252876580474
6631,1,1777083,123732,91719,9225,37,0,0.95
6632,1,3524047,133274,82032,4725,19,0,0.95
6633,0,531461,8704315,3409709,308870,6,0,0.05
6634,1,4330829,2830779,2403831,484294,33,1,0.5567737724117022
6635,1,1347176,1699541,1234351,276099,31,0,0.2886957606133126
6636,1,1530460,353028,306909,36741,32,0,0.8234726814160449
6637,0,219821,561402,129448,10417,7,0,0.4585094235764554
6638,1,197350,728071,338153,74970,31,0,0.05
6639,1,1389030,3096492,1256636,116777,22,0,0.17938489449471928
6640,1,2649104,1136042,672770,66183,11,0,0.7710218247377226
6641,0,614534,1300819,211153,14468,39,0,0.6799444782550681
6642,0,6389035,606572,237049,55010,16,0,0.95
6643,1,2507849,1744418,1300812,150041,20,0,0.5411322611528844
6644,0,484880,1017190,271945,22943,19,0,0.486466754660947
6645,1,1240281,765607,591843,142473,19,0,0.6376869435232821
6646,1,14316583,322096,155407,18198,8,0,0.95
6647,0,347123,643753,194459,38794,23,0,0.5515566528291125
6648,0,2039611,222462,55878,5368,12,0,0.95
6649,0,870876,697911,146608,28642,30,0,0.8645432874485002
6650,0,2438506,804360,166768,16081,39,0,0.938205196132386
6651,1,4270637,51794,41738,7410,23,0,0.95
6652,0,817301,566156,166994,23073,3,0,0.8239069816383437
6653,1,3681799,200091,146151,30654,6,0,0.95
6654,1,11086108,1262372,1103629,216371,39,0,0.919966682626581
6655,1,1285007,1470151,1034195,245204,8,1,0.3860025665229839
6656,1,2636304,456354,237795,29801,27,0,0.9211039394546304
6657,1,666342,1334309,1087766,218496,3,0,0.05
6658,1,1225990,1397469,567751,138399,38,0,0.6497915969950816
6659,1,1007844,566545,299287,35094,37,0,0.7378632010509563
6660,1,2668256,3944038,2341753,252911,5,0,0.2171508281064486
6661,1,4011500,328541,163609,33345,26,0,0.95
6662,1,1077705,3680290,2583596,359389,25,0,0.05
6663,1,5573996,569367,386600,50153,28,0,0.9396398920989538
6664,0,5554102,288468,54606,8689,7,0,0.95
6665,0,2804830,495487,38050,9021,36,0,0.95
6666,0,717819,217656,70795,4726,16,0,0.9079586915364458
6667,1,652242,1728930,943306,135022,26,0,0.05
6668,0,533715,125110,13453,968,35,0,0.95
6669,1,3106993,3363758,1936297,438991,19,0,0.5180851710962979
6670,1,357979,260548,182687,14129,35,0,0.5291399774847128
6671,1,2366298,1830900,1325929,90084,17,0,0.4777306155015133
6672,0,407946,749115,204890,49737,37,0,0.619672701779157
6673,1,2740212,982540,858444,139641,16,0,0.7376834347123506
6674,1,1223491,381151,202383,43548,3,0,0.8701788570573874
6675,1,4563674,1075276,812979,117110,16,0,0.847520002524282
6676,0,3765738,846166,177792,24380,39,0,0.95
6677,1,5050841,146722,107462,24965,14,0,0.95
6678,1,5182606,253026,159399,39526,37,0,0.95
6679,1,1388355,402317,275407,47839,34,0,0.8360880322395929
6680,1,377455,317903,156419,36545,4,0,0.6824151223324635
6681,0,419776,2893831,577398,128496,35,0,0.05
6682,1,149216,735066,575658,91415,20,0,0.05
6683,0,406904,309731,91748,21856,18,0,0.8282346696026581
6684,1,1288286,425131,220548,20292,27,0,0.8445562553656564
6685,0,687176,418775,84586,19198,28,0,0.9048453380211183
6686,1,1004363,531333,213546,23889,7,0,0.8111668789073273
6687,1,1968368,223493,99450,5579,18,0,0.95
6688,1,887296,297948,138058,28635,18,0,0.8766781322129256
6689,1,391668,1695125,926937,218760,13,0,0.05
6690,1,1140259,894372,697169,65085,10,0,0.44566629160567905
6691,0,489681,616879,198549,31135,5,0,0.6581162021806033
6692,1,917321,731523,582514,116426,18,0,0.4919030524756328
6693,0,4605569,693761,250998,29197,9,1,0.95
6694,0,917579,579520,204947,16269,30,0,0.7943741083873976
6695,1,7067077,1288275,837288,107548,4,0,0.8967409015070871
6696,0,5033549,1187636,436995,61753,37,0,0.9254518034889498
6697,0,673804,129451,50484,10018,33,0,0.9399439599646188
6698,1,395883,631139,404820,36327,13,0,0.06918710831230435
6699,0,1141034,139190,12440,2649,13,0,0.95
6700,1,3810716,1467594,639459,96197,3,0,0.8574383396715998
6701,1,736606,1697102,1235512,285129,32,0,0.05
6702,0,2981956,372556,89731,14640,32,0,0.95
6703,1,4026628,641500,519557,72411,35,0,0.8889527415991743
6704,1,554584,71497,56935,6112,14,0,0.9083583370598503
6705,1,611670,2126671,1386164,98762,12,0,0.05
6706,0,2452606,1592222,224304,27890,6,0,0.9199162034179155
6707,0,1399810,2584632,656004,87067,35,0,0.5935612690293683
6708,1,605577,3742253,2401223,392977,33,0,0.05
6709,0,845615,189753,45798,10165,33,1,0.95
6710,0,1120718,1937382,457425,65303,7,1,0.6501153724665795
6711,1,251486,3712569,3140875,354469,23,0,0.05
6712,1,2586052,140922,97429,21887,20,0,0.95
6713,0,745125,604204,56165,11052,20,0,0.9394557960073813
6714,0,74331,489068,83527,9305,6,0,0.05
6715,0,1174236,1869175,585932,48860,22,0,0.5426200525277712
6716,1,572878,52400,43699,4728,22,0,0.9319732997252469
6717,1,6509818,5376528,3303104,246832,30,0,0.530513449070312
6718,1,669679,644486,393609,90799,15,0,0.5478281385559349
6719,1,401256,1998093,1288181,222012,37,0,0.05
6720,1,1998550,682651,370783,82574,20,0,0.8557909484376173
6721,0,621289,1253358,492196,105365,35,1,0.37737349285115296
6722,1,551580,56751,33362,2690,39,0,0.9443924725334494
6723,0,2001688,477648,132326,18340,38,0,0.9430550615280703
6724,1,424867,1853409,1263994,308936,11,0,0.05
6725,1,280050,1002097,818788,79224,28,1,0.05
6726,1,6756381,120508,89590,5379,3,0,0.95
6727,1,2146821,780404,395119,47098,27,0,0.8378900709467627
6728,1,923375,296375,247127,37610,26,0,0.7730965209151212
6729,0,1198429,269423,98540,6028,32,0,0.9228056063396329
6730,0,1994421,136931,11984,1621,14,0,0.95
6731,1,3183008,1440603,748505,75361,17,0,0.7885195387507666
6732,1,564685,2481356,1659475,153374,22,0,0.05
6733,0,1734355,7513090,2309213,237344,29,0,0.05
6734,1,724542,144140,109750,7801,31,0,0.8592918008893895
6735,1,995518,1696553,1473387,96255,4,0,0.05
6736,1,1412247,1823901,1376215,232813,17,0,0.19036684092796796
6737,0,1194599,385171,22160,5308,37,0,0.95
6738,1,2509431,265843,186099,39257,12,0,0.941483945962252
6739,1,1957319,220948,186538,40437,28,0,0.9253565719231255
6740,0,266154,408362,113759,22412,36,0,0.656788926711603
6741,1,309333,911533,418486,100937,10,0,0.05
6742,1,830915,3256368,1515455,363876,3,0,0.05
6743,1,7486599,2460492,1592987,327614,17,0,0.8309815979191619
6744,0,513193,123382,28659,5536,6,0,0.95
6745,1,976546,306285,223168,24784,5,0,0.7968513516004366
6746,0,703380,3046806,193629,13211,4,0,0.7434985356421848
6747,0,691041,326373,86443,5927,21,0,0.8834859291995699
6748,1,1437246,685150,491242,96898,21,1,0.7256252583065113
6749,0,4880592,111768,44331,2468,21,0,0.95
6750,1,1897349,2593027,1299594,277179,22,0,0.46113498360080296
6751,1,538460,88963,49489,6101,39,1,0.9194220554915871
6752,1,18872747,119719,68504,6056,4,0,0.95
6753,1,1300908,2317266,1863302,245057,27,0,0.05
6754,1,675210,6028856,4748057,905238,24,0,0.05
6755,1,4936150,529838,278873,29287,36,0,0.9494371119192083
6756,1,752329,692768,296211,25096,24,0,0.6396323948697977
6757,0,6343325,1980990,653341,129085,14,0,0.9173531231649017
6758,1,503509,1002886,606678,137191,14,0,0.06756979517744466
6759,0,5025474,483816,55807,9325,33,0,0.95
6760,1,1470403,427624,196069,30345,34,0,0.8872934834871801
6761,1,4373404,130160,52897,10630,38,0,0.95
6762,1,8054694,942447,578535,113699,16,0,0.9422900485108435
6763,1,387469,659272,375707,19257,28,1,0.08005543669299997
6764,1,4307084,450615,337165,35863,30,1,0.9300450142137929
6765,0,293929,242317,67361,15924,3,0,0.8250019562547418
6766,0,422023,270875,76186,18440,12,0,0.8631685950765716
6767,0,538525,1440087,210994,32083,25,0,0.66777586927255
6768,1,1989982,1923832,1093989,177245,37,0,0.5393204561649301
6769,0,1242972,508984,63473,3181,17,0,0.95
6770,1,1017504,453283,339440,62615,10,1,0.7279371874705161
6771,1,1391976,285211,164286,15194,4,0,0.8928918314683587
6772,0,2172283,2044169,768389,58076,22,0,0.6730108369857887
6773,1,2346060,754714,577485,64064,31,0,0.7811560659147677
6774,1,3591810,1093277,871692,159500,4,0,0.8017177968767836
6775,1,7422561,1081995,566775,77799,17,0,0.9341230068705397
6776,1,1177186,519970,243542,29179,6,0,0.8179021836821029
6777,0,714194,202420,26435,5164,15,0,0.95
6778,1,2221151,243836,122931,26152,30,0,0.95
6779,0,382982,2522280,594660,133108,39,0,0.05
6780,1,610049,328321,258940,35979,23,0,0.6345195222023149
6781,1,3266994,464446,236776,45831,17,0,0.941553305576931
6782,1,1062220,209435,168203,38189,35,0,0.877601626781646
6783,1,359262,191439,141092,32702,14,0,0.6982981779314261
6784,1,271087,312987,159580,23685,32,0,0.4987033682913603
6785,0,1262641,4672701,1282385,155252,6,0,0.10732108334831514
6786,0,3767403,1504304,323972,74525,13,0,0.9337880762955277
6787,0,3717439,408616,122887,12569,29,0,0.95
6788,0,1343623,2400444,875791,183363,20,0,0.4846560381892837
6789,0,8965634,616905,41868,9702,16,0,0.95
6790,1,1082928,3235758,2416854,478401,17,0,0.05
6791,0,1046992,8309445,2409433,448087,36,0,0.05
6792,1,92278,2260231,983244,59127,25,0,0.05
6793,1,768839,809365,698163,63319,37,0,0.17428226195601415
6794,1,2819344,1574173,1176667,215699,7,0,0.6591519161904329
6795,1,5745694,741609,526985,109106,3,0,0.9272709267148581
6796,1,524271,96799,69870,4379,28,0,0.8750817802243496
6797,0,1909309,355013,80867,4351,12,0,0.95
6798,1,3425914,256081,228475,25658,17,0,0.9407991560792244
6799,1,1216159,346462,161568,28919,34,0,0.8909279132087169
6800,1,122604,5246325,4037417,615336,26,0,0.05
6801,1,1539995,2506416,1530011,79058,38,0,0.05781966824567608
6802,1,2575181,1184668,995770,79982,18,0,0.644379171794138
6803,1,466296,1782588,1352325,271060,12,0,0.05
6804,1,932706,91005,61985,6789,36,0,0.9408216522677028
6805,1,378701,1624973,1411852,103683,16,0,0.05
6806,0,92028,2050484,116327,6999,7,0,0.05
6807,0,3358498,62086,13437,2957,20,0,0.95
6808,1,1198104,1692573,840013,121241,10,0,0.40007545254835974
6809,1,5942705,152286,112390,16941,33,0,0.95
6810,1,2834347,83532,71914,4477,20,0,0.95
6811,0,843900,3137541,219312,32395,15,0,0.7785081170754828
6812,1,1106618,240926,100984,18091,39,0,0.9250933926612436
6813,1,2118412,331856,239483,17855,13,0,0.8953801243573016
6814,0,3162531,2166373,651942,150274,5,0,0.8413713573084343
6815,1,1660568,521381,352537,72858,18,0,0.8315763040116394
6816,1,3633086,598282,354387,74554,10,1,0.9229764998681562
6817,1,893883,584028,396562,62381,19,0,0.6261468223469961
6818,0,443678,1069133,80143,9359,15,0,0.8404608747785556
6819,0,1127136,568656,160260,28540,37,0,0.8831374386054567
6820,0,1476499,826982,83981,7984,10,0,0.9485289187463046
6821,1,361661,419192,289434,22395,21,0,0.2616317490688794
6822,1,315930,1074108,604586,95322,17,0,0.05
6823,0,1881135,1030162,219474,31982,9,0,0.9003303856448368
6824,0,801021,5883570,2256967,180684,3,0,0.05
6825,1,1018823,479559,369589,57685,15,0,0.6938585014276277
6826,0,839286,595655,88432,14086,21,0,0.9114175620706172
6827,1,5501882,948566,551246,123646,4,0,0.9222811394355604
6828,1,4247160,2107218,1885304,380533,24,1,0.6456994791813824
6829,0,348936,219532,24963,2334,10,1,0.9351485659261297
