cust_id,age,income_monthly,sector,employment_type,loan_type,loan_amt,ltv_ratio,loan_tenure_months,interest_rate,bureau_score,dpd_12m_max,dpd_30_plus_count,utilization_ratio,installment_to_income,region,flood_risk_index,heatwave_days,storm_severity_index,drought_severity_index,sea_level_rise_mm,co2_intensity_sector,carbon_tax_exposure,energy_price_shock,ev_transition_risk,climate_hazard_score,transition_risk_score,climate_total_score,climate_pd_uplift,default_flag
10495,41.0,9500,Services,Self-Employed,Auto,50000,0.883,77,0.0653,784,2,2,0.302,0.9,Inland_Normal,15.33,24.6,5.21,4.32,1.7,0.241,2.56,8.5,4.25,0.964,7.866,3.725,0.7,0
10496,25.0,11950,Construction,Salaried,Mortgage,1181170,0.733,125,0.0773,739,0,0,0.073,0.9,Inland_Normal,21.71,27.0,3.45,3.14,0.75,0.708,4.05,6.75,1.0,1.083,7.988,3.845,0.743,0
10497,39.0,10750,Services,Salaried,Auto,126650,0.724,84,0.0868,701,0,0,0.363,0.9,Coastal_High,72.29,29.5,13.78,5.61,7.3,0.36,1.06,5.69,4.43,2.792,6.291,4.192,0.874,0
10498,35.0,24340,Construction,Salaried,Auto,124490,0.88,57,0.0507,665,1,0,0.1,0.9,Coastal_High,76.59,29.6,11.8,4.45,8.7,0.379,2.52,5.92,4.11,2.879,7.399,4.687,1.062,0
10499,34.0,21180,Construction,Salaried,Mortgage,825450,0.642,150,0.0661,686,0,0,0.646,0.9,Inland_Normal,21.15,28.0,2.52,3.38,0.53,0.552,1.98,5.25,2.6,1.063,6.373,3.187,0.7,0
10500,35.0,8000,Construction,Contract,Mortgage,915370,0.668,300,0.0755,684,0,0,0.518,0.9,Inland_Hot,37.07,46.4,4.95,7.14,0.81,0.798,4.29,9.09,2.37,1.85,9.974,5.1,1.219,0
10501,36.0,16110,Transport,Contract,Mortgage,880130,0.773,182,0.0831,730,1,1,0.528,0.9,Inland_Normal,16.4,54.7,6.03,1.46,1.44,0.995,5.0,10.34,1.8,1.41,11.168,5.313,1.3,0
10502,38.0,8000,Services,Contract,Mortgage,999300,0.618,246,0.0463,739,0,0,0.211,0.9,Coastal_Low,50.08,28.0,7.36,2.61,6.35,0.491,2.98,4.99,3.67,2.017,7.555,4.232,0.89,0
10503,41.0,9720,Manufacturing,Self-Employed,Auto,52770,0.935,67,0.0424,757,0,0,0.113,0.9,Inland_Normal,19.97,29.7,3.93,2.33,0.84,0.71,3.41,8.25,8.09,1.079,12.187,5.522,1.379,0
10504,34.0,20920,Transport,Contract,Mortgage,710340,0.682,259,0.0678,678,0,0,0.209,0.9,Coastal_Low,54.31,44.5,4.69,3.76,8.14,0.791,3.67,9.49,2.77,2.379,9.813,5.353,1.315,0
10505,44.0,8000,Services,Self-Employed,Auto,127680,0.697,59,0.0878,590,3,3,0.778,0.9,Coastal_Low,49.41,45.9,10.42,1.51,8.06,0.494,3.0,7.04,7.16,2.357,10.29,5.53,1.382,1
10506,46.0,8690,Manufacturing,Contract,Mortgage,1366100,0.883,300,0.0677,655,1,0,0.132,0.9,Coastal_High,68.29,55.7,14.59,4.03,12.34,0.831,4.48,10.03,2.19,3.204,10.4,6.082,1.592,0
10507,46.0,9960,Manufacturing,Self-Employed,Auto,67640,0.728,64,0.0505,687,2,2,0.649,0.9,Coastal_Low,42.02,39.0,10.32,1.73,4.44,0.881,5.0,9.71,10.0,1.979,15.557,7.41,2.0,0
10508,47.0,8000,Construction,Salaried,Auto,125830,0.621,44,0.0552,517,1,0,0.232,0.9,Inland_Hot,25.22,59.6,1.18,7.64,4.52,0.46,2.96,5.43,9.41,1.775,11.02,5.473,1.361,0
10509,35.0,8500,Services,Salaried,Auto,139960,0.837,20,0.0602,519,2,2,0.392,0.9,Coastal_High,69.78,33.9,8.55,2.66,8.73,0.424,3.28,5.55,9.49,2.682,11.247,6.108,1.602,1
10510,38.0,14670,Services,Salaried,Mortgage,1241450,0.824,206,0.0378,603,0,0,0.638,0.9,Coastal_Low,43.19,36.3,7.43,4.18,12.77,0.495,2.97,6.57,1.39,2.154,6.666,3.959,0.786,0
10511,42.0,8000,Construction,Self-Employed,Mortgage,814870,0.586,280,0.0648,665,3,2,0.349,0.9,Coastal_High,79.2,18.2,13.37,2.63,13.4,0.663,3.57,3.79,2.88,2.895,7.71,4.821,1.113,0
10512,37.0,13580,Construction,Salaried,Auto,50000,0.637,50,0.0533,601,0,0,0.501,0.9,Coastal_Low,41.67,39.0,8.12,5.39,6.16,0.686,3.98,6.1,9.61,2.024,12.834,6.348,1.693,0
10513,31.0,15050,Manufacturing,Self-Employed,Mortgage,1428870,0.601,191,0.0647,612,0,0,0.713,0.9,Coastal_Low,57.12,30.2,1.82,3.08,7.11,0.79,4.67,10.09,1.0,2.141,9.735,5.179,1.249,0
10514,36.0,20260,Manufacturing,Self-Employed,Mortgage,292220,0.35,204,0.0912,542,2,2,0.151,0.9,Coastal_High,76.4,26.4,8.75,6.0,13.34,0.836,3.74,7.52,3.66,2.904,9.953,5.724,1.456,0
10515,53.0,21750,Services,Salaried,Auto,118270,0.974,78,0.0829,655,1,0,0.381,0.9,Inland_Normal,20.15,28.6,6.11,3.54,1.16,0.342,1.6,6.98,9.05,1.137,9.826,4.613,1.034,0
10516,34.0,8650,Construction,Salaried,Auto,145130,0.551,83,0.0747,694,1,1,0.66,0.9,Coastal_High,94.69,31.0,14.12,2.88,14.14,0.787,3.39,8.99,10.0,3.511,13.768,7.614,2.0,0
10517,34.0,8830,Services,Contract,Auto,73610,0.621,47,0.0582,686,2,1,0.283,0.9,Coastal_High,69.98,38.5,7.93,4.11,14.77,0.516,2.14,10.87,10.0,2.916,12.519,6.757,1.848,0
10518,36.0,8640,Transport,Salaried,Auto,105810,0.779,50,0.0777,668,1,1,0.28,0.9,Coastal_High,65.53,20.8,8.35,2.38,11.19,0.775,3.28,12.73,7.46,2.432,13.248,6.759,1.849,0
10519,44.0,20580,Manufacturing,Salaried,Auto,151960,0.761,68,0.0447,522,2,1,0.226,0.9,Coastal_High,58.03,31.4,12.57,5.34,11.92,0.822,4.9,14.75,10.0,2.551,16.807,8.253,2.0,1
10520,43.0,17220,Manufacturing,Contract,Auto,104780,0.799,96,0.0514,736,1,0,0.214,0.9,Coastal_High,67.21,36.0,7.53,1.37,9.8,0.998,4.2,7.87,10.0,2.637,14.715,7.468,2.0,0
10521,46.0,13020,Manufacturing,Salaried,Auto,160970,0.755,79,0.06,716,2,1,0.243,0.9,Inland_Hot,31.71,59.6,5.26,9.13,2.43,0.78,3.19,7.09,8.15,1.989,11.915,5.96,1.545,0
10522,60.0,9310,Construction,Salaried,Auto,176800,0.903,82,0.0805,668,1,1,0.429,0.9,Coastal_Low,56.76,41.8,7.17,4.15,9.82,0.763,4.24,2.18,8.17,2.497,11.234,5.992,1.558,0
10523,47.0,15960,Services,Salaried,SME,237890,0.651,82,0.0535,628,0,0,0.323,0.9,Inland_Normal,13.07,34.7,1.14,5.13,0.6,0.568,2.44,11.47,2.87,0.961,8.821,4.105,0.841,0
10524,47.0,25930,Services,Contract,Mortgage,1116970,0.931,212,0.0674,623,0,0,0.106,0.9,Coastal_Low,43.71,22.5,2.41,1.54,5.63,0.298,1.86,9.02,1.0,1.643,5.687,3.26,0.7,0
10525,63.0,25270,Construction,Self-Employed,Mortgage,1823640,0.671,218,0.0463,594,1,1,0.136,0.9,Inland_Normal,23.84,27.1,1.76,3.79,1.06,0.639,3.07,9.89,3.08,1.121,9.185,4.346,0.933,0
10526,44.0,8320,Construction,Salaried,Auto,174670,0.568,36,0.0764,651,0,0,0.506,0.9,Inland_Hot,30.06,55.5,5.22,6.53,1.71,0.96,5.0,6.61,7.58,1.829,13.41,6.462,1.736,0
10527,37.0,23020,Construction,Contract,Auto,98490,0.674,89,0.0733,557,0,0,0.351,0.9,Coastal_Low,57.73,39.5,4.58,4.02,10.16,0.813,4.01,7.25,8.34,2.442,12.82,6.593,1.786,0
10528,38.0,8280,Construction,Contract,Mortgage,838720,0.781,197,0.0847,807,0,0,0.041,0.9,Inland_Normal,21.35,34.5,4.13,4.25,1.98,0.428,2.82,6.03,2.77,1.247,7.016,3.555,0.7,0
10529,48.0,12770,Services,Self-Employed,SME,143410,0.872,106,0.0637,695,1,1,0.343,0.9,Inland_Hot,21.25,54.5,6.21,5.67,0.58,0.399,1.25,7.08,1.29,1.573,5.092,2.981,0.7,0
10530,30.0,12180,Manufacturing,Contract,Mortgage,1122010,0.802,230,0.079,740,4,3,0.295,0.9,Coastal_Low,64.13,45.7,0.0,2.32,11.13,0.811,4.56,7.21,1.75,2.602,9.297,5.28,1.287,0
10531,25.0,16690,Services,Self-Employed,Auto,77050,0.577,50,0.0409,681,1,0,0.705,0.9,Inland_Hot,35.83,59.7,9.77,5.75,2.15,0.364,1.82,9.59,10.0,2.127,11.424,5.846,1.502,0
10532,33.0,10040,Services,Self-Employed,Auto,144180,0.616,49,0.0498,664,5,4,1.0,0.9,Inland_Hot,36.98,38.5,4.36,7.03,2.61,0.52,3.52,5.3,8.14,1.76,10.852,5.397,1.332,0
10533,47.0,15630,Construction,Salaried,SME,296880,0.652,129,0.057,696,1,1,0.573,0.9,Inland_Normal,27.9,36.1,7.48,5.47,1.26,0.555,2.95,10.01,2.5,1.502,8.529,4.313,0.92,0
10534,45.0,9730,Services,Salaried,Mortgage,1122570,0.752,256,0.0497,838,0,0,0.184,0.9,Inland_Normal,0.0,39.1,2.94,4.64,1.73,0.354,2.78,4.61,2.27,0.757,6.031,2.867,0.7,0
10535,39.0,16070,Transport,Salaried,Auto,113960,0.843,76,0.0649,663,0,0,0.303,0.9,Coastal_High,70.7,12.1,9.47,0.42,16.04,0.886,5.0,8.35,6.89,2.546,13.296,6.846,1.882,0
10536,49.0,8860,Manufacturing,Self-Employed,Mortgage,845310,0.739,299,0.0845,512,1,0,0.126,0.9,Inland_Normal,19.78,27.1,4.17,6.49,0.07,0.705,3.03,7.32,1.8,1.084,7.808,3.773,0.715,0
10537,45.0,12790,Manufacturing,Salaried,Mortgage,1041500,0.524,171,0.0625,751,1,1,0.389,0.9,Inland_Hot,33.99,44.5,2.99,8.22,2.84,0.755,4.35,7.78,2.41,1.771,9.523,4.872,1.132,0
10538,43.0,15020,Construction,Salaried,Mortgage,1326380,0.883,167,0.0586,584,0,0,0.093,0.9,Inland_Normal,19.21,33.4,1.59,4.06,1.43,0.874,4.04,8.55,1.0,1.11,9.016,4.272,0.905,0
10539,40.0,13570,Services,Salaried,Auto,115500,0.644,73,0.086,733,0,0,0.149,0.9,Inland_Hot,35.64,34.3,4.43,5.68,4.02,0.514,3.31,9.92,10.0,1.68,13.171,6.276,1.666,0
10540,47.0,21030,Manufacturing,Salaried,Auto,196880,0.872,71,0.045,546,3,3,0.797,0.9,Coastal_High,50.2,28.2,10.5,4.17,12.46,0.612,3.4,6.12,8.77,2.262,11.655,6.019,1.568,0
10541,46.0,8000,Transport,Salaried,Mortgage,685910,0.68,183,0.0617,546,1,0,0.392,0.9,Coastal_Low,55.82,34.6,2.83,2.36,9.96,0.441,2.13,8.77,2.5,2.255,7.158,4.216,0.883,0
10542,38.0,16090,Services,Self-Employed,Auto,113290,0.696,75,0.0537,724,0,0,0.487,0.9,Coastal_High,66.39,38.3,7.83,2.61,13.92,0.471,2.46,8.6,7.17,2.778,10.259,5.77,1.474,0
10543,47.0,10760,Transport,Contract,Auto,91060,0.762,58,0.0665,700,2,2,0.712,0.9,Coastal_High,67.73,24.5,9.32,2.82,11.66,0.547,3.28,8.5,8.65,2.581,12.008,6.352,1.694,0
10544,35.0,19000,Construction,Contract,Auto,50000,0.829,80,0.0579,651,1,1,0.543,0.9,Coastal_Low,54.0,26.4,6.31,2.41,9.16,0.71,3.3,9.77,9.65,2.137,13.49,6.678,1.818,0
10545,42.0,15180,Services,Self-Employed,SME,325690,0.98,89,0.043,634,0,0,0.266,0.9,Inland_Normal,14.89,31.1,4.79,3.3,0.0,0.537,2.28,5.67,1.0,0.984,5.741,2.887,0.7,0
10546,43.0,23180,Construction,Contract,Mortgage,1029890,0.672,246,0.0616,600,3,3,0.851,0.9,Inland_Hot,19.95,62.8,8.69,7.62,1.81,0.612,2.8,7.97,1.0,1.774,7.071,3.893,0.761,0
10547,37.0,13670,Construction,Salaried,SME,341970,0.7,58,0.0589,641,1,0,0.07,0.9,Coastal_High,65.98,30.6,7.08,4.52,16.35,0.855,3.93,0.0,1.0,2.727,6.311,4.161,0.862,0
10548,41.0,24580,Transport,Salaried,SME,235510,0.613,80,0.0601,703,0,0,0.48,0.9,Inland_Normal,28.06,36.7,5.07,5.18,1.85,0.809,4.36,13.81,2.32,1.477,11.455,5.468,1.359,0
10549,45.0,15970,Manufacturing,Salaried,Mortgage,1142390,0.62,273,0.044,567,0,0,0.389,0.9,Inland_Hot,10.34,69.9,9.26,7.32,1.21,1.07,5.0,11.24,1.0,1.632,11.182,5.452,1.353,0
10550,31.0,8940,Transport,Contract,Mortgage,732640,0.696,212,0.0688,564,0,0,0.367,0.9,Coastal_Low,33.82,28.3,8.14,3.86,8.09,0.708,3.16,9.34,1.22,1.692,8.186,4.29,0.912,0
10551,41.0,10830,Construction,Salaried,Mortgage,932290,0.84,300,0.072,772,0,0,0.622,0.9,Coastal_High,65.97,39.7,11.2,2.13,14.3,0.625,3.38,5.67,2.16,2.857,7.582,4.747,1.085,0
10552,58.0,11860,Transport,Self-Employed,Mortgage,1031380,0.652,265,0.0645,612,0,0,0.41,0.9,Coastal_High,72.43,18.1,11.68,1.73,12.2,0.962,4.87,10.11,2.62,2.646,11.387,6.143,1.615,0
10553,33.0,15700,Services,Self-Employed,Auto,76010,0.838,81,0.0592,718,0,0,0.673,0.9,Inland_Hot,28.18,57.6,4.34,9.48,1.76,0.324,1.61,11.85,9.63,1.841,11.594,5.742,1.463,0
10554,48.0,21500,Services,Salaried,Auto,107510,0.674,87,0.0522,639,2,2,0.697,0.9,Coastal_High,73.35,28.3,8.23,5.86,14.02,0.405,2.7,0.0,6.76,2.861,7.433,4.69,1.063,0
10555,39.0,19150,Manufacturing,Salaried,Auto,155810,0.853,78,0.0572,642,0,0,0.298,0.9,Coastal_High,77.48,20.0,11.34,5.26,8.85,0.471,2.53,7.6,8.7,2.765,10.94,6.035,1.574,0
10556,49.0,19570,Construction,Self-Employed,Auto,175410,0.424,32,0.0854,537,2,2,0.165,0.9,Coastal_High,81.67,37.6,11.21,1.85,15.55,0.739,2.98,7.69,8.83,3.246,12.208,6.831,1.876,0
10557,34.0,11130,Services,Self-Employed,Mortgage,730880,0.644,262,0.0577,709,1,1,0.332,0.9,Coastal_Low,26.28,32.7,10.93,3.08,5.72,0.419,1.79,4.36,1.1,1.555,4.656,2.795,0.7,0
10558,40.0,21350,Services,Salaried,SME,396540,0.842,17,0.066,630,2,2,0.239,0.9,Coastal_Low,37.01,22.2,9.14,0.78,8.11,0.396,2.32,1.89,1.91,1.656,4.762,2.898,0.7,0
10559,58.0,15640,Manufacturing,Self-Employed,Mortgage,1275270,0.775,296,0.0666,707,4,4,0.482,0.9,Inland_Normal,8.56,32.3,5.27,3.27,0.27,1.118,5.0,4.52,3.01,0.86,10.517,4.723,1.076,0
10560,39.0,20610,Construction,Contract,SME,317960,0.705,106,0.0509,748,2,2,0.59,0.9,Coastal_Low,39.56,8.9,6.16,2.97,7.49,0.414,1.74,8.96,3.15,1.478,7.21,3.771,0.714,0
10561,45.0,8310,Construction,Contract,Mortgage,976930,0.757,299,0.0571,742,3,3,0.769,0.9,Coastal_High,67.36,23.9,5.38,3.58,16.17,1.016,5.0,3.05,1.21,2.608,8.687,5.039,1.196,0
10562,45.0,17980,Manufacturing,Salaried,SME,222820,0.775,92,0.0688,762,1,0,0.496,0.9,Inland_Normal,20.55,23.4,3.46,2.79,1.4,0.497,2.43,7.98,1.43,1.011,6.685,3.281,0.7,0
10563,25.0,11750,Construction,Salaried,Mortgage,732610,0.716,271,0.0549,708,0,0,0.455,0.9,Inland_Normal,12.56,39.0,0.89,4.57,1.97,1.028,4.92,10.5,2.57,1.034,11.714,5.306,1.297,0
10564,44.0,9040,Services,Salaried,Mortgage,624590,0.684,160,0.0522,729,1,0,0.629,0.9,Coastal_Low,38.01,36.9,7.32,0.76,8.22,0.202,0.94,9.69,1.34,1.866,5.074,3.15,0.7,0
10565,30.0,19430,Construction,Self-Employed,Mortgage,841450,0.831,300,0.0379,583,1,1,0.209,0.9,Inland_Normal,24.48,32.8,4.06,3.99,0.99,1.016,4.91,8.19,1.73,1.27,10.473,4.951,1.163,0
10566,45.0,12630,Construction,Contract,Auto,123630,0.825,54,0.0748,724,0,0,0.317,0.9,Coastal_High,50.43,41.0,7.46,4.16,12.41,0.887,5.0,3.59,10.0,2.397,13.736,6.933,1.915,0
10567,41.0,18540,Transport,Contract,SME,365290,0.846,92,0.0544,684,0,0,0.106,0.9,Inland_Normal,27.47,30.5,4.89,3.7,0.96,0.538,3.02,10.77,2.0,1.321,8.46,4.176,0.868,0
10568,31.0,10140,Manufacturing,Contract,Mortgage,831630,0.973,194,0.0501,698,1,0,0.536,0.9,Coastal_Low,24.83,23.9,5.98,0.39,16.29,0.841,4.5,13.07,1.83,1.511,11.138,5.362,1.319,0
10569,30.0,33810,Services,Self-Employed,SME,359840,0.758,58,0.0638,747,0,0,0.25,0.9,Inland_Normal,19.42,49.6,2.07,1.13,1.1,0.5,2.73,8.26,1.0,1.315,6.76,3.493,0.7,0
10570,39.0,14300,Services,Self-Employed,Auto,103500,0.975,56,0.0697,735,1,1,0.244,0.9,Coastal_High,98.15,25.0,10.55,3.79,12.56,0.339,2.02,11.43,10.0,3.411,12.063,6.872,1.892,1
10571,60.0,12430,Services,Salaried,Auto,98810,0.913,64,0.0565,588,1,0,0.668,0.9,Inland_Normal,25.28,37.5,3.64,3.2,2.12,0.372,1.7,11.16,10.0,1.369,11.822,5.55,1.39,1
10572,53.0,22290,Services,Salaried,SME,328510,0.918,41,0.09,655,1,1,0.937,0.9,Inland_Hot,29.83,54.3,7.69,4.39,2.23,0.254,1.31,6.42,2.02,1.836,4.953,3.083,0.7,0
10573,43.0,14490,Services,Contract,Mortgage,1009190,0.779,300,0.0844,828,0,0,0.429,0.9,Inland_Hot,21.0,57.4,3.22,6.19,2.69,0.231,0.86,2.92,2.19,1.611,3.568,2.394,0.7,0
10574,44.0,40000,Manufacturing,Self-Employed,Mortgage,612040,0.84,109,0.0618,612,1,1,0.485,0.9,Coastal_Low,62.67,42.4,3.48,4.23,6.96,0.971,4.87,7.48,2.24,2.511,10.398,5.666,1.434,0
10575,45.0,23900,Services,Salaried,SME,513860,0.925,68,0.0693,671,0,0,0.627,0.9,Coastal_Low,64.34,30.7,7.66,1.92,10.07,0.449,2.75,2.27,1.0,2.503,4.828,3.433,0.7,0
10576,36.0,12410,Services,Salaried,SME,406330,0.592,64,0.0395,672,0,0,0.34,0.9,Inland_Hot,25.28,51.6,5.1,8.7,2.91,0.347,2.09,10.11,1.0,1.712,6.346,3.566,0.7,0
10577,34.0,15450,Manufacturing,Salaried,SME,744590,0.717,72,0.0733,705,0,0,0.407,0.9,Coastal_Low,48.18,20.0,3.76,1.51,4.31,0.834,4.05,9.59,3.89,1.71,10.949,5.405,1.335,0
10578,47.0,15400,Manufacturing,Salaried,SME,283460,0.754,104,0.0679,794,0,0,0.115,0.9,Coastal_Low,48.38,21.2,13.01,3.22,8.06,0.702,3.89,8.18,2.99,2.038,9.465,5.009,1.184,0
10579,35.0,9830,Services,Contract,Mortgage,750010,0.866,212,0.0345,650,2,1,0.214,0.9,Coastal_Low,34.6,30.7,6.06,3.04,6.98,0.569,2.37,0.0,1.35,1.667,4.414,2.766,0.7,0
10580,52.0,25060,Services,Salaried,SME,360270,0.808,95,0.0584,808,0,0,0.45,0.9,Coastal_Low,41.82,35.9,10.41,4.39,4.4,0.367,2.75,6.96,3.52,1.968,7.501,4.181,0.87,0
10581,29.0,12630,Construction,Salaried,Mortgage,1288110,0.832,228,0.0412,715,0,0,0.107,0.9,Coastal_High,76.57,44.0,12.27,1.55,13.53,0.791,5.0,6.2,1.0,3.181,8.833,5.442,1.349,0
10582,33.0,13590,Transport,Self-Employed,SME,176100,0.782,139,0.077,687,0,0,0.556,0.9,Coastal_Low,44.29,42.6,7.14,0.28,12.02,0.971,5.0,6.13,1.54,2.194,9.68,5.188,1.253,0
10583,51.0,16370,Services,Salaried,Auto,134320,0.754,69,0.0447,666,3,2,0.595,0.9,Coastal_High,65.71,41.1,6.04,2.1,9.19,0.408,1.86,4.61,10.0,2.642,10.091,5.622,1.417,0
10584,38.0,10400,Transport,Salaried,Auto,88530,0.53,58,0.0398,733,3,3,0.53,0.9,Coastal_Low,46.87,31.3,5.01,4.32,10.96,1.016,5.0,9.4,9.5,2.08,15.568,7.475,2.0,0
10585,39.0,16320,Transport,Salaried,Auto,154430,0.67,70,0.0491,715,0,0,0.709,0.9,Coastal_Low,49.07,45.2,11.04,2.98,11.27,1.2,5.0,13.43,10.0,2.452,17.63,8.523,2.0,0
10586,45.0,12270,Construction,Salaried,Mortgage,523080,0.827,300,0.0616,585,1,0,0.162,0.9,Coastal_Low,48.42,27.0,6.35,5.11,4.25,0.559,3.15,8.19,4.45,1.925,9.324,4.885,1.137,0
10587,49.0,12400,Services,Salaried,Mortgage,757690,0.724,277,0.062,586,0,0,0.102,0.9,Inland_Normal,27.63,33.5,5.6,5.81,0.99,0.572,2.75,8.65,2.34,1.417,7.915,4.016,0.808,0
10588,45.0,14060,Services,Contract,SME,275140,0.542,56,0.0514,787,0,0,0.181,0.9,Coastal_High,88.46,21.4,11.73,0.0,9.49,0.456,2.48,6.52,1.0,3.005,5.909,4.167,0.865,0
10589,42.0,11180,Services,Salaried,SME,65540,0.661,91,0.0637,810,0,0,0.491,0.9,Coastal_High,68.98,27.9,9.25,4.61,9.19,0.458,2.13,11.14,2.38,2.627,7.848,4.715,1.073,0
10590,46.0,8020,Services,Self-Employed,Mortgage,604390,0.962,280,0.0529,457,1,1,0.768,0.9,Coastal_High,72.83,12.6,7.66,4.59,9.89,0.336,1.6,6.61,2.73,2.479,5.904,3.849,0.744,0
10591,43.0,16080,Manufacturing,Salaried,Auto,166540,0.544,63,0.0667,642,0,0,0.612,0.9,Coastal_Low,34.9,25.7,8.76,2.19,3.93,0.791,4.3,7.44,10.0,1.565,14.048,6.558,1.773,0
10592,49.0,8000,Manufacturing,Self-Employed,Auto,168890,0.449,40,0.0743,761,3,2,0.321,0.9,Coastal_High,70.05,31.6,11.92,1.69,12.71,0.918,4.04,5.44,10.0,2.807,13.613,7.13,1.99,0
10593,63.0,8000,Construction,Self-Employed,Mortgage,961840,0.857,300,0.0649,585,0,0,0.18,0.9,Coastal_Low,34.71,34.3,6.22,2.96,7.51,0.807,3.17,8.6,2.69,1.739,9.143,4.701,1.067,0
10594,44.0,15270,Services,Salaried,Mortgage,1085920,0.705,300,0.0606,705,1,1,0.444,0.9,Inland_Hot,26.4,63.0,4.22,9.54,2.38,0.354,1.74,6.64,1.39,1.892,5.281,3.247,0.7,0
10595,33.0,13950,Services,Self-Employed,SME,422100,0.789,86,0.0637,724,1,0,0.819,0.9,Coastal_High,54.28,36.8,5.88,3.67,15.98,0.386,1.7,3.89,3.09,2.481,5.536,3.703,0.7,0
10596,48.0,16640,Construction,Salaried,Auto,61620,0.827,30,0.0502,711,2,1,0.211,0.9,Coastal_High,66.2,44.4,4.47,3.37,11.23,0.684,2.75,6.72,8.71,2.742,11.496,6.243,1.653,0
10597,39.0,19570,Services,Salaried,Auto,133830,0.564,40,0.0765,666,1,1,0.418,0.9,Inland_Normal,21.12,38.6,1.76,2.21,0.87,0.334,1.12,11.61,9.22,1.197,10.918,5.085,1.214,0
10598,43.0,8000,Services,Self-Employed,Auto,111530,0.828,36,0.0629,649,1,1,0.535,0.9,Inland_Normal,17.55,38.6,2.17,2.23,0.81,0.335,2.06,10.09,7.31,1.115,10.066,4.695,1.065,0
10599,43.0,11730,Construction,Self-Employed,Mortgage,1798590,0.469,300,0.0845,644,1,0,0.485,0.9,Inland_Normal,26.22,27.2,0.48,3.49,1.91,0.797,3.98,6.9,2.27,1.174,9.007,4.307,0.918,0
10600,35.0,12540,Manufacturing,Contract,Auto,50000,0.761,26,0.0927,778,0,0,0.393,0.9,Coastal_High,81.14,28.9,13.8,2.6,18.14,0.579,2.7,9.0,8.95,3.23,11.961,6.723,1.835,0
10601,37.0,17000,Construction,Contract,Mortgage,1150600,0.817,211,0.0415,715,4,4,0.527,0.9,Coastal_Low,58.22,22.6,9.42,5.08,3.73,0.57,3.64,7.47,1.54,2.153,7.787,4.406,0.956,0
10602,25.0,16430,Transport,Self-Employed,Mortgage,602680,0.738,236,0.0731,614,1,0,0.221,0.9,Inland_Hot,45.75,46.3,7.61,8.57,3.15,0.951,4.77,15.44,1.75,2.198,12.354,6.26,1.659,0
10603,39.0,12760,Services,Contract,Auto,117250,0.565,75,0.0589,654,3,2,0.504,0.9,Coastal_Low,33.72,39.1,8.14,3.27,7.67,0.352,1.36,7.46,5.73,1.832,7.821,4.228,0.888,0
10604,44.0,15270,Construction,Salaried,SME,491350,0.72,110,0.0671,680,1,1,0.354,0.9,Coastal_Low,45.17,36.2,3.6,4.17,13.12,0.828,4.37,7.45,3.68,2.135,10.42,5.449,1.352,1
10605,40.0,13440,Manufacturing,Salaried,Mortgage,1045970,0.915,175,0.0627,677,5,5,0.473,0.9,Inland_Normal,21.47,41.9,3.91,3.79,0.54,0.715,3.55,9.69,1.95,1.313,9.064,4.414,0.959,0
10606,36.0,10410,Services,Salaried,Mortgage,878370,0.786,289,0.0454,661,1,1,0.293,0.9,Inland_Normal,16.51,38.0,2.25,4.05,1.29,0.367,1.47,2.62,2.4,1.121,4.508,2.476,0.7,0
10607,43.0,15330,Services,Salaried,Auto,104400,0.649,88,0.0732,674,0,0,0.703,0.9,Coastal_Low,50.72,15.8,5.59,4.57,6.95,0.235,0.46,5.17,8.56,1.859,7.757,4.218,0.884,0
10608,32.0,8000,Services,Salaried,SME,308130,0.718,122,0.0539,695,0,0,0.193,0.9,Inland_Hot,23.28,44.2,5.35,7.18,2.59,0.308,1.64,8.46,2.12,1.525,6.049,3.335,0.7,0
10609,32.0,16550,Construction,Contract,Auto,101460,0.836,50,0.0859,752,3,2,0.459,0.9,Inland_Normal,21.69,40.4,3.04,5.0,0.49,0.899,4.57,8.71,9.33,1.296,14.562,6.603,1.79,0
10610,44.0,26390,Manufacturing,Salaried,SME,100800,0.908,30,0.0599,579,1,0,0.678,0.9,Inland_Hot,29.6,49.8,4.95,8.22,2.57,1.031,5.0,6.63,1.96,1.773,10.261,5.169,1.245,0
10611,45.0,13060,Transport,Self-Employed,Auto,184240,0.508,69,0.0668,694,1,1,0.342,0.9,Coastal_High,62.65,24.2,11.68,5.11,10.32,1.156,5.0,13.1,10.0,2.497,17.396,8.457,2.0,0
10612,44.0,34220,Construction,Salaried,Auto,58830,0.857,90,0.072,689,0,0,0.637,0.9,Inland_Normal,15.98,31.7,5.07,4.08,0.55,0.608,3.51,9.01,9.7,1.051,13.157,5.894,1.52,0
10613,38.0,19090,Manufacturing,Self-Employed,Mortgage,787800,0.841,193,0.0711,782,0,0,0.807,0.9,Inland_Hot,22.82,47.6,5.34,5.65,2.85,0.752,3.83,7.34,2.53,1.547,9.038,4.544,1.008,0
10614,49.0,26880,Services,Self-Employed,Mortgage,905840,0.608,220,0.0729,727,0,0,0.608,0.9,Inland_Hot,23.04,52.5,6.77,6.52,2.32,0.468,1.91,4.54,2.04,1.655,5.519,3.201,0.7,0
